 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3457541.34 5433961.81 0.02
 3457541.71 5433961.85 0.03
 3457540.70 5433961.30 20.60
 3457541.24 5433961.37 20.04
 3457541.43 5433961.38 20.56
 3457541.74 5433961.40 20.74
 3457542.46 5433961.48 20.75
 3457540.89 5433961.13 0.01
 3457540.21 5433960.62 20.77
 3457540.29 5433960.61 21.62
 3457540.60 5433960.63 21.78
 3457540.41 5433960.58 23.47
 3457540.77 5433960.62 23.47
 3457541.89 5433960.78 21.15
 3457542.23 5433960.81 21.22
 3457542.68 5433960.86 20.96
 3457543.14 5433960.92 20.67
 3457543.51 5433960.96 20.66
 3457539.35 5433959.75 22.09
 3457539.75 5433959.80 21.97
 3457540.11 5433959.83 21.97
 3457540.41 5433959.86 22.16
 3457540.29 5433959.82 23.66
 3457540.58 5433959.84 23.85
 3457540.60 5433959.82 24.89
 3457540.81 5433959.83 25.36
 3457541.15 5433959.86 25.42
 3457542.65 5433960.09 21.95
 3457540.60 5433959.25 0.05
 3457539.39 5433958.72 20.17
 3457539.70 5433958.75 20.32
 3457540.07 5433958.79 20.31
 3457539.94 5433958.75 21.84
 3457540.20 5433958.77 22.16
 3457540.14 5433958.74 23.45
 3457540.50 5433958.77 23.47
 3457540.70 5433958.78 23.96
 3457541.03 5433958.81 24.04
 3457541.02 5433958.79 25.19
 3457541.32 5433958.82 25.39
 3457541.69 5433958.85 25.35
 3457543.28 5433959.09 21.68
 3457543.60 5433959.12 21.80
 3457539.03 5433958.06 18.95
 3457539.09 5433958.05 19.91
 3457539.47 5433958.09 19.85
 3457539.78 5433958.12 20.02
 3457539.79 5433958.10 21.10
 3457540.07 5433958.12 21.36
 3457540.32 5433958.14 21.73
 3457540.63 5433958.17 21.86
 3457540.59 5433958.14 23.11
 3457540.89 5433958.17 23.29
 3457541.13 5433958.18 23.68
 3457541.44 5433958.21 23.85
 3457541.83 5433958.25 23.78
 3457543.40 5433958.49 20.14
 3457539.32 5433957.83 19.09
 3457539.45 5433957.83 19.82
 3457539.78 5433957.86 19.94
 3457539.76 5433957.84 21.13
 3457540.08 5433957.87 21.26
 3457540.33 5433957.88 21.60
 3457540.69 5433957.92 21.60
 3457540.64 5433957.89 22.89
 3457541.03 5433957.93 22.78
 3457541.06 5433957.91 23.81
 3457541.38 5433957.94 23.95
 3457541.80 5433958.01 22.70
 3457542.12 5433958.04 22.82
 3457539.26 5433957.13 19.13
 3457539.65 5433957.17 19.04
 3457539.99 5433957.20 19.13
 3457540.30 5433957.23 19.29
 3457540.02 5433957.16 21.26
 3457540.44 5433957.21 21.08
 3457540.92 5433957.28 19.63
 3457540.70 5433957.23 21.41
 3457541.01 5433957.25 21.58
 3457542.27 5433957.41 19.99
 3457542.65 5433957.45 19.94
 3457539.79 5433956.48 18.56
 3457540.11 5433956.50 18.71
 3457540.73 5433956.52 21.29
 3457542.58 5433956.73 20.11
 3457542.62 5433955.48 19.70
 3457540.65 5433956.06 -0.02
 3457542.23 5433956.39 19.91
 3457540.32 5433956.04 0.03
 3457541.92 5433956.38 20.03
 3457540.43 5433956.31 21.34
 3457541.44 5433956.94 21.77
 3457539.85 5433956.82 18.88
 3457541.66 5433957.22 20.21
 3457541.50 5433957.23 21.93
 3457541.31 5433957.20 19.97
 3457541.15 5433957.21 21.58
 3457540.97 5433957.18 19.81
 3457540.83 5433957.19 21.62
 3457540.50 5433957.17 21.54
 3457540.15 5433957.15 21.33
 3457539.59 5433957.10 19.04
 3457542.47 5433957.40 19.85
 3457542.17 5433957.39 20.09
 3457541.79 5433957.41 22.84
 3457541.52 5433957.36 20.12
 3457541.38 5433957.37 21.96
 3457541.17 5433957.34 19.84
 3457541.02 5433957.35 21.62
 3457540.70 5433957.34 21.67
 3457540.31 5433957.31 21.01
 3457540.01 5433957.30 21.25
 3457539.48 5433957.24 19.16
 3457539.15 5433957.23 19.14
 3457538.83 5433957.21 19.24
 3457543.03 5433957.82 19.83
 3457542.72 5433957.80 19.96
 3457542.40 5433957.79 20.06
 3457542.10 5433957.78 20.27
 3457541.76 5433957.76 20.13
 3457541.67 5433957.78 22.49
 3457541.31 5433957.76 22.06
 3457541.06 5433957.76 22.78
 3457540.63 5433957.72 21.78
 3457540.25 5433957.70 21.21
 3457539.92 5433957.68 21.11
 3457539.36 5433957.62 18.88
 3457543.20 5433958.30 20.13
 3457542.88 5433958.28 20.12
 3457542.66 5433958.28 21.21
 3457542.28 5433958.26 20.59
 3457542.18 5433958.28 22.85
 3457541.96 5433958.24 20.66
 3457541.94 5433958.28 23.79
 3457541.84 5433958.26 22.73
 3457541.61 5433958.26 23.68
 3457541.30 5433958.25 23.74
 3457540.97 5433958.23 23.73
