 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456620.41 5435171.15 18.61
 3456620.72 5435171.13 18.45
 3456621.03 5435171.11 18.41
 3456620.27 5435171.04 17.92
 3456620.58 5435171.01 17.95
 3456620.88 5435170.96 18.27
 3456621.20 5435170.94 18.14
 3456620.34 5435170.73 17.75
 3456620.55 5435170.83 17.91
 3456620.11 5435170.85 17.86
 3456621.01 5435171.04 18.28
 3456620.53 5435171.07 18.15
 3456619.80 5435177.09 0.64
 3456620.50 5435175.53 21.87
 3456620.81 5435175.52 21.75
 3456621.42 5435175.44 22.06
 3456622.10 5435175.52 19.98
 3456622.41 5435175.50 19.89
 3456618.78 5435176.73 0.35
 3456619.11 5435176.71 0.23
 3456619.44 5435176.69 0.10
 3456619.74 5435176.61 0.82
 3456619.55 5435175.25 20.42
 3456619.86 5435175.21 20.53
 3456620.15 5435175.12 21.47
 3456620.45 5435175.09 21.52
 3456620.75 5435175.03 22.07
 3456621.06 5435175.01 21.93
 3456621.37 5435174.99 21.84
 3456621.69 5435174.99 21.33
 3456622.01 5435174.97 21.24
 3456622.31 5435174.93 21.36
 3456622.36 5435175.03 19.87
 3456622.62 5435174.90 21.47
 3456618.13 5435174.86 18.44
 3456618.44 5435174.82 18.55
 3456618.87 5435176.06 0.26
 3456618.76 5435174.82 18.15
 3456619.07 5435174.78 18.41
 3456619.32 5435174.61 20.46
 3456619.63 5435174.57 20.65
 3456619.68 5435174.69 18.92
 3456619.94 5435174.54 20.59
 3456620.21 5435174.40 22.31
 3456620.23 5435174.46 21.44
 3456620.52 5435174.38 22.25
 3456620.80 5435174.30 23.03
 3456621.09 5435174.23 23.55
 3456621.39 5435174.19 23.86
 3456621.70 5435174.15 23.94
 3456622.02 5435174.16 23.34
 3456622.08 5435174.30 21.34
 3456622.38 5435174.24 21.82
 3456622.71 5435174.26 21.04
 3456623.02 5435174.23 21.08
