 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456659.16 5433525.40 7.83
 3456657.03 5433523.64 9.44
 3456657.19 5433523.67 8.54
 3456657.45 5433523.66 8.97
 3456659.13 5433523.67 8.98
 3456658.82 5433523.15 0.05
 3456657.42 5433522.91 9.86
 3456657.86 5433522.97 7.35
 3456659.17 5433523.16 0.01
 3456658.03 5433522.95 8.35
 3456658.08 5433522.91 9.90
 3456658.50 5433522.93 9.45
 3456658.72 5433522.91 10.08
 3456659.29 5433522.95 8.80
 3456657.44 5433522.38 8.56
 3456657.80 5433522.39 8.41
 3456657.87 5433522.36 9.88
 3456658.19 5433522.36 9.98
 3456658.56 5433522.37 9.79
 3456658.82 5433522.36 10.18
 3456659.18 5433522.37 10.05
 3456657.43 5433521.75 7.92
 3456657.62 5433521.73 8.76
 3456657.99 5433521.74 8.58
 3456658.04 5433521.70 10.17
 3456658.37 5433521.75 8.31
 3456658.51 5433521.73 9.43
 3456658.72 5433521.71 10.12
 3456658.99 5433521.71 10.48
 3456659.15 5433521.73 9.55
 3456658.01 5433520.90 8.41
 3456658.42 5433520.95 6.13
 3456658.78 5433520.96 6.03
 3456658.88 5433520.89 9.23
 3456659.23 5433520.89 9.15
 3456658.50 5433520.25 6.03
 3456658.88 5433520.21 7.71
 3456659.21 5433520.22 7.72
 3456659.24 5433519.62 7.30
 3456660.78 5433525.40 8.19
 3456661.37 5433525.40 8.59
 3456661.71 5433525.40 8.59
 3456661.98 5433525.44 7.15
 3456662.34 5433525.45 7.01
 3456659.42 5433524.47 7.90
 3456659.87 5433524.48 7.32
 3456660.21 5433524.49 7.26
 3456660.12 5433524.43 9.61
 3456660.87 5433524.45 9.17
 3456661.10 5433524.44 9.70
 3456661.45 5433524.44 9.61
 3456661.70 5433524.43 10.13
 3456662.02 5433524.44 10.18
 3456662.20 5433524.46 9.25
 3456662.50 5433524.50 7.65
 3456662.33 5433524.43 10.35
 3456662.84 5433524.51 7.60
 3456663.09 5433524.50 8.09
 3456659.36 5433523.89 0.12
 3456659.71 5433523.89 0.04
 3456660.04 5433523.89 0.11
 3456660.39 5433523.90 0.03
 3456659.49 5433523.68 8.82
 3456661.39 5433523.91 0.17
 3456659.97 5433523.66 9.89
 3456660.16 5433523.64 10.63
 3456660.28 5433523.66 9.96
 3456660.60 5433523.66 10.04
 3456660.88 5433523.66 10.33
 3456661.29 5433523.67 9.93
 3456661.69 5433523.68 9.60
 3456661.88 5433523.67 10.37
 3456662.16 5433523.71 8.87
 3456662.18 5433523.67 10.54
 3456662.44 5433523.70 9.18
 3456662.76 5433523.70 9.23
 3456663.13 5433523.71 9.07
 3456663.31 5433523.73 8.13
 3456659.51 5433523.16 0.01
 3456659.84 5433523.16 0.03
 3456659.41 5433522.92 9.96
 3456659.67 5433522.92 10.35
 3456659.96 5433522.91 10.60
 3456660.20 5433522.95 9.30
 3456660.51 5433522.95 9.42
 3456660.66 5433522.92 10.43
 3456661.04 5433522.93 10.18
 3456661.57 5433522.96 9.15
 3456661.86 5433522.96 9.37
 3456662.20 5433522.96 9.36
 3456662.64 5433522.98 8.78
 3456663.34 5433522.99 8.67
 3456663.76 5433523.00 8.23
 3456659.50 5433522.37 10.13
 3456659.65 5433522.39 9.31
 3456659.81 5433522.36 10.30
 3456660.21 5433522.38 9.92
 3456660.57 5433522.38 9.78
 3456660.84 5433522.38 10.14
 3456661.37 5433522.41 9.04
 3456661.75 5433522.42 8.83
 3456662.22 5433522.44 8.11
 3456662.51 5433522.43 8.37
 3456662.79 5433522.43 8.64
 3456663.20 5433522.44 8.27
 3456659.40 5433521.72 10.04
 3456659.78 5433521.73 9.81
 3456660.14 5433521.73 9.65
 3456660.47 5433521.74 9.72
 3456661.03 5433521.77 8.45
 3456661.24 5433521.75 9.16
 3456661.52 5433521.75 9.46
 3456662.02 5433521.77 8.56
 3456662.40 5433521.78 8.32
 3456662.74 5433521.79 8.30
 3456659.55 5433520.89 9.24
 3456659.78 5433520.92 7.94
 3456659.92 5433520.90 9.02
 3456660.49 5433520.93 7.77
 3456660.94 5433520.95 7.17
 3456661.13 5433520.93 7.96
 3456661.55 5433520.95 7.45
 3456659.86 5433520.22 7.83
 3456660.21 5433520.22 7.72
 3456659.28 5433525.63 7.79
 3456659.65 5433525.67 7.56
 3456659.31 5433525.02 7.73
 3456660.61 5433525.17 7.84
 3456660.90 5433525.21 8.13
 3456661.22 5433525.25 8.18
 3456661.37 5433525.29 9.32
 3456657.38 5433524.03 9.07
 3456657.71 5433524.06 9.05
 3456659.43 5433524.07 0.07
 3456658.56 5433524.13 7.77
 3456658.88 5433524.17 7.91
 3456660.09 5433524.14 0.09
 3456659.21 5433524.21 7.89
 3456660.43 5433524.18 0.05
 3456659.52 5433524.25 7.99
 3456659.90 5433524.28 7.71
 3456659.93 5433524.33 9.60
 3456660.23 5433524.36 9.77
 3456660.58 5433524.36 7.56
 3456660.56 5433524.40 9.73
 3456660.98 5433524.44 9.18
 3456661.20 5433524.43 7.85
 3456661.22 5433524.48 9.74
 3456657.43 5433523.91 9.78
 3456659.25 5433523.92 0.10
 3456659.59 5433523.96 0.07
 3456658.71 5433524.02 7.83
 3456659.93 5433523.99 0.05
 3456659.03 5433524.06 7.92
 3456660.26 5433524.03 0.09
 3456659.35 5433524.09 8.00
 3456660.59 5433524.07 0.09
 3456659.68 5433524.13 8.02
 3456660.93 5433524.11 0.06
 3456659.73 5433524.17 9.75
 3456659.98 5433524.17 8.19
 3456660.05 5433524.21 9.82
 3456660.38 5433524.25 9.82
 3456660.62 5433524.29 10.40
 3456660.78 5433524.28 9.41
 3456660.94 5433524.32 10.45
 3456661.11 5433524.32 9.40
 3456661.38 5433524.36 9.75
 3456657.22 5433523.63 9.53
 3456657.55 5433523.67 9.52
 3456659.01 5433523.64 0.06
 3456657.88 5433523.70 9.55
 3456659.34 5433523.68 0.07
 3456659.67 5433523.71 0.11
 3456660.02 5433523.75 0.08
