 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456889.04 5434342.89 11.03
 3456888.52 5434342.94 9.71
 3456889.29 5434343.04 16.91
 3456888.90 5434343.03 17.37
 3456888.70 5434343.18 10.61
 3456888.80 5434343.20 9.72
 3456888.48 5434343.21 9.66
 3456889.46 5434343.13 17.16
 3456889.16 5434343.15 16.85
 3456888.76 5434343.14 17.44
 3456888.84 5434343.16 16.72
 3456889.22 5434343.27 10.75
 3456888.67 5434343.31 9.72
 3456890.36 5434343.66 16.54
 3456889.64 5434343.66 17.00
 3456889.28 5434343.67 17.17
 3456888.81 5434343.65 18.38
 3456888.98 5434343.68 16.94
 3456888.67 5434343.69 16.79
 3456888.33 5434343.70 16.81
 3456888.67 5434343.75 13.90
 3456888.35 5434343.76 13.79
 3456887.70 5434343.72 16.47
 3456888.42 5434343.83 10.38
 3456887.20 5434343.70 17.97
 3456888.10 5434343.84 10.24
 3456886.76 5434343.69 18.91
 3456886.46 5434343.70 18.63
 3456886.12 5434343.71 18.71
 3456885.89 5434343.74 17.80
 3456885.54 5434343.74 18.05
 3456885.92 5434343.80 14.63
 3456884.99 5434343.71 19.96
 3456885.16 5434343.74 18.42
 3456884.80 5434343.74 18.69
 3456884.45 5434343.75 18.88
 3456884.68 5434343.79 16.75
 3456884.16 5434343.76 18.56
 3456890.87 5434344.23 18.68
 3456890.75 5434344.27 16.95
 3456890.05 5434344.23 19.90
 3456890.40 5434344.28 17.08
 3456889.63 5434344.22 20.70
 3456890.11 5434344.29 16.70
 3456889.31 5434344.23 20.64
 3456888.95 5434344.23 20.88
 3456888.98 5434344.29 17.86
 3456888.39 5434344.26 20.08
 3456888.30 5434344.31 18.00
 3456888.76 5434344.38 14.14
 3456889.17 5434344.45 10.63
 3456887.95 5434344.31 18.18
 3456888.12 5434344.34 16.72
 3456887.76 5434344.34 16.96
 3456888.48 5434344.46 10.77
 3456887.40 5434344.34 17.23
 3456887.06 5434344.35 17.22
 3456887.61 5434344.50 9.55
 3456886.29 5434344.35 18.17
 3456885.92 5434344.35 18.50
 3456885.63 5434344.36 18.20
 3456885.27 5434344.36 18.45
 3456884.90 5434344.37 18.79
 3456884.42 5434344.35 20.08
 3456884.62 5434344.38 18.30
 3456884.26 5434344.39 18.55
 3456883.96 5434344.40 18.29
 3456890.88 5434344.65 17.26
 3456889.84 5434344.60 20.29
 3456889.46 5434344.60 20.77
 3456889.09 5434344.60 21.08
 3456888.70 5434344.60 21.57
 3456888.62 5434344.65 19.51
 3456888.20 5434344.64 20.19
 3456888.49 5434344.69 17.75
 3456888.05 5434344.68 18.72
 3456888.26 5434344.71 16.93
 3456889.03 5434344.83 10.38
 3456888.68 5434344.84 10.49
 3456887.58 5434344.72 17.00
 3456887.70 5434344.74 16.01
