 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3457228.47 5434982.43 9.19
 3457228.20 5434982.47 8.88
 3457228.60 5434982.29 8.56
 3457229.00 5434982.56 8.82
 3457228.55 5434982.64 9.21
 3457227.56 5434982.85 11.62
 3457227.26 5434982.90 11.43
 3457227.84 5434982.77 9.24
 3457227.68 5434982.78 8.56
 3457229.74 5434983.27 11.68
 3457229.03 5434983.41 13.05
 3457229.41 5434983.33 11.59
 3457229.10 5434983.38 11.48
 3457228.76 5434983.44 11.47
 3457228.45 5434983.49 11.31
 3457228.73 5434983.42 10.28
 3457228.09 5434983.55 11.39
 3457227.72 5434983.61 11.49
 3457227.76 5434983.59 10.02
 3457227.10 5434983.72 11.20
 3457226.82 5434983.76 10.95
 3457227.02 5434983.70 8.88
 3457227.85 5434983.43 0.40
 3457229.22 5434983.67 12.83
 3457229.28 5434983.64 11.34
 3457228.97 5434983.69 11.21
 3457228.60 5434983.76 11.31
 3457228.42 5434983.78 10.70
 3457227.92 5434983.87 11.25
 3457227.64 5434983.92 11.00
 3457227.21 5434984.00 11.33
 3457227.57 5434983.90 8.66
 3457227.19 5434983.96 8.80
 3457229.69 5434984.05 13.22
 3457229.13 5434984.16 14.03
 3457229.43 5434984.09 12.90
 3457229.07 5434984.16 13.00
 3457228.85 5434984.19 12.55
 3457228.68 5434984.21 11.90
 3457228.23 5434984.29 12.27
 3457228.35 5434984.24 10.54
 3457227.83 5434984.34 11.17
 3457227.53 5434984.39 11.00
 3457227.84 5434984.32 9.81
 3457227.50 5434984.38 9.82
 3457228.63 5434984.05 0.22
 3457228.30 5434984.10 0.10
 3457227.90 5434984.17 0.28
 3457227.56 5434984.23 0.23
 3457229.37 5434984.81 14.18
 3457229.07 5434984.86 14.04
 3457228.98 5434984.86 13.11
 3457228.53 5434984.94 13.48
 3457228.23 5434984.99 13.30
 3457228.05 5434985.02 12.69
 3457227.94 5434985.02 11.82
 3457227.72 5434985.05 11.33
 3457227.39 5434985.11 11.25
 3457227.16 5434985.14 10.80
 3457227.50 5434985.07 9.56
 3457226.72 5434985.23 11.19
 3457228.89 5434984.70 0.30
 3457228.58 5434984.75 0.14
 3457228.26 5434984.81 0.05
 3457227.90 5434984.87 0.04
 3457227.54 5434984.93 0.07
 3457230.38 5434984.96 12.35
 3457230.07 5434985.01 12.22
 3457229.60 5434985.10 12.71
 3457229.37 5434985.14 12.33
 3457228.74 5434985.26 13.38
 3457228.55 5434985.28 12.83
 3457228.38 5434985.30 12.17
 3457228.06 5434985.36 12.06
 3457228.74 5434985.20 9.55
 3457227.68 5434985.42 12.19
 3457227.64 5434985.41 11.00
 3457227.25 5434985.48 11.19
 3457226.93 5434985.54 11.09
 3457227.75 5434985.35 8.00
 3457227.00 5434985.50 9.49
 3457228.42 5434985.13 0.13
 3457228.05 5434985.19 0.17
 3457227.73 5434985.24 0.05
 3457230.41 5434984.93 12.34
 3457230.09 5434984.98 12.27
 3457229.61 5434985.07 12.79
 3457229.32 5434985.12 12.60
 3457228.82 5434985.21 13.20
 3457228.71 5434985.22 12.31
 3457228.47 5434985.25 11.93
 3457228.05 5434985.33 12.18
 3457227.67 5434985.40 12.28
 3457227.61 5434985.39 11.22
 3457227.21 5434985.46 11.41
 3457226.85 5434985.53 11.49
 3457227.05 5434985.46 9.40
 3457226.69 5434985.53 9.46
 3457226.41 5434985.57 9.20
 3457228.39 5434985.10 0.35
 3457228.09 5434985.15 0.12
 3457227.76 5434985.21 0.06
 3457227.36 5434985.28 0.23
 3457230.47 5434985.47 12.53
 3457229.98 5434985.57 13.12
 3457230.19 5434985.52 12.29
 3457229.67 5434985.62 12.98
 3457229.36 5434985.67 12.89
 3457229.24 5434985.68 12.08
 3457228.55 5434985.82 13.34
 3457228.49 5434985.81 12.29
 3457228.10 5434985.88 12.44
 3457228.41 5434985.79 9.99
 3457227.88 5434985.89 10.65
 3457227.30 5434986.01 11.53
 3457226.93 5434986.07 11.63
 3457227.19 5434986.00 9.35
 3457227.54 5434985.92 8.04
 3457226.84 5434986.06 9.36
 3457226.44 5434986.13 9.56
 3457226.20 5434986.16 9.12
 3457228.18 5434985.69 0.26
 3457227.87 5434985.75 0.10
 3457231.36 5434985.68 8.54
 3457231.00 5434985.74 8.59
 3457229.85 5434985.95 9.01
 3457228.80 5434986.16 11.66
 3457228.46 5434986.22 11.62
 3457227.87 5434986.30 9.93
 3457227.12 5434986.45 11.41
 3457230.05 5434985.79 0.33
 3457226.85 5434986.50 11.16
 3457226.95 5434986.45 9.44
 3457229.02 5434985.97 0.31
 3457226.35 5434986.55 9.09
 3457228.82 5434986.60 11.77
 3457228.88 5434987.26 8.62
 3457226.98 5434986.63 11.43
 3457226.65 5434986.60 9.34
 3457227.05 5434986.63 9.43
 3457227.88 5434986.69 9.69
 3457227.04 5434986.51 11.36
 3457226.75 5434986.48 9.39
 3457227.54 5434986.54 10.63
 3457228.59 5434986.63 11.56
 3457227.08 5434986.66 11.39
 3457228.65 5434986.78 11.64
 3457225.98 5434986.28 9.24
 3457227.08 5434986.37 11.41
 3457227.39 5434986.39 11.21
 3457226.77 5434986.34 9.37
 3457227.59 5434986.41 10.69
 3457228.27 5434986.46 11.65
 3457228.61 5434986.48 11.55
 3457227.00 5434985.74 11.47
 3457227.21 5434985.76 10.98
 3457228.26 5434985.84 13.01
 3457228.66 5434985.87 13.12
 3457229.07 5434985.90 12.11
 3457228.86 5434985.88 9.28
 3457229.22 5434985.91 9.22
 3457229.60 5434985.94 9.20
 3457227.72 5434985.79 0.16
 3457227.10 5434985.52 11.34
 3457227.74 5434985.57 12.16
 3457228.37 5434985.61 12.92
 3457228.90 5434985.65 13.42
 3457228.87 5434985.65 12.23
 3457229.44 5434985.69 12.79
 3457229.89 5434985.73 12.99
 3457229.95 5434985.73 12.07
 3457229.39 5434985.69 9.30
 3457229.74 5434985.71 9.20
 3457227.85 5434985.57 0.13
 3457228.23 5434985.59 0.15
 3457226.63 5434985.37 11.18
 3457227.00 5434985.39 11.15
 3457227.72 5434985.45 12.22
 3457228.05 5434985.47 12.08
 3457228.87 5434985.53 13.43
 3457228.46 5434985.50 12.22
 3457228.98 5434985.54 12.68
 3457229.39 5434985.57 12.76
 3457229.83 5434985.60 12.94
 3457229.93 5434985.61 12.12
 3457228.17 5434985.48 0.08
 3457226.57 5434985.07 11.51
 3457226.84 5434985.09 11.22
 3457227.18 5434985.12 11.12
 3457228.38 5434985.21 13.62
 3457228.89 5434985.24 14.03
 3457228.97 5434985.25 13.15
 3457229.55 5434985.29 12.65
 3457229.71 5434985.30 12.02
 3457230.11 5434985.33 9.83
 3457226.57 5434984.99 11.08
 3457227.13 5434985.03 11.66
 3457227.29 5434985.04 11.05
 3457228.52 5434985.13 13.59
 3457229.08 5434985.17 14.17
 3457229.14 5434985.18 12.14
 3457229.50 5434985.20 12.07
 3457229.92 5434985.23 12.18
 3457226.67 5434985.01 11.44
 3457226.98 5434985.04 11.28
 3457227.27 5434985.06 11.06
 3457228.48 5434985.14 13.55
 3457229.04 5434985.18 14.12
 3457229.23 5434985.20 12.48
 3457229.67 5434985.23 12.65
 3457229.87 5434985.24 12.14
 3457227.98 5434984.69 12.26
 3457229.11 5434984.76 14.51
 3457229.20 5434984.77 13.69
 3457229.19 5434984.77 12.54
