 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3457098.78 5432712.84 19.61
 3457098.05 5432713.31 22.03
 3457099.01 5432713.16 19.69
 3457097.73 5432713.18 21.13
 3457098.27 5432713.06 19.47
 3457098.22 5432713.47 22.03
 3457098.73 5432713.28 19.72
 3457097.49 5432713.30 21.08
 3457098.39 5432713.23 19.57
 3457099.49 5432714.32 22.92
 3457099.15 5432714.27 22.77
 3457098.69 5432714.23 22.83
 3457098.38 5432714.18 22.62
 3457098.39 5432714.10 21.89
 3457097.90 5432714.06 21.98
 3457097.99 5432713.98 21.10
 3457097.56 5432713.94 21.10
 3457097.02 5432713.90 21.28
 3457096.78 5432713.85 20.96
 3457098.32 5432713.19 13.17
 3457099.54 5432715.24 25.03
 3457099.25 5432715.19 24.78
 3457098.86 5432715.14 24.73
 3457099.33 5432715.04 23.22
 3457098.88 5432714.99 23.26
 3457098.56 5432714.94 23.07
 3457098.19 5432714.89 22.96
 3457097.79 5432714.85 22.91
 3457097.95 5432714.76 21.93
 3457097.34 5432714.73 22.21
 3457097.00 5432714.68 22.07
 3457096.61 5432714.63 22.01
 3457097.16 5432714.36 18.88
 3457096.77 5432714.31 18.79
 3457096.34 5432714.27 18.80
 3457095.91 5432714.23 18.81
 3457097.79 5432713.85 13.36
 3457100.73 5432715.80 24.18
 3457100.31 5432715.75 24.19
 3457099.11 5432715.69 24.75
 3457098.82 5432715.64 24.52
 3457098.57 5432715.58 24.23
 3457099.26 5432715.53 23.07
 3457098.23 5432715.53 24.07
 3457097.86 5432715.48 23.98
 3457097.52 5432715.43 23.82
 3457097.76 5432715.34 22.68
 3457098.78 5432715.26 20.98
 3457097.49 5432715.28 22.43
 3457097.23 5432715.22 22.14
 3457096.74 5432715.18 22.22
 3457096.68 5432715.11 21.61
 3457096.99 5432715.01 20.34
 3457096.75 5432714.95 20.02
 3457096.29 5432714.91 20.09
 3457096.40 5432714.83 19.16
 3457096.16 5432714.77 18.84
 3457095.82 5432714.72 18.69
 3457095.59 5432714.66 18.34
 3457100.41 5432716.24 25.00
 3457100.21 5432716.18 24.65
 3457100.26 5432716.10 23.83
 3457098.97 5432716.04 24.58
 3457098.61 5432715.99 24.45
 3457098.22 5432715.94 24.39
 3457097.66 5432715.91 24.59
 3457097.39 5432715.85 24.31
 3457097.57 5432715.69 22.58
 3457097.23 5432715.64 22.42
 3457096.88 5432715.59 22.28
 3457096.60 5432715.53 22.05
 3457096.98 5432715.42 20.64
 3457096.61 5432715.38 20.57
 3457096.36 5432715.32 20.26
 3457095.86 5432715.28 20.38
 3457095.54 5432715.23 20.23
 3457095.36 5432715.16 19.79
 3457095.67 5432715.06 18.52
 3457095.39 5432715.01 18.28
 3457101.04 5432716.60 24.56
 3457100.47 5432716.57 24.84
 3457100.17 5432716.52 24.63
 3457099.66 5432716.48 24.80
 3457098.32 5432716.35 24.90
 3457097.98 5432716.29 24.73
 3457097.68 5432716.24 24.50
 3457096.82 5432716.23 25.19
 3457097.22 5432716.12 23.81
 3457097.68 5432716.01 22.34
 3457097.18 5432715.97 22.43
 3457096.78 5432715.93 22.38
 3457096.44 5432715.87 22.24
 3457096.32 5432715.81 21.74
 3457096.07 5432715.75 21.43
 3457096.07 5432715.67 20.69
 3457095.79 5432715.62 20.46
 3457095.38 5432715.57 20.43
 3457095.11 5432715.51 20.17
 3457095.14 5432715.43 19.38
 3457097.64 5432715.16 14.32
 3457097.53 5432715.09 13.76
 3457097.44 5432715.02 13.16
 3457097.32 5432714.95 12.63
 3457097.19 5432714.88 12.09
 3457097.10 5432714.81 11.51
 3457096.97 5432714.74 10.99
 3457096.86 5432714.67 10.42
 3457096.73 5432714.60 9.88
 3457096.60 5432714.53 9.36
 3457096.49 5432714.46 8.79
 3457096.38 5432714.39 8.22
 3457096.27 5432714.32 7.64
 3457098.32 5432713.75 0.21
 3457098.00 5432713.69 0.01
 3457101.10 5432716.78 24.57
 3457100.53 5432716.74 24.85
 3457100.20 5432716.69 24.70
 3457099.70 5432716.65 24.85
 3457100.50 5432716.59 23.47
 3457098.86 5432716.56 24.85
 3457098.48 5432716.51 24.76
 3457098.01 5432716.47 24.79
 3457097.33 5432716.44 25.18
 3457096.83 5432716.40 25.31
 3457097.24 5432716.30 23.90
 3457096.96 5432716.24 23.63
 3457097.27 5432716.14 22.41
 3457096.89 5432716.09 22.30
 3457096.55 5432716.04 22.18
 3457096.35 5432715.98 21.81
 3457096.13 5432715.92 21.47
 3457096.13 5432715.84 20.72
 3457095.78 5432715.79 20.60
 3457095.38 5432715.74 20.58
 3457095.12 5432715.68 20.28
 3457095.21 5432715.60 19.40
 3457096.66 5432715.41 16.14
 3457097.74 5432715.32 14.29
 3457094.93 5432715.46 18.39
 3457097.58 5432715.26 13.81
 3457094.70 5432715.40 18.05
 3457097.51 5432715.18 13.19
 3457097.37 5432715.12 12.67
 3457097.26 5432715.05 12.13
 3457097.14 5432714.98 11.59
 3457097.03 5432714.90 11.02
 3457096.90 5432714.83 10.50
 3457096.78 5432714.76 9.94
 3457096.65 5432714.69 9.42
 3457096.52 5432714.62 8.88
 3457096.42 5432714.55 8.30
 3457096.30 5432714.48 7.75
 3457097.63 5432713.80 0.03
 3457096.74 5432713.71 0.05
 3457100.35 5432717.42 25.03
 3457100.20 5432717.36 24.56
