 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456695.02 5433570.72 21.57
 3456695.45 5433570.72 21.23
 3456695.79 5433570.72 21.20
 3456696.10 5433570.72 21.28
 3456696.41 5433570.71 21.40
 3456697.13 5433570.74 19.92
 3456698.19 5433570.82 15.85
 3456697.05 5433570.71 21.55
 3456697.02 5433570.68 22.93
 3456697.26 5433570.67 23.31
 3456697.53 5433570.69 22.28
 3456697.60 5433570.67 23.27
 3456698.00 5433570.67 23.03
 3456698.00 5433570.65 24.31
 3456698.36 5433570.65 24.22
 3456695.67 5433569.98 21.23
 3456696.46 5433570.04 18.18
 3456695.98 5433569.98 21.34
 3456696.94 5433570.03 18.97
 3456697.84 5433570.09 15.44
 3456697.24 5433570.02 19.11
 3456696.92 5433569.97 21.65
 3456697.27 5433569.97 21.59
 3456697.16 5433569.94 23.27
 3456697.52 5433569.94 23.17
 3456698.39 5433569.98 21.14
 3456698.94 5433570.02 19.02
 3456698.14 5433569.93 23.34
 3456698.47 5433569.93 23.38
 3456698.81 5433569.93 23.36
 3456696.25 5433569.38 21.21
 3456696.97 5433569.43 18.46
 3456697.27 5433569.43 18.58
 3456697.78 5433569.44 17.90
 3456698.06 5433569.44 18.11
 3456697.59 5433569.38 21.24
 3456697.91 5433569.37 21.30
 3456698.26 5433569.37 21.22
 3456698.61 5433569.37 21.15
 3456698.89 5433569.37 21.40
 3456698.80 5433569.34 23.00
 3456697.05 5433568.90 18.39
 3456697.39 5433568.90 18.36
 3456698.46 5433568.92 16.81
 3456698.35 5433568.88 16.28
 3456698.14 5433568.91 16.78
 3456697.92 5433568.93 17.22
 3456698.55 5433569.07 20.86
 3456698.23 5433569.08 20.96
 3456697.49 5433568.98 18.20
 3456697.19 5433568.99 18.36
 3456696.86 5433569.00 18.39
 3456698.78 5433569.31 16.16
 3456698.65 5433569.35 16.97
 3456698.40 5433569.37 17.30
 3456698.80 5433569.53 21.37
 3456698.98 5433569.61 23.32
 3456698.63 5433569.61 23.25
 3456698.31 5433569.62 23.32
 3456697.40 5433569.55 21.24
 3456697.09 5433569.56 21.37
 3456696.06 5433569.58 21.26
 3456698.88 5433569.62 16.11
 3456698.82 5433569.67 17.17
 3456698.50 5433569.68 17.24
 3456698.39 5433569.72 18.12
 3456698.90 5433569.84 21.34
 3456698.76 5433569.93 23.34
 3456698.45 5433569.94 23.45
 3456698.14 5433569.95 23.55
 3456697.79 5433569.96 23.52
 3456697.35 5433569.95 23.14
 3456697.04 5433569.96 23.25
 3456695.90 5433569.86 20.26
 3456695.86 5433569.91 21.33
 3456698.99 5433570.23 19.10
 3456698.74 5433570.25 19.45
 3456698.41 5433570.26 19.48
 3456698.74 5433570.41 23.26
 3456698.44 5433570.42 23.42
 3456698.10 5433570.43 23.39
 3456697.73 5433570.43 23.23
 3456697.41 5433570.44 23.33
 3456697.07 5433570.45 23.32
 3456696.77 5433570.46 23.45
 3456696.23 5433570.39 21.45
 3456695.90 5433570.40 21.48
 3456695.39 5433570.38 20.83
 3456699.01 5433570.53 19.36
 3456698.51 5433570.46 17.46
 3456698.81 5433570.56 19.88
 3456698.51 5433570.57 20.00
 3456698.54 5433570.63 21.37
 3456698.64 5433570.70 23.04
 3456698.31 5433570.70 23.05
 3456698.27 5433570.75 24.17
 3456697.98 5433570.77 24.34
 3456697.65 5433570.77 24.36
 3456696.99 5433570.74 23.16
 3456696.20 5433570.68 21.47
 3456695.79 5433570.68 21.20
 3456695.39 5433570.68 21.00
 3456695.14 5433570.70 21.32
 3456698.51 5433570.53 17.49
 3456698.80 5433570.62 19.83
 3456698.50 5433570.64 19.99
 3456698.52 5433570.69 21.32
 3456698.66 5433570.77 23.12
 3456698.33 5433570.77 23.13
 3456698.30 5433570.83 24.30
 3456697.96 5433570.83 24.26
 3456697.68 5433570.85 24.46
 3456697.02 5433570.81 23.29
 3456696.61 5433570.81 23.01
 3456696.20 5433570.75 21.53
 3456695.41 5433570.75 21.10
 3456695.09 5433570.76 21.17
 3456698.61 5433570.86 15.76
 3456698.72 5433571.04 20.02
 3456698.13 5433571.01 19.07
 3456698.15 5433571.07 20.43
 3456698.52 5433571.18 23.10
 3456695.85 5433571.08 19.41
 3456695.52 5433571.09 19.45
 3456695.61 5433571.16 21.07
 3456695.30 5433571.17 21.16
 3456698.22 5433570.98 0.08
 3456695.59 5433571.03 19.43
 3456695.91 5433571.08 19.49
 3456696.06 5433571.10 20.26
 3456696.16 5433571.11 21.22
 3456696.38 5433571.15 20.29
 3456696.42 5433571.15 21.52
 3456696.70 5433571.19 20.32
 3456698.47 5433571.11 0.15
 3456698.82 5433571.16 0.14
 3456695.60 5433570.68 20.89
 3456695.83 5433570.72 21.30
 3456696.16 5433570.76 21.32
 3456696.45 5433570.81 21.47
 3456696.81 5433570.86 19.97
 3456698.14 5433571.06 15.82
