 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456884.18 5434361.67 15.61
 3456885.32 5434361.91 19.92
 3456885.00 5434361.91 19.87
 3456884.76 5434361.93 19.02
 3456883.77 5434361.95 18.93
 3456882.38 5434362.02 16.39
 3456887.24 5434362.17 21.35
 3456886.55 5434362.18 21.56
 3456886.24 5434362.19 21.39
 3456885.90 5434362.19 21.41
 3456885.59 5434362.20 21.30
 3456885.26 5434362.20 21.28
 3456885.15 5434362.24 19.31
 3456884.76 5434362.24 19.76
 3456884.44 5434362.24 19.73
 3456884.54 5434362.26 18.81
 3456883.89 5434362.22 21.69
 3456884.21 5434362.27 18.75
 3456883.90 5434362.27 18.60
 3456883.19 5434362.28 19.00
 3456882.66 5434362.31 17.77
 3456886.69 5434362.34 21.30
 3456886.34 5434362.35 21.46
 3456885.71 5434362.36 21.24
 3456885.37 5434362.36 21.26
 3456885.21 5434362.39 19.73
 3456884.87 5434362.40 19.84
 3456884.55 5434362.40 19.74
 3456884.68 5434362.42 18.55
 3456884.33 5434362.43 18.71
 3456883.99 5434362.43 18.76
 3456884.25 5434362.47 16.41
 3456883.24 5434362.37 22.72
 3456883.32 5434362.44 18.85
 3456882.97 5434362.44 19.02
 3456882.77 5434362.47 17.77
 3456884.74 5434362.79 19.85
 3456884.21 5434362.77 21.65
 3456884.40 5434362.80 19.89
 3456884.20 5434362.82 18.70
 3456883.87 5434362.82 18.71
 3456887.27 5434363.40 20.10
 3456886.95 5434363.40 20.08
 3456886.31 5434363.42 19.85
 3456886.14 5434363.45 18.39
 3456885.74 5434363.44 19.06
 3456885.26 5434363.42 20.32
 3456884.53 5434363.42 20.97
 3456884.21 5434363.43 20.87
 3456884.66 5434363.55 13.68
 3456882.76 5434363.49 18.99
 3456884.76 5434363.79 0.05
 3456882.08 5434363.44 22.35
 3456882.42 5434363.49 19.08
 3456882.10 5434363.50 18.95
 3456882.00 5434363.54 16.78
 3456881.73 5434363.55 16.17
 3456883.38 5434363.82 0.04
 3456883.04 5434363.82 0.01
 3456887.68 5434363.85 20.34
 3456887.36 5434363.86 20.23
 3456887.05 5434363.86 20.01
 3456886.72 5434363.87 19.99
 3456887.16 5434363.93 16.14
 3456886.41 5434363.88 19.84
 3456885.99 5434363.87 20.59
 3456886.83 5434363.99 13.13
 3456885.63 5434363.87 20.87
 3456885.81 5434363.90 19.23
 3456885.27 5434363.87 21.12
 3456886.14 5434364.00 13.34
 3456885.04 5434363.89 20.20
 3456884.60 5434363.88 21.21
 3456884.32 5434363.89 20.78
 3456884.76 5434364.01 13.67
 3456883.84 5434363.93 19.09
 3456883.53 5434363.94 18.92
 3456883.20 5434363.94 18.93
 3456882.93 5434363.96 18.34
 3456882.05 5434363.93 20.39
 3456882.14 5434363.95 19.56
 3456881.72 5434363.94 20.37
 3456881.84 5434363.96 19.25
 3456881.48 5434363.96 19.52
 3456881.16 5434363.96 19.46
 3456883.14 5434364.28 0.02
 3456882.79 5434364.28 0.07
 3456882.45 5434364.29 0.06
 3456882.10 5434364.29 0.07
 3456887.69 5434364.18 19.53
 3456887.72 5434364.24 16.39
 3456886.97 5434364.18 20.02
 3456886.65 5434364.19 19.88
 3456886.52 5434364.22 18.08
 3456885.89 5434364.19 20.73
 3456886.70 5434364.30 13.49
 3456885.50 5434364.18 21.27
 3456885.27 5434364.20 20.39
 3456885.47 5434364.23 18.53
 3456884.93 5434364.21 20.40
