 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456506.80 5432250.54 0.06
 3456505.62 5432250.96 0.05
 3456506.57 5432251.08 0.02
 3456506.20 5432251.09 -0.00
 3456505.44 5432251.11 0.02
 3456506.71 5432251.26 0.04
 3456506.35 5432251.27 -0.00
 3456505.60 5432251.29 -0.00
 3456505.21 5432251.30 0.03
 3456506.24 5432251.91 0.06
 3456505.84 5432251.92 0.11
 3456506.60 5432252.41 0.03
 3456506.02 5432252.44 0.52
 3456506.50 5432253.73 0.01
 3456506.72 5432253.45 0.02
 3456506.43 5432254.71 0.08
 3456506.93 5432251.07 0.05
 3456506.99 5432251.89 0.09
 3456506.97 5432252.40 0.07
 3456507.00 5432255.05 0.04
 3456506.97 5432256.11 0.07
 3456506.62 5432256.34 24.30
 3456506.97 5432256.32 24.51
 3456506.72 5432255.69 24.44
 3456507.01 5432255.68 24.33
 3456506.48 5432255.52 23.53
 3456506.87 5432255.49 24.01
 3456506.10 5432255.13 23.44
 3456506.46 5432255.10 23.73
 3456506.82 5432255.08 23.99
 3456506.06 5432254.24 24.70
 3456506.45 5432254.20 25.15
 3456506.77 5432254.19 25.23
 3456505.99 5432253.53 24.95
 3456506.29 5432253.52 24.92
 3456506.63 5432253.50 25.12
 3456506.95 5432253.49 25.16
 3456503.32 5432253.03 21.91
 3456503.64 5432253.01 21.99
 3456503.97 5432253.00 22.09
 3456504.24 5432252.99 21.91
 3456504.50 5432252.99 21.64
 3456505.71 5432252.83 24.80
 3456506.10 5432252.80 25.24
 3456506.44 5432252.78 25.41
 3456506.72 5432252.78 25.29
 3456503.26 5432252.50 21.40
 3456503.58 5432252.48 21.47
 3456503.97 5432252.45 21.87
 3456504.21 5432252.46 21.54
 3456505.20 5432252.41 21.87
 3456505.72 5432252.34 23.02
 3456506.45 5432252.23 25.28
 3456506.00 5432252.34 22.87
 3456506.75 5432252.22 25.25
 3456503.81 5432252.19 21.13
 3456504.19 5432252.17 21.51
 3456504.44 5432252.17 21.16
 3456504.87 5432252.13 21.81
 3456505.30 5432252.09 22.45
 3456505.61 5432252.08 22.47
 3456505.98 5432252.05 22.83
 3456506.34 5432252.03 23.07
 3456506.62 5432252.02 22.93
 3456506.90 5432252.01 22.78
 3456503.57 5432252.06 20.86
 3456503.94 5432252.03 21.12
 3456504.25 5432252.02 21.16
 3456504.59 5432252.00 21.29
 3456505.00 5432251.96 21.86
 3456505.41 5432251.92 22.40
 3456505.73 5432251.91 22.46
 3456506.17 5432251.86 23.17
 3456506.42 5432251.87 22.82
 3456506.72 5432251.86 22.81
 3456503.19 5432251.28 19.97
 3456504.00 5432251.21 20.94
 3456504.34 5432251.19 21.09
 3456504.78 5432251.15 21.79
 3456505.11 5432251.13 21.93
 3456505.54 5432251.09 22.57
 3456505.87 5432251.07 22.67
 3456506.14 5432251.07 22.46
 3456506.39 5432251.07 22.16
 3456506.69 5432251.06 22.13
 3456507.02 5432251.04 22.21
 3456504.38 5432250.38 21.94
 3456504.73 5432250.35 22.12
 3456505.00 5432250.35 21.89
 3456505.31 5432250.34 21.91
 3456505.63 5432250.32 21.96
 3456505.91 5432250.31 21.80
 3456506.20 5432250.31 21.69
 3456506.45 5432250.31 21.40
 3456506.76 5432250.29 21.40
 3456506.13 5432250.57 14.43
 3456506.57 5432250.52 15.12
 3456505.06 5432249.78 21.77
 3456506.10 5432249.77 20.68
 3456506.40 5432249.76 20.62
 3456506.73 5432249.74 20.73
 3456507.02 5432249.73 20.63
 3456506.66 5432256.94 24.05
 3456506.94 5432256.94 23.88
 3456506.99 5432249.49 20.67
 3456506.93 5432249.19 20.53
 3456507.02 5432251.28 22.12
 3456506.96 5432250.97 22.24
 3456506.90 5432250.66 22.20
 3456506.90 5432250.69 21.19
 3456506.84 5432250.37 21.40
 3456506.78 5432250.07 21.26
 3456506.71 5432249.77 20.77
 3456506.65 5432249.46 20.52
 3456506.98 5432251.23 22.13
 3456506.92 5432250.92 22.30
 3456506.86 5432250.64 21.17
 3456506.80 5432250.33 21.44
 3456506.74 5432250.02 21.21
 3456506.68 5432249.72 20.73
 3456506.62 5432249.42 20.51
 3456506.97 5432252.53 25.31
 3456506.91 5432252.22 25.17
 3456506.85 5432251.99 22.83
 3456506.79 5432251.69 22.79
 3456506.73 5432251.40 22.14
 3456506.67 5432251.09 22.09
 3456506.61 5432250.80 21.51
 3456506.55 5432250.48 21.53
 3456506.49 5432250.18 21.41
 3456506.43 5432249.89 20.58
 3456506.37 5432249.59 20.19
 3456506.98 5432253.79 25.08
 3456506.92 5432253.48 25.11
 3456506.86 5432253.17 25.21
