 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3457082.97 5434093.14 10.70
 3457082.65 5434093.22 11.04
 3457082.79 5434093.20 11.02
 3457082.46 5434093.26 11.01
 3457082.87 5434093.67 11.40
 3457082.54 5434093.73 11.52
 3457081.58 5434093.97 12.48
 3457081.25 5434094.03 12.53
 3457080.92 5434093.97 10.19
 3457083.00 5434094.09 10.58
 3457082.68 5434094.20 11.68
 3457082.03 5434094.37 12.50
 3457081.71 5434094.43 12.42
 3457081.70 5434094.32 10.38
 3457081.39 5434094.49 12.56
 3457081.05 5434094.47 10.86
 3457080.73 5434094.51 10.41
 3457080.40 5434094.59 10.84
 3457082.74 5434094.51 10.59
 3457081.77 5434094.78 12.41
 3457081.44 5434094.85 12.50
 3457081.43 5434094.76 10.73
 3457081.11 5434094.81 10.64
 3457082.85 5434095.16 14.61
 3457082.52 5434095.16 13.48
 3457082.20 5434095.23 13.53
 3457081.87 5434095.24 12.56
 3457081.21 5434095.27 10.73
 3457080.57 5434095.38 10.59
 3457082.93 5434095.83 14.42
 3457082.61 5434095.89 14.57
 3457082.28 5434095.90 13.44
 3457081.95 5434095.90 12.22
 3457080.99 5434096.13 13.22
 3457082.81 5434096.14 16.01
 3457082.81 5434096.08 14.74
 3457082.49 5434096.15 15.01
 3457082.16 5434096.14 13.47
 3457081.84 5434096.19 13.33
 3457082.87 5434096.06 14.69
 3457082.55 5434096.19 16.14
 3457082.22 5434096.12 13.49
 3457081.90 5434096.17 13.28
 3457082.83 5434096.64 15.97
 3457082.18 5434096.71 15.04
 3457081.85 5434096.60 11.54
 3457081.52 5434096.65 11.41
 3457081.21 5434096.82 13.41
 3457082.85 5434097.18 16.20
 3457082.52 5434097.21 15.52
 3457082.20 5434097.27 15.45
 3457081.87 5434097.23 13.41
 3457081.54 5434097.21 11.88
 3457082.87 5434097.38 15.54
 3457082.55 5434097.45 15.73
 3457082.55 5434097.37 14.10
 3457082.23 5434097.43 14.14
 3457081.90 5434097.51 14.34
 3457081.58 5434097.57 14.44
 3457081.24 5434097.50 11.81
 3457082.89 5434097.66 13.78
 3457082.56 5434097.69 13.02
 3457082.24 5434097.81 14.19
 3457081.92 5434097.88 14.35
 3457081.60 5434097.94 14.40
 3457081.27 5434097.93 12.93
 3457081.26 5434097.88 11.94
 3457082.79 5434098.12 14.17
 3457082.47 5434098.16 13.85
 3457081.82 5434098.26 13.29
 3457081.50 5434098.30 12.96
 3457082.76 5434098.26 14.01
 3457082.43 5434098.28 13.22
 3457082.11 5434098.38 13.95
 3457081.79 5434098.40 13.08
 3457081.47 5434098.46 13.05
 3457082.71 5434098.50 13.87
 3457082.39 5434098.56 13.87
 3457081.74 5434098.65 13.03
 3457082.40 5434099.05 12.98
 3457082.79 5434099.22 11.98
 3457081.76 5434098.73 13.16
 3457082.09 5434098.72 12.16
 3457082.42 5434098.72 12.23
 3457082.59 5434098.55 0.14
 3457082.71 5434098.74 13.90
 3457082.92 5434098.55 0.09
 3457081.19 5434098.24 13.13
 3457081.21 5434098.22 11.70
 3457081.83 5434098.23 13.12
 3457082.19 5434098.20 10.90
 3457082.34 5434098.05 -0.01
 3457082.46 5434098.24 14.15
 3457082.78 5434098.25 14.42
 3457081.35 5434098.09 13.03
 3457081.66 5434098.11 14.44
 3457081.98 5434098.11 14.31
 3457082.35 5434098.06 10.73
 3457082.51 5434097.91 0.04
 3457082.63 5434098.10 13.76
 3457082.99 5434098.06 10.96
 3457080.98 5434097.73 12.05
 3457081.30 5434097.73 12.03
 3457081.60 5434097.76 14.42
 3457081.92 5434097.76 14.27
 3457082.24 5434097.76 14.25
 3457082.56 5434097.75 14.13
 3457082.57 5434097.74 13.23
 3457082.89 5434097.75 13.78
 3457081.37 5434097.30 11.91
 3457081.68 5434097.31 13.26
 3457081.97 5434097.34 15.39
 3457082.29 5434097.34 15.50
 3457082.31 5434097.32 14.19
 3457082.60 5434097.35 16.27
 3457082.93 5434097.34 15.44
 3457081.11 5434096.81 13.45
 3457081.46 5434096.78 11.40
 3457081.78 5434096.78 11.62
 3457082.05 5434096.83 15.05
 3457082.68 5434096.84 16.02
 3457082.99 5434096.84 16.14
 3457081.04 5434096.56 13.49
 3457081.39 5434096.52 11.04
 3457081.98 5434096.58 15.09
 3457082.03 5434096.53 11.42
 3457082.30 5434096.58 15.03
 3457082.60 5434096.59 16.15
 3457082.96 5434096.56 14.17
 3457081.99 5434096.15 13.34
 3457082.32 5434096.15 13.35
 3457082.62 5434096.17 14.50
 3457082.91 5434096.19 16.53
 3457080.93 5434095.92 10.65
 3457081.87 5434095.94 12.21
 3457082.18 5434095.96 13.48
 3457082.49 5434095.97 14.69
 3457082.81 5434095.97 14.42
 3457080.71 5434095.52 10.69
 3457081.03 5434095.52 10.63
 3457081.65 5434095.54 12.63
 3457081.67 5434095.52 10.90
 3457081.98 5434095.54 12.41
 3457082.26 5434095.58 15.01
 3457082.59 5434095.57 14.64
 3457082.90 5434095.57 14.80
 3457081.05 5434095.15 10.70
 3457081.35 5434095.17 12.42
 3457081.67 5434095.18 12.70
 3457082.00 5434095.17 12.40
 3457082.30 5434095.19 13.49
 3457082.92 5434095.21 14.82
 3457082.96 5434095.18 12.78
 3457080.54 5434094.70 10.48
 3457080.86 5434094.70 10.45
 3457081.18 5434094.71 10.89
 3457081.50 5434094.71 10.80
 3457081.80 5434094.73 12.62
 3457081.83 5434094.70 10.34
 3457082.78 5434094.73 12.03
 3457080.46 5434094.29 10.79
 3457080.79 5434094.28 10.39
 3457081.09 5434094.31 12.48
 3457081.41 5434094.31 12.45
 3457081.73 5434094.32 12.64
 3457082.06 5434094.31 12.24
 3457082.37 5434094.31 12.40
 3457082.71 5434094.30 11.48
 3457082.51 5434093.69 11.65
 3457082.84 5434093.69 11.42
 3457082.65 5434093.39 10.99
 3457082.64 5434093.26 11.06
 3457084.81 5434093.31 11.63
 3457084.49 5434093.37 11.63
 3457084.17 5434093.43 11.68
 3457083.84 5434093.49 11.62
 3457083.52 5434093.56 11.80
 3457083.19 5434093.61 11.45
 3457085.27 5434093.72 11.94
 3457084.62 5434093.97 14.26
 3457084.62 5434093.86 12.13
 3457084.30 5434093.90 11.76
 3457083.97 5434094.06 13.62
 3457083.65 5434094.10 13.31
 3457083.65 5434093.97 10.65
 3457083.33 5434094.02 10.50
 3457084.68 5434094.29 13.64
 3457084.35 5434094.36 13.82
 3457084.36 5434094.32 12.95
 3457084.03 5434094.42 13.71
 3457083.71 5434094.50 14.14
 3457083.71 5434094.46 13.19
 3457083.39 5434094.49 12.62
 3457083.06 5434094.49 11.37
 3457085.76 5434094.51 12.83
 3457085.11 5434094.68 13.76
 3457084.78 5434094.78 14.50
 3457084.46 5434094.84 14.44
 3457084.14 5434094.88 13.96
 3457083.81 5434094.95 14.16
 3457083.49 5434095.01 13.97
 3457083.17 5434095.11 14.87
 3457085.84 5434095.11 11.35
 3457085.51 5434095.29 13.52
 3457085.19 5434095.33 13.24
 3457084.87 5434095.39 13.13
 3457084.87 5434095.35 12.35
 3457084.54 5434095.50 14.09
 3457084.22 5434095.67 16.20
 3457083.90 5434095.74 16.47
 3457083.57 5434095.78 16.05
 3457083.25 5434095.81 15.25
 3457085.39 5434095.52 13.29
 3457085.07 5434095.59 13.56
 3457084.74 5434095.66 13.66
 3457084.75 5434095.52 11.01
 3457084.42 5434095.79 15.06
 3457084.10 5434095.88 15.72
 3457083.77 5434095.93 15.40
 3457083.45 5434096.06 16.68
 3457083.13 5434096.10 16.28
 3457085.78 5434095.34 11.49
 3457085.45 5434095.49 13.32
 3457085.13 5434095.57 13.60
 3457084.81 5434095.61 13.16
 3457084.48 5434095.73 14.22
 3457084.16 5434095.87 15.80
 3457084.16 5434095.82 14.82
 3457083.84 5434095.93 15.82
 3457083.52 5434096.04 16.72
 3457083.19 5434096.08 16.37
 3457086.06 5434095.80 11.58
 3457085.73 5434095.94 13.05
 3457085.40 5434096.04 13.93
 3457085.41 5434096.01 13.20
 3457085.08 5434096.09 13.59
 3457084.76 5434096.10 12.59
 3457084.44 5434096.15 12.35
 3457084.11 5434096.32 14.56
 3457083.79 5434096.38 14.56
 3457083.47 5434096.56 16.96
 3457083.15 5434096.61 16.70
 3457084.78 5434096.66 13.15
 3457084.45 5434096.72 13.22
 3457084.13 5434096.90 15.47
 3457084.13 5434096.78 13.08
 3457083.81 5434096.99 16.10
 3457083.49 5434097.04 15.83
 3457083.17 5434097.12 16.22
 3457085.78 5434096.68 12.64
 3457084.80 5434096.94 14.12
 3457084.48 5434096.96 13.35
 3457084.49 5434096.84 10.93
 3457084.16 5434097.11 15.06
 3457083.84 5434097.24 16.42
 3457083.51 5434097.23 14.94
 3457083.51 5434097.17 13.70
 3457083.19 5434097.28 14.66
 3457083.19 5434097.24 13.90
 3457084.50 5434097.32 12.99
 3457084.18 5434097.49 15.15
 3457083.85 5434097.53 14.82
 3457083.53 5434097.56 14.23
 3457083.52 5434096.85 0.05
 3457083.21 5434097.64 14.64
 3457085.37 5434097.60 13.73
 3457084.40 5434097.78 13.51
 3457084.40 5434097.73 12.55
 3457084.08 5434097.88 14.27
 3457084.08 5434097.80 12.66
 3457083.75 5434097.93 14.14
 3457083.75 5434097.85 12.54
 3457083.43 5434098.00 14.23
 3457083.11 5434098.00 13.07
 3457083.09 5434097.35 0.01
 3457085.67 5434097.64 12.78
 3457085.34 5434097.75 13.70
 3457085.02 5434097.81 13.70
 3457084.70 5434097.88 13.80
 3457084.05 5434098.04 14.50
 3457084.05 5434097.95 12.81
 3457083.73 5434098.09 14.31
 3457083.73 5434098.00 12.65
 3457083.08 5434098.19 13.80
 3457084.97 5434098.06 13.61
 3457084.64 5434098.11 13.45
 3457084.32 5434098.13 12.71
 3457084.00 5434098.29 14.61
 3457083.68 5434098.35 14.46
 3457083.03 5434098.44 13.91
 3457085.31 5434098.49 12.88
 3457084.99 5434098.55 12.78
