 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456663.76 5433520.23 8.58
 3456664.11 5433520.24 8.48
 3456664.43 5433520.24 8.58
 3456664.80 5433520.25 8.42
 3456663.69 5433519.62 8.73
 3456664.02 5433519.62 8.75
 3456664.75 5433519.63 8.50
 3456665.23 5433519.57 11.26
 3456665.53 5433519.57 11.42
 3456665.70 5433519.55 12.27
 3456666.15 5433519.57 11.64
 3456663.96 5433518.77 8.95
 3456664.38 5433518.79 8.49
 3456664.72 5433518.79 8.45
 3456664.47 5433518.72 11.53
 3456665.05 5433518.79 8.51
 3456664.71 5433518.71 12.04
 3456665.18 5433518.73 11.30
 3456665.52 5433518.73 11.31
 3456666.16 5433518.81 8.01
 3456665.60 5433518.71 12.60
 3456665.79 5433518.73 11.64
 3456665.94 5433518.71 12.56
 3456666.23 5433518.71 12.82
 3456663.36 5433518.25 8.87
 3456665.01 5433518.46 0.14
 3456663.69 5433518.25 8.90
 3456665.36 5433518.46 0.11
 3456664.08 5433518.26 8.68
 3456666.06 5433518.46 0.06
 3456666.39 5433518.47 0.10
 3456664.46 5433518.19 11.95
 3456664.77 5433518.19 12.04
 3456665.14 5433518.20 11.88
 3456665.65 5433518.22 10.98
 3456665.95 5433518.22 11.14
 3456666.06 5433518.19 12.30
 3456666.77 5433518.28 8.69
 3456666.45 5433518.20 12.05
 3456666.87 5433518.25 9.90
 3456664.79 5433518.00 0.13
 3456665.14 5433518.01 0.08
 3456663.77 5433517.80 9.12
 3456665.81 5433518.01 0.13
 3456664.14 5433517.76 10.69
 3456666.17 5433518.01 0.08
 3456664.40 5433517.76 11.07
 3456666.51 5433518.01 0.09
 3456664.59 5433517.74 11.80
 3456664.74 5433517.76 11.05
 3456664.89 5433517.74 12.00
 3456665.25 5433517.74 11.85
 3456665.59 5433517.75 11.83
 3456665.88 5433517.74 12.05
 3456666.24 5433517.75 11.95
 3456666.81 5433517.82 9.03
 3456664.64 5433517.05 0.15
 3456664.95 5433517.05 0.29
 3456665.30 5433517.05 0.24
 3456665.62 5433517.05 0.39
 3456664.40 5433516.87 8.58
 3456665.97 5433517.06 0.33
 3456664.30 5433516.82 10.85
 3456664.54 5433516.81 11.35
 3456664.96 5433516.82 10.89
 3456665.21 5433516.85 9.62
 3456664.76 5433516.76 13.63
 3456665.40 5433516.83 10.34
 3456665.19 5433516.77 13.13
 3456665.47 5433516.80 11.70
 3456665.42 5433516.76 13.68
 3456665.54 5433516.77 13.05
 3456666.06 5433516.80 12.12
 3456666.21 5433516.78 13.07
 3456666.50 5433516.81 11.62
 3456666.40 5433516.76 13.79
 3456664.39 5433515.77 10.15
 3456666.34 5433515.99 -0.00
 3456664.94 5433515.80 9.00
 3456664.68 5433515.73 12.10
 3456665.16 5433515.78 9.63
 3456664.97 5433515.73 12.33
 3456665.41 5433515.78 10.05
 3456665.31 5433515.73 12.29
 3456665.33 5433515.70 13.92
 3456665.90 5433515.72 12.72
 3456664.78 5433515.04 10.12
 3456665.07 5433515.04 10.38
 3456665.50 5433515.05 9.89
 3456665.27 5433514.99 12.79
 3456665.83 5433515.05 9.93
 3456665.65 5433514.99 12.55
 3456665.97 5433514.99 12.66
 3456666.23 5433514.99 13.06
 3456666.68 5433515.00 12.50
 3456666.98 5433515.00 12.66
 3456665.13 5433514.16 12.87
 3456665.63 5433514.21 10.30
 3456665.88 5433514.17 12.47
 3456666.16 5433514.16 12.77
 3456666.53 5433514.17 12.59
 3456665.65 5433513.95 12.31
 3456665.30 5433513.97 12.31
 3456665.09 5433514.00 12.76
 3456665.51 5433514.40 10.32
 3456665.81 5433514.44 12.42
 3456665.16 5433514.42 10.31
 3456665.49 5433514.46 12.50
 3456665.21 5433514.49 12.73
 3456665.99 5433515.20 12.69
 3456665.73 5433515.22 13.00
 3456665.31 5433515.27 13.90
 3456665.59 5433515.82 10.06
 3456666.10 5433515.87 12.82
 3456665.52 5433515.88 12.09
 3456665.73 5433515.92 13.88
 3456665.33 5433515.91 12.60
 3456665.40 5433515.94 13.92
 3456665.10 5433515.96 14.12
 3456665.18 5433516.20 0.55
 3456665.69 5433516.40 9.15
 3456665.75 5433516.43 10.50
 3456666.27 5433516.48 13.32
 3456665.30 5433516.45 10.20
 3456665.65 5433516.49 12.43
 3456665.47 5433516.52 13.01
 3456665.23 5433516.54 13.37
 3456664.93 5433516.56 13.50
 3456666.01 5433516.88 0.31
 3456665.67 5433516.90 0.38
 3456665.25 5433516.92 0.18
 3456664.87 5433516.94 0.09
 3456665.79 5433517.12 8.90
 3456665.68 5433517.15 9.68
 3456665.93 5433517.18 11.63
 3456665.36 5433517.17 9.77
 3456665.76 5433517.21 12.20
 3456666.04 5433517.16 0.32
 3456665.69 5433517.18 0.35
 3456665.28 5433517.20 0.17
 3456664.97 5433517.22 0.34
 3456666.87 5433517.33 8.88
 3456666.63 5433517.39 10.41
 3456666.32 5433517.41 10.51
 3456665.94 5433517.43 10.43
 3456665.49 5433517.42 8.99
 3456666.19 5433517.47 12.38
 3456665.99 5433517.46 11.73
 3456665.77 5433517.49 12.16
 3456665.31 5433517.51 11.79
 3456664.66 5433517.52 10.84
 3456664.69 5433517.55 12.06
 3456666.27 5433517.21 0.37
 3456665.87 5433517.23 0.22
 3456665.54 5433517.26 0.31
 3456665.14 5433517.28 0.19
 3456664.84 5433517.30 0.38
 3456666.73 5433517.42 8.87
 3456666.49 5433517.47 10.35
 3456666.19 5433517.50 10.54
 3456666.22 5433517.53 11.78
 3456665.81 5433517.52 10.46
 3456665.42 5433517.51 9.19
 3456665.90 5433517.55 11.86
 3456665.53 5433517.57 11.79
 3456665.16 5433517.59 11.76
 3456664.91 5433517.59 10.96
 3456664.87 5433517.62 11.96
 3456664.58 5433517.61 11.03
 3456664.56 5433517.64 12.09
 3456666.29 5433517.83 0.11
 3456665.91 5433517.86 0.05
 3456665.55 5433517.88 0.01
 3456665.18 5433517.90 -0.00
 3456664.85 5433517.92 0.08
 3456666.78 5433518.04 8.70
 3456666.59 5433518.06 9.23
 3456666.18 5433518.08 9.04
 3456666.74 5433518.13 12.00
 3456666.19 5433518.11 10.21
 3456666.41 5433518.15 12.07
 3456665.94 5433518.14 10.54
 3456666.11 5433518.17 12.24
 3456665.70 5433518.16 10.91
 3456665.38 5433518.19 11.02
 3456663.96 5433518.21 8.73
 3456664.60 5433518.26 11.89
 3456663.65 5433518.24 8.85
 3456664.24 5433518.28 11.86
 3456666.37 5433518.87 7.99
 3456666.57 5433518.90 9.79
 3456666.24 5433518.93 9.84
 3456666.42 5433518.96 11.59
 3456665.39 5433518.94 8.24
 3456666.35 5433518.99 12.50
 3456665.96 5433518.98 11.24
 3456665.71 5433519.00 11.55
 3456665.38 5433519.03 11.62
 3456664.89 5433519.02 10.05
 3456664.44 5433519.01 8.60
 3456665.04 5433519.05 11.65
 3456666.58 5433519.21 9.60
 3456666.18 5433519.28 11.73
 3456665.84 5433519.31 11.76
 3456664.81 5433519.28 8.45
 3456665.42 5433519.33 11.55
 3456664.49 5433519.31 8.57
 3456665.13 5433519.35 11.74
 3456664.32 5433519.36 10.28
 3456666.49 5433519.72 11.57
 3456666.19 5433519.74 11.74
 3456665.96 5433519.76 12.11
 3456665.58 5433519.78 12.01
 3456663.86 5433519.80 8.77
 3456666.58 5433520.20 11.71
 3456664.54 5433520.24 8.54
 3456663.66 5433520.18 8.49
 3456663.98 5433520.21 8.57
 3456664.63 5433520.29 8.65
 3456663.55 5433519.56 8.74
 3456663.88 5433519.60 8.75
 3456664.22 5433519.63 8.67
 3456664.59 5433519.67 8.47
 3456664.90 5433519.71 8.63
 3456665.24 5433519.74 8.54
 3456665.40 5433519.82 11.50
 3456665.63 5433519.86 12.10
 3456665.94 5433519.90 12.24
 3456666.36 5433519.93 11.69
 3456666.67 5433519.97 11.79
 3456664.44 5433518.94 8.68
 3456664.80 5433518.97 8.52
 3456664.87 5433519.02 10.04
 3456665.16 5433519.01 8.36
 3456664.90 5433519.06 11.83
 3456665.25 5433519.09 11.73
 3456665.59 5433519.13 11.65
 3456665.95 5433519.16 11.46
 3456666.21 5433519.20 11.90
 3456664.79 5433518.30 0.11
 3456663.67 5433518.37 8.89
 3456665.13 5433518.33 0.13
 3456664.04 5433518.41 8.69
 3456665.47 5433518.37 0.11
 3456664.45 5433518.44 8.22
 3456664.77 5433518.48 8.24
 3456666.15 5433518.44 0.07
 3456665.09 5433518.52 8.31
 3456666.48 5433518.48 0.09
 3456664.89 5433518.57 11.49
 3456665.10 5433518.61 12.15
 3456665.25 5433518.60 11.30
 3456665.67 5433518.63 10.77
 3456665.69 5433518.68 12.57
 3456665.86 5433518.67 11.61
 3456666.15 5433518.67 9.90
 3456666.00 5433518.71 12.68
 3456666.32 5433518.75 12.76
 3456664.81 5433518.14 0.10
 3456663.69 5433518.22 8.90
 3456665.14 5433518.18 0.15
 3456664.04 5433518.25 8.74
 3456665.47 5433518.22 0.18
 3456664.47 5433518.29 8.15
 3456665.81 5433518.25 0.14
 3456664.18 5433518.34 11.88
 3456664.81 5433518.32 8.13
 3456666.15 5433518.29 0.15
 3456665.06 5433518.36 8.57
 3456666.49 5433518.32 0.11
 3456664.82 5433518.41 11.95
 3456665.25 5433518.44 11.38
 3456665.62 5433518.48 11.13
 3456665.66 5433518.52 12.83
 3456666.04 5433518.55 12.54
 3456666.83 5433518.58 9.88
 3456663.38 5433517.81 8.90
 3456664.81 5433517.77 0.23
 3456665.18 5433517.81 0.05
 3456665.51 5433517.84 0.08
 3456665.85 5433517.88 0.06
 3456664.33 5433517.96 11.11
 3456666.10 5433517.92 0.56
 3456664.67 5433518.00 11.07
 3456664.80 5433518.04 12.22
 3456665.19 5433518.07 11.89
 3456665.67 5433518.10 10.99
 3456666.10 5433518.14 10.43
 3456666.11 5433518.18 12.27
 3456666.46 5433518.21 12.18
 3456666.85 5433518.21 9.90
 3456666.77 5433518.25 12.29
 3456664.86 5433517.16 0.37
 3456665.20 5433517.20 0.30
 3456665.56 5433517.24 0.20
 3456664.49 5433517.31 8.55
 3456665.87 5433517.27 0.31
 3456666.22 5433517.31 0.29
 3456665.04 5433517.38 9.23
 3456665.36 5433517.42 9.33
 3456665.35 5433517.46 11.28
 3456665.68 5433517.50 11.33
 3456665.87 5433517.54 12.11
 3456666.23 5433517.57 11.93
 3456666.45 5433517.57 10.65
 3456664.71 5433516.59 0.18
 3456665.06 5433516.62 0.10
 3456665.34 5433516.66 0.41
 3456665.69 5433516.70 0.34
 3456664.25 5433516.79 10.96
 3456664.52 5433516.82 11.30
 3456665.17 5433516.85 9.39
 3456665.18 5433516.89 11.26
 3456665.34 5433516.89 10.35
 3456665.43 5433516.93 11.79
 3456665.41 5433516.98 13.81
 3456666.00 5433517.00 12.32
 3456664.08 5433516.23 10.27
 3456664.40 5433516.26 10.30
 3456664.71 5433516.30 10.43
 3456664.75 5433516.34 12.15
 3456664.81 5433516.38 13.77
 3456665.21 5433516.42 13.34
 3456665.61 5433516.45 12.92
 3456666.27 5433516.52 12.92
 3456666.47 5433516.56 13.63
 3456664.75 5433515.62 12.39
 3456665.30 5433515.60 9.12
 3456665.06 5433515.66 12.50
 3456665.11 5433515.70 14.10
 3456665.44 5433515.74 14.12
 3456665.80 5433515.77 13.96
 3456666.01 5433515.76 12.72
 3456664.64 5433514.97 10.10
 3456664.98 5433515.00 10.01
 3456665.39 5433515.03 9.56
 3456665.65 5433515.07 9.94
 3456665.55 5433515.12 12.50
 3456665.97 5433515.11 10.07
 3456665.80 5433515.16 12.92
 3456666.13 5433515.19 12.96
 3456666.57 5433515.22 12.32
 3456664.87 5433514.82 10.15
 3456665.58 5433514.89 9.86
 3456665.87 5433514.93 10.11
 3456665.78 5433514.97 12.53
 3456666.10 5433515.01 12.63
 3456665.14 5433514.50 10.37
 3456665.48 5433514.54 10.29
 3456665.40 5433514.59 12.72
 3456665.75 5433514.62 12.61
 3456666.03 5433514.66 12.89
 3456666.33 5433514.69 13.08
 3456666.74 5433514.72 12.63
 3456665.31 5433514.03 12.70
 3456665.78 5433514.01 9.90
 3456665.69 5433514.06 12.38
 3456666.08 5433514.17 12.75
 3456665.65 5433514.08 12.43
 3456665.30 5433514.02 12.44
 3456665.96 5433514.24 12.82
 3456665.78 5433514.25 13.47
 3456665.50 5433514.15 12.44
 3456665.25 5433514.12 12.80
 3456664.94 5433514.08 12.96
 3456665.83 5433513.97 9.88
 3456665.81 5433514.10 12.44
 3456665.43 5433514.03 12.36
 3456665.20 5433514.01 12.81
 3456666.02 5433514.16 12.73
 3456665.59 5433514.07 12.43
 3456665.29 5433514.03 12.61
 3456666.47 5433514.61 13.21
 3456665.72 5433514.34 10.39
 3456666.02 5433514.52 12.87
 3456665.61 5433514.43 12.62
 3456665.29 5433514.39 12.72
 3456665.75 5433514.54 10.13
 3456666.23 5433514.78 13.21
 3456665.69 5433514.65 12.51
 3456665.39 5433514.62 12.72
 3456666.40 5433514.91 10.00
 3456666.68 5433515.08 12.36
 3456665.70 5433514.80 10.01
 3456666.12 5433515.02 12.88
 3456665.70 5433514.93 12.64
 3456665.45 5433514.91 12.99
 3456666.09 5433515.24 10.09
 3456666.30 5433515.39 12.21
 3456665.67 5433515.15 9.82
 3456666.22 5433515.42 13.19
 3456665.69 5433515.30 12.51
 3456664.70 5433515.01 10.14
 3456665.31 5433515.30 13.73
 3456666.28 5433515.44 10.12
 3456666.56 5433515.61 12.51
 3456666.18 5433515.54 12.37
 3456665.44 5433515.27 9.60
 3456665.91 5433515.51 12.68
 3456665.51 5433515.43 12.48
 3456665.55 5433515.51 13.91
 3456665.23 5433515.40 12.73
 3456665.25 5433515.47 14.14
 3456666.04 5433515.17 10.03
 3456666.27 5433515.33 12.23
 3456665.63 5433515.09 9.79
 3456666.18 5433515.36 13.19
 3456665.65 5433515.23 12.52
 3456664.66 5433514.94 10.14
 3456665.02 5433515.21 14.09
 3456666.08 5433515.15 10.03
 3456666.32 5433515.31 12.27
 3456665.67 5433515.07 9.84
 3456666.19 5433515.33 13.13
 3456665.73 5433515.23 12.69
 3456664.69 5433514.91 10.11
 3456665.05 5433515.19 14.05
 3456666.13 5433515.35 10.16
 3456665.71 5433515.26 9.90
 3456666.03 5433515.45 12.46
 3456665.70 5433515.39 12.49
 3456665.37 5433515.34 12.58
 3456665.34 5433515.40 13.79
 3456665.07 5433515.30 12.78
 3456665.63 5433515.59 9.82
 3456666.02 5433515.81 12.63
 3456665.58 5433515.72 12.31
 3456665.69 5433515.82 14.01
 3456665.35 5433515.77 14.06
 3456665.05 5433515.72 14.24
 3456665.61 5433515.78 9.48
 3456666.20 5433516.07 13.01
 3456665.45 5433515.79 10.18
 3456665.65 5433515.94 12.25
 3456665.40 5433515.91 12.63
 3456665.39 5433515.98 13.89
 3456665.11 5433515.94 14.17
 3456665.51 5433515.90 9.04
 3456666.29 5433516.26 13.29
 3456665.54 5433515.98 10.49
 3456665.69 5433516.11 12.35
 3456665.39 5433516.06 12.53
 3456665.38 5433516.13 13.82
 3456665.18 5433516.12 14.35
 3456665.58 5433515.90 8.87
 3456665.67 5433516.01 10.54
 3456665.30 5433515.87 9.16
 3456665.79 5433516.12 12.32
 3456665.43 5433516.06 12.27
 3456665.56 5433516.18 14.06
 3456665.30 5433516.08 13.08
 3456665.11 5433516.08 13.67
 3456664.79 5433516.03 13.83
 3456666.28 5433516.48 13.46
 3456665.48 5433516.18 10.47
 3456665.57 5433516.28 12.10
 3456665.31 5433516.25 12.45
 3456665.18 5433516.27 13.25
 3456664.95 5433516.25 13.70
 3456663.80 5433515.89 10.77
 3456666.22 5433515.97 0.01
 3456666.75 5433516.75 12.82
 3456665.71 5433516.35 8.91
 3456665.79 5433516.45 10.50
 3456665.71 5433516.49 11.53
 3456665.65 5433516.54 12.64
 3456665.40 5433516.52 12.98
 3456665.17 5433516.50 13.44
 3456664.88 5433516.46 13.66
 3456663.71 5433516.09 10.65
 3456666.09 5433516.24 0.10
 3456665.87 5433516.22 0.61
 3456665.47 5433516.15 0.46
 3456665.66 5433516.65 9.26
 3456665.92 5433516.82 11.56
 3456665.67 5433516.72 10.62
 3456665.54 5433516.74 11.42
 3456665.58 5433516.83 12.89
 3456665.14 5433516.66 11.24
 3456664.86 5433516.56 10.23
 3456665.24 5433516.77 12.93
 3456664.85 5433516.62 11.49
 3456665.01 5433516.75 13.39
 3456664.74 5433516.72 13.70
 3456666.06 5433516.63 0.17
 3456665.79 5433516.60 0.51
 3456665.40 5433516.52 0.39
 3456665.05 5433516.46 0.40
 3456664.70 5433516.40 0.44
 3456666.62 5433517.27 10.38
