 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3457587.02 5434493.67 19.79
 3457587.75 5434493.65 19.95
 3457588.06 5434493.64 20.17
 3457587.88 5434493.63 21.67
 3457587.86 5434493.63 22.74
 3457588.16 5434493.62 23.00
 3457588.64 5434493.61 22.77
 3457588.95 5434493.60 23.03
 3457586.78 5434493.28 19.92
 3457587.30 5434493.27 19.58
 3457587.61 5434493.26 19.80
 3457587.94 5434493.25 19.98
 3457588.25 5434493.23 21.24
 3457588.41 5434493.23 21.84
 3457588.77 5434493.22 21.95
 3457589.03 5434493.21 22.28
 3457589.33 5434493.20 22.56
 3457589.58 5434493.19 22.91
 3457586.69 5434492.70 19.60
 3457587.12 5434492.69 19.51
 3457587.40 5434492.68 19.81
 3457587.29 5434496.84 20.87
 3457586.61 5434496.01 20.97
 3457587.16 5434496.00 20.57
 3457586.83 5434495.99 22.49
 3457587.86 5434495.98 20.81
 3457587.62 5434495.96 23.49
 3457586.55 5434495.31 20.55
 3457586.99 5434495.30 20.42
 3457586.59 5434495.29 22.52
 3457587.11 5434495.29 21.13
 3457586.94 5434495.28 22.61
 3457587.12 5434495.27 23.17
 3457587.41 5434495.26 23.44
 3457587.77 5434495.26 22.49
 3457587.44 5434495.25 24.41
 3457587.66 5434495.24 24.83
 3457587.10 5434494.35 20.03
 3457587.14 5434494.35 20.95
 3457587.10 5434494.34 22.09
 3457587.22 5434494.32 23.85
 3457587.50 5434494.31 24.14
 3457587.81 5434494.30 24.34
 3457588.53 5434494.29 23.49
 3457588.82 5434494.28 23.78
 3457589.26 5434494.27 23.65
 3457589.68 5434494.26 23.57
 3457589.57 5434492.53 22.63
 3457589.24 5434492.53 22.36
 3457587.45 5434492.60 19.62
 3457587.13 5434492.60 19.58
 3457586.82 5434492.60 19.67
 3457589.42 5434493.26 22.58
 3457589.05 5434493.28 21.94
 3457588.74 5434493.28 21.88
 3457588.42 5434493.28 21.75
 3457587.96 5434493.33 19.98
 3457587.64 5434493.33 20.02
 3457587.29 5434493.34 19.53
 3457586.97 5434493.34 19.45
 3457586.69 5434493.33 19.79
 3457589.04 5434494.57 0.01
 3457589.75 5434493.95 20.58
 3457589.58 5434493.89 22.40
 3457589.32 5434493.88 22.97
 3457588.75 5434493.85 23.63
 3457588.36 5434493.88 22.70
 3457588.03 5434493.88 22.49
 3457587.87 5434493.83 24.25
 3457587.14 5434493.97 19.38
 3457587.06 5434493.89 22.09
 3457586.53 5434493.96 19.63
 3457586.24 5434493.96 19.83
 3457589.77 5434494.44 20.77
 3457589.68 5434494.35 23.49
 3457589.37 5434494.35 23.45
 3457589.09 5434494.34 23.90
 3457588.75 5434494.35 23.52
 3457588.39 5434494.36 23.00
 3457588.20 5434494.32 24.42
 3457587.91 5434494.31 24.58
 3457587.52 5434494.33 23.73
 3457587.08 5434494.38 22.18
 3457589.96 5434494.51 23.72
 3457589.58 5434494.53 22.85
 3457589.39 5434494.60 20.59
 3457589.24 5434494.54 22.60
 3457589.04 5434494.49 23.91
 3457588.69 5434494.51 23.42
 3457588.41 5434494.49 23.83
 3457588.17 5434494.47 24.51
 3457587.85 5434494.47 24.42
 3457587.47 5434494.49 23.63
 3457587.19 5434494.48 24.07
 3457587.08 5434494.52 22.80
 3457588.79 5434495.29 20.85
 3457588.58 5434495.25 22.07
 3457588.41 5434495.20 23.74
 3457588.11 5434495.20 23.86
 3457587.88 5434495.17 24.77
 3457587.43 5434495.21 23.17
 3457587.36 5434495.24 22.30
 3457587.12 5434495.21 23.14
 3457588.80 5434495.75 23.24
 3457588.45 5434495.76 22.77
 3457588.14 5434495.76 22.78
 3457587.96 5434495.82 20.72
 3457587.95 5434495.71 24.22
 3457587.58 5434495.73 23.53
 3457587.03 5434495.81 20.80
 3457586.90 5434495.75 22.89
 3457588.58 5434496.21 23.37
 3457587.75 5434496.28 20.97
 3457587.68 5434496.19 23.76
 3457587.11 5434496.28 20.79
 3457586.81 5434496.27 20.92
 3457587.43 5434496.96 20.89
 3457587.14 5434496.94 21.24
