 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456874.81 5434186.91 16.61
 3456874.74 5434187.35 18.55
 3456874.09 5434187.35 18.64
 3456873.93 5434187.44 17.05
 3456873.64 5434187.46 16.81
 3456875.39 5434188.33 0.07
 3456873.33 5434187.47 16.67
 3456875.06 5434188.33 0.04
 3456874.40 5434188.35 0.02
 3456871.95 5434187.61 14.50
 3456879.31 5434188.17 15.32
 3456876.95 5434188.15 16.35
 3456876.57 5434188.13 16.84
 3456876.04 5434188.04 18.76
 3456876.25 5434188.14 16.79
 3456875.97 5434188.16 16.48
 3456875.42 5434188.06 18.56
 3456877.44 5434189.03 -0.00
 3456877.11 5434189.03 0.01
 3456876.77 5434189.04 0.03
 3456876.44 5434189.04 0.06
 3456874.27 5434188.14 17.38
 3456876.11 5434189.05 0.02
 3456873.97 5434188.15 17.21
 3456875.78 5434189.05 0.04
 3456875.44 5434189.06 0.04
 3456875.10 5434189.06 0.16
 3456872.61 5434188.31 14.82
 3456872.32 5434188.33 14.43
 3456871.96 5434188.32 14.85
 3456880.04 5434188.72 15.78
 3456879.45 5434188.76 15.31
 3456879.02 5434188.71 16.24
 3456878.76 5434188.74 15.79
 3456878.42 5434188.74 15.90
 3456878.15 5434188.77 15.48
 3456877.84 5434188.78 15.35
 3456877.34 5434188.70 16.97
 3456876.82 5434188.61 18.79
 3456877.01 5434188.70 17.09
 3456876.44 5434188.59 19.26
 3456876.57 5434188.65 18.15
 3456876.08 5434188.58 19.63
 3456875.83 5434188.61 19.01
 3456875.53 5434188.63 18.82
 3456875.20 5434188.63 18.93
 3456875.46 5434188.75 16.57
 3456876.92 5434189.63 0.03
 3456876.59 5434189.64 0.02
 3456876.25 5434189.64 0.06
 3456875.92 5434189.64 0.06
 3456875.59 5434189.65 0.04
 3456875.25 5434189.65 0.10
 3456872.62 5434188.82 16.03
 3456872.28 5434188.82 16.24
 3456872.08 5434188.89 15.03
 3456871.77 5434188.90 14.96
 3456880.10 5434188.95 14.52
 3456879.71 5434188.93 15.05
 3456879.38 5434188.93 15.09
 3456878.94 5434188.88 16.13
 3456878.64 5434188.90 15.94
 3456878.43 5434188.95 15.00
 3456877.58 5434188.72 19.65
 3456877.73 5434188.94 15.52
 3456877.04 5434188.77 18.80
 3456877.29 5434188.89 16.52
 3456876.94 5434188.88 16.81
 3456876.32 5434188.75 19.49
 3456875.98 5434188.74 19.75
 3456876.17 5434188.83 18.00
 3456875.74 5434188.78 18.99
 3456875.46 5434188.81 18.62
 3456875.66 5434188.90 16.78
 3456875.37 5434188.92 16.47
 3456875.04 5434188.93 16.57
 3456876.81 5434189.79 0.08
 3456876.49 5434189.79 -0.00
 3456876.15 5434189.80 0.03
 3456874.31 5434189.05 14.36
 3456875.82 5434189.80 0.02
 3456875.49 5434189.81 0.01
 3456872.53 5434188.99 16.00
 3456872.17 5434188.98 16.37
 3456872.00 5434189.06 14.88
