 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456602.59 5432397.42 15.25
 3456602.90 5432397.42 15.21
 3456602.93 5432396.72 15.11
 3456602.81 5432396.25 15.05
 3456602.87 5432395.40 14.73
 3456602.95 5432396.04 15.02
 3456602.75 5432395.99 15.16
 3456602.86 5432396.69 14.99
 3456602.81 5432397.09 15.26
 3456602.87 5432397.26 15.16
 3456602.85 5432397.51 15.27
 3456602.87 5432397.46 15.23
 3456602.89 5432397.53 15.21
 3456602.80 5432397.20 15.20
 3456608.33 5432398.88 16.61
 3456608.63 5432398.87 16.75
 3456608.92 5432398.84 17.17
 3456609.20 5432398.78 18.22
 3456609.23 5432398.83 17.34
 3456609.52 5432398.80 17.92
 3456609.85 5432398.83 17.39
 3456610.46 5432398.82 17.43
 3456611.15 5432398.92 15.60
 3456604.47 5432398.48 15.36
 3456605.77 5432398.59 13.32
 3456606.08 5432398.60 13.13
 3456606.39 5432398.59 13.30
 3456606.90 5432398.37 17.17
 3456607.21 5432398.36 17.40
 3456607.67 5432398.64 12.33
 3456607.99 5432398.65 12.27
 3456608.17 5432398.41 16.51
 3456608.30 5432398.64 12.36
 3456608.46 5432398.39 16.84
 3456608.77 5432398.38 16.94
 3456608.90 5432398.59 13.17
 3456609.23 5432398.62 12.60
 3456609.34 5432398.30 18.28
 3456609.38 5432398.37 17.18
 3456609.58 5432398.19 20.36
 3456610.23 5432398.71 10.94
 3456610.08 5432398.00 23.67
 3456610.53 5432398.69 11.31
 3456610.38 5432398.00 23.54
 3456610.51 5432398.19 20.16
 3456610.71 5432398.03 23.02
 3456610.98 5432397.98 23.93
 3456611.13 5432398.20 19.95
 3456611.29 5432397.98 23.80
 3456611.77 5432398.22 19.37
 3456612.32 5432398.13 20.84
 3456604.22 5432397.91 15.46
 3456604.59 5432398.05 12.91
 3456604.90 5432398.04 13.07
 3456605.19 5432398.00 13.72
 3456605.51 5432398.00 13.64
 3456605.82 5432398.00 13.65
 3456606.07 5432397.87 16.09
 3456606.13 5432398.00 13.73
 3456606.45 5432398.01 13.47
 3456606.68 5432397.86 16.18
 3456606.78 5432398.04 12.97
 3456607.09 5432398.05 12.87
 3456607.26 5432397.77 17.82
 3456607.58 5432397.79 17.35
 3456607.73 5432398.06 12.67
 3456607.89 5432397.79 17.29
 3456608.21 5432397.80 17.15
 3456608.34 5432398.03 13.06
 3456608.65 5432398.03 13.09
 3456608.97 5432398.05 12.77
 3456609.09 5432397.73 18.36
 3456609.14 5432397.81 17.06
 3456609.46 5432397.83 16.64
 3456609.60 5432398.05 12.77
 3456609.78 5432397.84 16.53
 3456609.92 5432398.05 12.66
 3456610.09 5432397.84 16.50
 3456610.40 5432397.84 16.52
 3456610.46 5432397.46 23.21
 3456610.76 5432397.45 23.26
 3456610.89 5432397.64 20.01
 3456611.05 5432397.43 23.63
 3456611.38 5432397.46 23.13
 3456611.99 5432397.88 15.41
 3456612.39 5432397.57 20.75
 3456603.83 5432397.40 15.55
 3456604.13 5432397.39 15.61
 3456604.45 5432397.40 15.40
 3456604.75 5432397.39 15.69
 3456605.13 5432397.53 13.17
 3456605.43 5432397.51 13.53
 3456605.68 5432397.37 15.90
 3456605.74 5432397.49 13.76
 3456605.99 5432397.36 16.08
 3456606.05 5432397.49 13.82
 3456606.29 5432397.36 16.15
 3456606.61 5432397.36 16.16
 3456606.68 5432397.51 13.53
 3456606.99 5432397.51 13.53
 3456607.21 5432397.32 16.89
 3456607.31 5432397.51 13.56
 3456607.50 5432397.29 17.30
 3456607.62 5432397.52 13.37
 3456607.74 5432397.17 19.57
 3456607.78 5432397.24 18.24
 3456608.04 5432397.16 19.74
 3456608.40 5432397.24 18.23
 3456608.56 5432397.52 13.25
 3456608.58 5432397.02 22.12
 3456608.70 5432397.22 18.64
 3456608.75 5432397.30 17.17
 3456608.91 5432397.07 21.23
 3456609.06 5432397.31 16.92
 3456609.19 5432397.02 22.15
 3456609.22 5432397.07 21.33
 3456609.64 5432397.25 18.06
 3456610.18 5432397.61 11.76
 3456610.50 5432397.61 11.62
 3456610.39 5432396.98 22.86
 3456610.51 5432397.15 19.84
 3456610.68 5432396.95 23.34
 3456611.00 5432396.96 23.23
 3456611.44 5432397.60 11.64
 3456611.30 5432396.96 23.15
 3456612.00 5432397.08 20.86
 3456612.33 5432397.10 20.36
 3456612.55 5432397.00 22.20
 3456603.13 5432397.14 15.16
 3456603.44 5432397.14 15.26
 3456604.05 5432397.12 15.46
 3456604.36 5432397.12 15.52
 3456604.67 5432397.11 15.65
 3456604.99 5432397.12 15.45
 3456605.06 5432397.28 12.65
 3456605.30 5432397.12 15.39
 3456605.35 5432397.23 13.38
 3456605.60 5432397.10 15.71
 3456605.66 5432397.22 13.63
 3456605.90 5432397.08 16.07
 3456605.97 5432397.21 13.76
 3456606.21 5432397.07 16.23
 3456606.28 5432397.22 13.69
 3456606.60 5432397.23 13.49
 3456606.90 5432397.22 13.71
 3456607.22 5432397.21 13.79
 3456607.42 5432397.02 17.28
 3456607.53 5432397.22 13.71
 3456607.72 5432397.00 17.56
 3456607.96 5432396.87 19.83
 3456608.17 5432397.24 13.29
 3456608.27 5432396.88 19.73
 3456608.50 5432396.75 21.97
 3456608.61 5432396.93 18.74
 3456608.78 5432396.70 22.79
 3456608.92 5432396.92 18.86
 3456609.09 5432396.71 22.59
 3456609.41 5432396.72 22.42
 3456609.71 5432396.72 22.53
 3456609.87 5432396.96 18.20
 3456610.02 5432396.72 22.47
 3456610.30 5432396.68 23.13
 3456610.43 5432396.87 19.81
 3456610.60 5432396.66 23.49
 3456610.95 5432396.73 22.35
 3456611.28 5432396.76 21.78
 3456611.61 5432396.80 21.05
 3456611.84 5432396.69 22.84
 3456611.91 5432396.79 21.11
 3456612.20 5432396.76 21.50
 3456612.47 5432396.71 22.33
 3456603.24 5432396.71 15.40
 3456603.55 5432396.70 15.46
 3456603.86 5432396.70 15.40
 3456604.48 5432396.69 15.53
 3456604.79 5432396.70 15.41
 3456605.11 5432396.71 15.24
 3456605.17 5432396.86 12.62
 3456605.26 5432397.04 9.35
 3456605.47 5432396.82 13.31
 3456605.70 5432396.66 16.17
 3456605.78 5432396.81 13.48
 3456606.02 5432396.67 15.85
 3456606.41 5432396.83 13.16
 3456606.50 5432397.01 9.84
 3456606.73 5432396.83 13.09
 3456606.79 5432396.36 21.38
 3456607.04 5432396.84 12.92
 3456607.07 5432396.31 22.26
 3456607.36 5432396.84 12.83
 3456607.41 5432396.36 21.37
 3456607.71 5432396.35 21.49
 3456608.19 5432396.66 16.09
 3456608.41 5432396.51 18.73
 3456608.69 5432396.45 19.68
 3456608.89 5432396.26 23.04
 3456609.21 5432396.29 22.52
 3456609.52 5432396.29 22.53
 3456609.80 5432396.25 23.25
 3456610.10 5432396.24 23.41
 3456610.39 5432396.23 23.69
 3456610.69 5432396.21 23.99
 3456610.99 5432396.21 24.05
 3456611.35 5432396.28 22.80
 3456611.67 5432396.30 22.54
 3456612.00 5432396.33 21.90
 3456612.37 5432396.41 20.28
 3456612.91 5432396.32 21.88
 3456603.11 5432396.25 15.19
 3456603.42 5432396.24 15.19
 3456603.73 5432396.24 15.32
 3456604.03 5432396.22 15.66
 3456604.34 5432396.21 15.69
 3456604.51 5432395.89 21.43
 3456604.65 5432396.22 15.57
 3456604.81 5432395.88 21.65
 3456605.12 5432395.87 21.67
 3456605.43 5432395.89 21.41
 3456605.59 5432396.22 15.58
 3456605.75 5432395.90 21.21
 3456605.89 5432396.19 16.08
 3456606.21 5432396.22 15.48
 3456606.34 5432395.87 21.71
 3456606.55 5432396.29 14.29
 3456606.64 5432395.85 22.07
 3456606.83 5432396.23 15.45
 3456606.94 5432395.85 22.01
 3456607.27 5432395.89 21.35
 3456607.56 5432395.85 22.12
 3456607.86 5432395.84 22.17
 3456607.88 5432395.89 21.43
 3456608.05 5432396.18 16.28
 3456608.36 5432396.18 16.31
 3456608.46 5432395.82 22.56
 3456608.67 5432396.18 16.28
 3456608.77 5432395.82 22.57
 3456608.99 5432396.19 16.17
 3456609.06 5432395.80 22.96
 3456609.36 5432395.79 23.09
 3456609.41 5432395.86 21.83
 3456609.72 5432395.88 21.58
 3456610.04 5432396.38 12.78
 3456610.00 5432395.83 22.53
 3456610.25 5432395.75 23.94
 3456610.31 5432395.84 22.32
 3456610.65 5432395.89 21.49
 3456610.96 5432395.89 21.47
 3456611.42 5432396.57 9.45
 3456611.27 5432395.90 21.26
 3456611.60 5432395.93 20.77
 3456611.92 5432395.94 20.59
 3456612.28 5432396.44 11.58
 3456612.12 5432395.79 23.22
 3456612.24 5432395.95 20.32
 3456612.46 5432395.84 22.38
 3456603.90 5432395.84 15.78
 3456604.23 5432395.87 15.21
 3456604.53 5432395.83 15.82
 3456604.83 5432395.83 15.84
 3456605.01 5432395.53 21.17
 3456605.15 5432395.84 15.77
 3456605.31 5432395.51 21.54
 3456605.61 5432395.51 21.56
 3456605.92 5432395.50 21.63
 3456606.22 5432395.51 21.60
 3456606.40 5432395.87 15.25
 3456606.51 5432395.47 22.28
 3456606.82 5432395.48 22.06
 3456607.15 5432395.51 21.43
 3456607.18 5432395.58 20.35
 3456607.46 5432395.51 21.44
 3456607.74 5432395.48 22.10
 3456607.93 5432395.81 16.18
 3456608.05 5432395.48 22.12
 3456608.08 5432395.53 21.13
 3456608.35 5432395.47 22.21
 3456608.69 5432395.52 21.38
 3456608.86 5432395.81 16.21
 3456609.01 5432395.54 20.95
 3456609.33 5432395.57 20.53
 3456609.60 5432395.50 21.76
 3456609.84 5432395.87 15.17
 3456609.93 5432395.54 21.14
 3456609.99 5432395.63 19.50
 3456610.02 5432395.68 18.69
 3456610.18 5432395.46 22.58
 3456610.57 5432395.58 20.43
 3456610.80 5432395.47 22.46
 3456610.84 5432395.52 21.47
 3456611.15 5432395.53 21.41
 3456611.39 5432395.44 23.03
 3456611.80 5432395.58 20.53
 3456612.03 5432395.91 14.73
 3456612.01 5432395.44 23.04
 3456612.16 5432395.64 19.43
 3456612.62 5432395.44 23.03
 3456612.94 5432395.46 22.53
 3456604.74 5432395.40 14.64
 3456605.04 5432395.38 14.94
 3456605.22 5432395.09 20.21
 3456605.48 5432395.00 21.66
 3456605.65 5432395.35 15.57
 3456605.81 5432395.05 20.92
 3456606.12 5432395.04 21.04
 3456606.39 5432394.98 22.09
 3456606.73 5432395.03 21.11
 3456607.06 5432395.09 20.17
 3456607.22 5432395.38 15.06
 3456607.37 5432395.09 20.10
 3456607.48 5432395.29 16.62
 3456607.68 5432395.08 20.28
 3456607.79 5432395.28 16.78
 3456608.01 5432395.13 19.53
 3456608.16 5432394.86 24.23
 3456608.47 5432394.86 24.16
 3456608.77 5432394.86 24.30
 3456609.09 5432394.88 23.86
 3456609.40 5432394.89 23.73
 3456609.72 5432394.91 23.45
 3456609.82 5432395.07 20.57
 3456609.99 5432394.86 24.35
 3456610.02 5432394.91 23.48
 3456610.31 5432394.88 23.94
 3456610.45 5432395.09 20.39
 3456610.63 5432394.91 23.54
 3456610.91 5432394.87 24.29
 3456610.95 5432394.92 23.35
 3456611.22 5432394.87 24.22
 3456611.54 5432394.89 23.89
 3456611.69 5432395.10 20.18
 3456611.84 5432394.89 23.91
 3456611.97 5432395.06 20.96
 3456612.15 5432394.88 24.00
 3456612.94 5432395.12 19.89
 3456613.84 5432395.48 13.36
 3456603.06 5432394.97 14.45
 3456604.92 5432394.95 14.77
 3456605.09 5432394.64 20.23
 3456605.22 5432394.94 15.06
 3456605.36 5432394.57 21.52
 3456605.38 5432394.62 20.62
 3456605.52 5432394.92 15.32
 3456605.69 5432394.61 20.73
 3456606.00 5432394.61 20.80
 3456606.30 5432394.60 20.89
 3456606.46 5432394.92 15.32
 3456606.62 5432394.63 20.41
 3456607.23 5432395.20 10.34
 3456607.25 5432394.66 19.81
 3456607.35 5432394.84 16.81
 3456607.64 5432394.82 17.19
 3456607.76 5432394.46 23.34
 3456607.89 5432394.71 19.10
 3456608.03 5432394.42 24.21
 3456608.34 5432394.43 24.03
 3456608.44 5432394.59 21.12
 3456608.67 5432394.46 23.40
 3456608.77 5432394.62 20.57
 3456608.97 5432394.46 23.52
 3456609.26 5432394.43 24.06
 3456609.32 5432394.52 22.33
 3456609.62 5432394.51 22.53
 3456609.88 5432394.44 23.83
 3456610.03 5432394.67 19.94
 3456610.18 5432394.44 23.94
 3456610.70 5432394.76 18.40
 3456610.91 5432394.61 21.08
 3456611.10 5432394.88 16.23
 3456611.21 5432394.60 21.23
 3456611.41 5432394.89 16.09
 3456611.50 5432394.57 21.72
 3456611.73 5432394.46 23.62
 3456611.82 5432394.59 21.46
 3456612.02 5432394.45 23.90
 3456612.15 5432394.62 20.89
 3456612.66 5432395.33 8.51
 3456612.64 5432394.46 23.71
 3456613.39 5432394.63 20.60
 3456614.00 5432394.63 20.63
 3456605.06 5432394.87 14.73
 3456605.23 5432394.54 20.35
 3456605.37 5432394.85 15.06
 3456605.67 5432394.83 15.34
 3456605.83 5432394.52 20.68
 3456606.14 5432394.51 20.84
 3456606.44 5432394.51 20.97
 3456606.77 5432394.55 20.26
 3456607.09 5432394.58 19.75
 3456607.19 5432394.77 16.42
 3456607.40 5432394.58 19.79
 3456607.49 5432394.75 16.83
 3456607.74 5432394.63 18.86
 3456607.90 5432394.36 23.46
 3456608.18 5432394.33 24.02
 3456608.60 5432394.52 20.74
 3456608.66 5432394.63 18.90
 3456608.81 5432394.36 23.54
 3456609.12 5432394.36 23.60
 3456609.41 5432394.34 24.01
 3456609.46 5432394.43 22.36
 3456609.72 5432394.35 23.86
 3456610.03 5432394.36 23.70
 3456610.18 5432394.58 19.81
 3456610.22 5432394.66 18.56
 3456610.54 5432394.67 18.39
 3456610.62 5432394.79 16.33
 3456610.74 5432394.98 13.07
 3456610.75 5432394.52 20.99
 3456611.05 5432394.51 21.15
 3456611.42 5432395.06 11.79
 3456611.35 5432394.50 21.32
 3456611.74 5432395.06 11.69
 3456611.65 5432394.48 21.65
 3456611.86 5432394.36 23.88
 3456612.79 5432394.37 23.70
 3456612.91 5432394.53 20.96
 3456613.84 5432394.54 20.64
 3456605.28 5432395.32 0.32
 3456605.08 5432394.16 20.38
 3456605.40 5432394.19 19.79
 3456605.68 5432394.13 20.89
 3456605.98 5432394.78 9.68
 3456605.98 5432394.12 21.00
 3456606.29 5432394.12 21.01
 3456606.46 5432394.46 15.08
 3456606.89 5432395.34 0.04
 3456606.62 5432394.17 20.19
 3456606.84 5432394.01 22.90
 3456607.15 5432394.01 23.00
 3456607.56 5432394.20 19.57
 3456607.86 5432394.75 10.26
 3456607.81 5432394.10 21.32
 3456607.90 5432394.27 18.52
 3456608.06 5432394.00 23.21
 3456608.12 5432394.10 21.35
 3456608.35 5432393.98 23.55
 3456608.53 5432394.28 18.33
 3456608.77 5432394.16 20.34
 3456608.83 5432394.27 18.54
 3456608.97 5432394.50 14.50
 3456608.98 5432394.00 23.10
 3456609.15 5432394.28 18.25
 3456609.29 5432394.00 23.06
 3456609.47 5432394.30 18.08
 3456609.58 5432393.98 23.54
 3456609.87 5432393.96 23.89
 3456610.00 5432394.17 20.36
 3456610.18 5432393.97 23.73
 3456610.53 5432394.04 22.57
 3456610.69 5432394.28 18.51
 3456610.84 5432394.04 22.59
 3456610.90 5432394.13 21.14
 3456611.19 5432394.11 21.43
 3456611.76 5432394.49 14.94
 3456611.90 5432394.69 11.59
 3456612.22 5432394.69 11.54
 3456612.03 5432393.98 23.60
 3456612.34 5432394.00 23.44
 3456613.30 5432394.05 22.51
 3456614.36 5432394.63 12.51
 3456605.33 5432394.57 0.32
 3456605.11 5432393.37 21.16
 3456605.65 5432393.88 12.34
 3456605.97 5432394.57 0.26
 3456605.73 5432393.38 20.97
 3456605.96 5432393.87 12.47
 3456606.03 5432393.38 21.01
 3456606.26 5432393.86 12.74
 3456606.34 5432393.38 21.09
 3456606.57 5432393.85 12.83
 3456606.61 5432393.32 22.05
 3456607.01 5432393.50 18.98
 3456607.32 5432393.50 19.03
 3456607.50 5432393.84 13.12
 3456607.62 5432393.49 19.08
 3456607.84 5432393.33 21.97
 3456607.88 5432393.39 20.88
 3456608.21 5432393.98 10.58
 3456608.11 5432393.25 23.26
 3456608.16 5432393.35 21.54
 3456608.47 5432393.35 21.52
 3456608.65 5432393.66 16.17
 3456608.73 5432393.27 22.94
 3456608.76 5432393.33 21.86
 3456609.04 5432393.28 22.76
 3456609.35 5432393.29 22.75
 3456609.50 5432393.53 18.55
 3456609.60 5432393.20 24.18
 3456609.68 5432393.33 21.98
 3456609.91 5432393.69 15.68
 3456609.90 5432393.20 24.26
 3456610.01 5432393.37 21.27
 3456610.31 5432393.36 21.48
 3456610.47 5432393.61 17.18
 3456610.61 5432393.35 21.74
 3456610.80 5432393.64 16.79
 3456611.06 5432393.55 18.25
 3456611.45 5432393.67 16.20
 3456611.50 5432393.30 22.58
 3456611.80 5432393.30 22.65
 3456611.93 5432393.48 19.54
 3456612.07 5432393.25 23.57
 3456612.44 5432393.33 22.15
 3456612.48 5432393.38 21.27
 3456614.05 5432393.44 20.34
 3456614.28 5432393.34 21.91
 3456614.76 5432393.94 11.50
 3456615.29 5432393.82 13.61
 3456605.08 5432394.12 0.15
 3456605.40 5432394.12 0.11
 3456605.41 5432393.45 11.86
 3456605.63 5432393.24 15.49
 3456605.72 5432393.43 12.19
 3456605.79 5432392.92 21.03
 3456606.02 5432393.40 12.58
 3456606.33 5432393.40 12.70
 3456606.39 5432392.90 21.33
 3456606.64 5432393.39 12.80
 3456607.01 5432394.13 -0.01
 3456606.67 5432392.86 22.11
 3456606.70 5432392.91 21.16
 3456606.98 5432392.85 22.17
 3456607.31 5432392.90 21.41
 3456607.37 5432393.01 19.48
 3456607.59 5432392.85 22.19
 3456607.69 5432393.03 19.11
 3456607.83 5432392.75 24.03
 3456608.14 5432392.75 23.95
 3456608.47 5432392.79 23.31
 3456608.78 5432392.80 23.13
 3456609.07 5432392.78 23.57
 3456609.32 5432393.19 16.37
 3456609.42 5432392.85 22.32
 3456609.87 5432393.07 18.49
 3456610.01 5432392.82 22.90
 3456610.36 5432393.35 13.70
 3456610.33 5432392.84 22.56
 3456610.63 5432392.83 22.71
 3456610.92 5432392.80 23.39
 3456611.21 5432392.78 23.73
 3456611.58 5432392.87 22.21
 3456611.87 5432392.85 22.51
 3456612.16 5432392.83 22.88
 3456612.23 5432392.92 21.27
 3456612.54 5432392.94 21.09
 3456613.18 5432392.96 20.67
 3456614.05 5432392.91 21.55
 3456614.36 5432392.90 21.65
 3456614.68 5432392.91 21.38
 3456605.67 5432392.96 12.53
 3456605.89 5432392.78 15.73
 3456605.98 5432392.96 12.61
 3456606.20 5432392.77 15.83
 3456606.30 5432392.97 12.44
 3456606.64 5432393.68 0.09
 3456606.37 5432392.50 20.56
 3456606.61 5432392.98 12.29
 3456606.96 5432393.68 0.11
 3456606.63 5432392.41 22.19
 3456606.71 5432392.56 19.55
 3456607.01 5432392.55 19.64
 3456607.30 5432392.52 20.31
 3456607.56 5432392.43 21.87
 3456607.64 5432392.57 19.30
 3456607.85 5432392.40 22.38
 3456608.57 5432393.68 0.11
 3456608.28 5432392.61 18.67
 3456608.50 5432392.46 21.30
 3456608.59 5432392.62 18.56
 3456608.74 5432392.35 23.15
 3456608.96 5432392.72 16.73
 3456609.09 5432392.43 21.94
 3456609.28 5432392.74 16.53
 3456609.38 5432392.40 22.39
 3456609.59 5432392.74 16.46
 3456609.69 5432392.40 22.35
 3456610.00 5432392.89 13.94
 3456609.99 5432392.40 22.47
 3456610.13 5432392.62 18.58
 3456610.22 5432392.75 16.32
 3456610.29 5432392.39 22.62
 3456610.59 5432392.38 22.78
 3456610.83 5432392.75 16.47
 3456610.93 5432392.89 13.98
 3456610.95 5432392.46 21.56
 3456611.17 5432392.33 23.73
 3456612.13 5432392.40 22.73
 3456613.66 5432392.80 15.70
 3456605.64 5432393.04 0.16
