 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456754.32 5433567.40 16.44
 3456754.72 5433567.40 16.37
 3456755.17 5433567.37 18.07
 3456754.19 5433567.20 16.63
 3456754.62 5433567.21 16.47
 3456755.12 5433567.18 18.08
 3456754.89 5433567.14 19.64
 3456755.32 5433567.17 18.52
 3456752.18 5433566.78 16.05
 3456752.53 5433566.78 16.10
 3456753.10 5433566.76 17.54
 3456753.50 5433566.76 17.45
 3456753.90 5433566.76 17.35
 3456753.53 5433566.72 19.30
 3456754.02 5433566.73 18.98
 3456754.35 5433566.73 19.09
 3456754.73 5433566.73 19.06
 3456755.18 5433566.76 17.87
 3456754.91 5433566.72 19.52
 3456755.30 5433566.74 18.52
 3456754.73 5433566.69 20.96
 3456752.02 5433566.15 17.78
 3456752.29 5433566.15 18.03
 3456753.09 5433566.20 15.90
 3456752.45 5433566.14 18.58
 3456752.95 5433566.15 18.22
 3456753.77 5433566.20 16.08
 3456753.21 5433566.14 18.52
 3456753.06 5433566.11 19.86
 3456753.50 5433566.12 19.66
 3456753.87 5433566.12 19.66
 3456754.37 5433566.13 19.34
 3456755.25 5433566.18 17.05
 3456755.00 5433566.13 19.61
 3456754.87 5433566.10 20.90
 3456755.30 5433566.10 20.72
 3456752.06 5433566.03 17.76
 3456752.34 5433566.03 18.00
 3456752.91 5433566.04 17.44
 3456753.52 5433566.08 15.84
 3456753.26 5433566.04 17.49
 3456753.23 5433566.02 18.54
 3456753.49 5433565.99 19.79
 3456753.84 5433565.99 19.84
 3456754.41 5433566.01 19.32
 3456754.70 5433566.01 19.54
 3456754.55 5433565.98 20.85
 3456751.61 5433565.81 18.19
 3456752.11 5433565.82 17.83
 3456752.64 5433565.85 16.40
 3456752.88 5433565.84 16.75
 3456753.77 5433565.86 16.37
 3456754.08 5433565.85 16.53
 3456753.60 5433565.80 18.73
 3456754.74 5433565.87 15.77
 3456753.50 5433565.77 19.96
 3456754.18 5433565.79 19.17
 3456754.48 5433565.79 19.35
 3456754.19 5433565.75 21.04
 3456754.72 5433565.76 20.62
 3456754.91 5433565.76 21.08
 3456755.19 5433565.75 21.30
 3456754.18 5433565.48 0.25
 3456751.71 5433565.15 14.91
 3456752.08 5433565.15 14.91
 3456751.28 5433565.08 18.02
 3456751.97 5433565.10 17.15
 3456752.04 5433565.08 17.94
 3456752.74 5433565.02 20.88
 3456753.54 5433565.07 18.79
 3456753.83 5433565.07 19.01
 3456754.75 5433565.11 17.59
 3456755.27 5433565.14 16.25
 3456754.35 5433565.06 19.59
 3456754.11 5433565.02 21.15
 3456754.82 5433565.07 19.34
 3456754.52 5433565.03 21.04
 3456754.79 5433565.02 21.31
 3456754.94 5433565.01 21.87
 3456754.91 5433564.86 0.16
 3456755.17 5433564.86 0.50
 3456751.32 5433564.49 16.77
 3456751.84 5433564.53 15.37
 3456751.84 5433564.44 19.28
 3456754.09 5433564.48 18.17
 3456754.41 5433564.48 18.33
 3456754.87 5433564.48 18.08
 3456753.95 5433564.41 21.42
 3456754.22 5433564.41 21.67
 3456754.67 5433564.41 21.46
 3456755.04 5433564.42 21.43
 3456755.12 5433564.40 22.18
 3456754.66 5433564.50 0.15
 3456755.00 5433564.50 0.24
 3456751.35 5433564.16 15.06
 3456752.98 5433564.03 21.37
 3456754.49 5433564.11 18.44
 3456753.99 5433564.05 20.69
 3456755.01 5433564.12 18.03
 3456754.68 5433564.06 20.80
 3456754.12 5433564.00 23.21
 3456754.94 5433564.03 22.01
