 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456890.59 5434332.80 21.13
 3456890.98 5434332.86 17.95
 3456889.66 5434332.83 20.65
 3456890.40 5434333.06 20.88
 3456890.77 5434333.12 17.92
 3456889.43 5434333.08 20.73
 3456889.09 5434333.09 20.80
 3456890.32 5434333.19 20.91
 3456889.89 5434333.24 19.02
 3456889.37 5434333.22 20.65
 3456889.00 5434333.22 20.95
 3456888.75 5434333.24 20.27
 3456890.60 5434333.79 21.15
 3456890.17 5434333.78 22.03
 3456890.35 5434333.80 20.56
 3456889.87 5434333.79 21.73
 3456890.28 5434333.85 18.44
 3456889.68 5434333.82 20.62
 3456889.56 5434333.86 18.98
 3456889.15 5434333.85 19.56
 3456888.76 5434333.85 20.10
 3456890.92 5434334.35 22.02
 3456890.58 5434334.36 22.10
 3456890.18 5434334.35 22.70
 3456890.33 5434334.38 21.45
 3456889.85 5434334.36 22.71
 3456889.47 5434334.36 23.16
 3456889.51 5434334.43 20.17
 3456889.73 5434334.46 18.39
 3456888.79 5434334.37 23.39
 3456888.60 5434334.40 22.31
 3456888.95 5434334.46 19.35
 3456888.27 5434334.41 22.28
 3456888.82 5434334.50 17.71
 3456890.89 5434334.63 22.48
 3456890.61 5434334.64 22.20
 3456890.37 5434334.67 21.45
 3456889.90 5434334.65 22.65
 3456889.52 5434334.65 23.07
 3456889.34 5434334.68 21.83
 3456889.76 5434334.75 18.40
 3456888.81 5434334.65 23.51
 3456889.00 5434334.68 21.99
 3456888.65 5434334.69 22.17
 3456887.94 5434334.69 22.61
 3456887.60 5434334.70 22.76
 3456890.93 5434334.90 22.59
 3456890.62 5434334.92 22.37
 3456890.35 5434334.93 21.95
 3456889.97 5434334.93 22.37
 3456889.76 5434334.96 21.46
 3456889.25 5434334.93 22.94
 3456889.38 5434334.95 21.86
 3456888.82 5434334.92 23.76
 3456888.45 5434334.92 24.13
 3456888.07 5434334.92 24.57
 3456888.34 5434334.97 22.33
 3456888.16 5434335.00 21.18
 3456888.53 5434335.06 18.04
 3456890.63 5434335.30 24.28
