 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456901.52 5434295.44 19.54
 3456901.19 5434295.44 19.55
 3456901.46 5434295.56 19.89
 3456901.59 5434295.39 19.47
 3456901.25 5434295.39 19.55
 3456901.43 5434295.72 19.83
 3456901.16 5434295.73 19.43
 3456901.55 5434296.49 20.05
 3456901.27 5434296.51 19.70
 3456900.41 5434296.55 18.87
 3456900.10 5434296.56 18.70
 3456901.63 5434296.88 20.08
 3456901.36 5434296.89 19.70
 3456901.15 5434296.93 18.90
 3456900.70 5434296.90 19.74
 3456901.40 5434297.14 12.84
 3456901.57 5434297.09 20.25
 3456901.18 5434297.08 20.62
 3456900.70 5434297.13 19.43
 3456901.52 5434297.31 13.98
 3456901.55 5434297.46 21.69
 3456901.30 5434297.49 21.13
 3456901.16 5434297.53 19.91
 3456901.27 5434297.63 17.02
 3456901.64 5434297.71 14.56
 3456900.93 5434297.64 17.07
 3456901.44 5434297.75 13.63
 3456901.40 5434297.82 11.69
 3456901.63 5434297.87 10.14
 3456901.32 5434297.88 9.98
 3456900.93 5434297.87 10.36
 3456901.32 5434297.62 21.78
 3456901.09 5434297.65 21.14
 3456900.87 5434297.68 20.38
 3456901.05 5434297.79 17.01
 3456901.39 5434297.87 14.70
 3456901.20 5434297.90 13.78
 3456901.51 5434297.97 11.69
 3456901.43 5434298.03 9.99
 3456901.07 5434298.03 10.13
 3456901.34 5434297.63 21.85
 3456901.12 5434297.66 21.12
 3456900.90 5434297.69 20.38
 3456901.40 5434297.79 17.08
 3456901.08 5434297.80 17.02
 3456901.43 5434297.87 14.70
 3456901.23 5434297.91 13.78
 3456901.56 5434297.98 11.59
 3456901.45 5434298.03 10.05
 3456901.09 5434298.03 10.20
 3456901.41 5434298.21 20.06
 3456901.04 5434298.21 20.34
 3456901.19 5434298.24 19.32
 3456900.80 5434298.23 19.69
 3456900.55 5434298.25 19.19
 3456901.51 5434298.46 12.76
 3456900.21 5434298.26 19.26
 3456900.86 5434298.47 12.64
 3456900.89 5434298.56 10.22
 3456901.28 5434298.82 20.75
 3456900.98 5434298.83 20.54
 3456900.69 5434298.84 20.29
 3456900.39 5434298.85 20.09
 3456901.60 5434299.19 21.01
 3456901.44 5434299.23 19.86
 3456900.65 5434299.21 20.75
 3456900.46 5434299.24 19.80
 3456900.04 5434299.23 20.40
 3456901.30 5434299.48 20.31
 3456901.53 5434299.60 16.64
 3456900.60 5434299.48 20.57
 3456901.16 5434299.60 16.87
 3456900.83 5434299.61 16.85
 3456901.61 5434299.52 20.03
 3456901.25 5434299.52 20.21
 3456901.46 5434299.63 16.68
 3456901.11 5434299.63 16.80
 3456900.77 5434299.64 16.79
 3456901.26 5434299.44 20.37
 3456901.45 5434299.48 19.13
 3456900.57 5434299.45 20.56
 3456901.63 5434299.92 20.78
 3456901.26 5434299.92 21.08
 3456900.93 5434299.92 21.09
 3456901.10 5434300.56 21.00
 3456900.78 5434300.57 20.90
 3456900.44 5434300.57 21.01
 3456901.44 5434300.94 19.42
 3456901.58 5434300.97 18.51
 3456900.94 5434300.91 20.60
 3456901.19 5434300.97 18.90
 3456900.60 5434300.92 20.64
 3456901.29 5434301.30 19.83
 3456901.21 5434301.36 18.23
 3456901.35 5434301.84 17.80
 3456901.11 5434301.86 17.16
 3456901.57 5434301.76 18.41
 3456901.37 5434301.78 17.57
 3456901.11 5434301.80 17.03
 3456900.83 5434301.82 16.76
 3456901.25 5434301.92 17.75
 3456901.04 5434301.95 16.94
 3456900.76 5434301.97 16.59
 3456901.65 5434298.41 14.07
 3456903.17 5434295.49 17.42
 3456905.85 5434296.09 0.12
 3456905.52 5434296.09 0.06
 3456905.18 5434296.10 0.07
 3456901.84 5434295.43 19.58
 3456904.84 5434296.11 0.06
 3456903.16 5434295.62 17.52
 3456905.47 5434296.21 0.36
 3456902.14 5434295.55 19.76
 3456905.17 5434296.22 0.07
 3456901.83 5434295.56 19.69
 3456904.82 5434296.22 0.17
 3456905.55 5434296.01 0.22
 3456905.24 5434296.02 0.02
 3456901.92 5434295.38 19.50
 3456903.67 5434295.74 18.13
 3456903.07 5434295.76 17.72
 3456905.43 5434296.34 0.30
 3456902.09 5434295.71 19.78
 3456901.77 5434295.71 19.74
 3456902.14 5434295.79 17.32
 3456904.44 5434296.58 16.28
 3456904.79 5434296.65 14.09
 3456904.10 5434296.58 16.35
 3456903.53 5434296.53 17.88
 3456903.75 5434296.58 16.45
 3456903.14 5434296.53 18.24
 3456902.89 5434296.55 17.73
 3456902.61 5434296.57 17.41
 3456901.98 5434296.51 19.39
 3456902.27 5434296.57 17.49
 3456902.38 5434296.83 10.20
 3456902.21 5434296.87 9.10
 3456906.03 5434297.21 8.85
 3456904.08 5434296.95 17.01
 3456904.34 5434297.00 15.35
 3456903.61 5434296.92 17.93
 3456902.74 5434296.81 21.40
 3456903.33 5434296.94 17.63
 3456903.04 5434296.95 17.35
 3456903.23 5434296.99 16.09
 3456902.46 5434296.90 18.97
 3456902.70 5434296.96 17.38
 3456902.14 5434296.91 18.85
 3456902.02 5434296.96 17.55
 3456901.97 5434297.11 13.47
 3456902.46 5434297.37 5.71
 3456902.09 5434297.37 5.93
 3456904.84 5434297.18 16.18
 3456906.00 5434297.42 8.86
 3456904.16 5434297.11 18.40
 3456904.49 5434297.18 16.29
 3456904.69 5434297.30 12.86
 3456903.60 5434297.14 17.72
 3456902.74 5434297.04 21.20
 3456902.80 5434297.12 18.67
 3456903.02 5434297.17 17.22
 3456902.12 5434297.06 20.91
 3456902.42 5434297.12 18.99
 3456902.06 5434297.12 19.20
 3456901.93 5434297.32 13.49
 3456902.44 5434297.59 5.64
 3456906.69 5434297.87 7.83
 3456904.97 5434297.59 16.63
 3456904.39 5434297.54 18.18
 3456903.64 5434297.46 20.86
 3456904.02 5434297.54 18.42
 3456903.26 5434297.45 21.22
 3456903.60 5434297.52 19.05
 3456902.86 5434297.44 21.69
 3456902.54 5434297.45 21.61
 3456902.30 5434297.47 21.04
 3456902.17 5434297.52 19.75
 3456902.30 5434298.02 5.64
 3456905.56 5434297.77 15.68
 3456905.17 5434297.76 16.06
 3456905.31 5434297.79 15.16
 3456904.48 5434297.70 18.31
 3456904.87 5434297.78 15.83
 3456904.14 5434297.70 18.39
 3456903.36 5434297.61 21.23
 3456903.36 5434297.68 19.18
 3456902.59 5434297.60 22.02
 3456902.31 5434297.61 21.68
 3456902.10 5434297.64 20.93
 3456901.68 5434297.62 21.55
 3456901.84 5434298.12 7.20
 3456905.19 5434297.77 16.11
 3456905.35 5434297.80 15.15
 3456904.51 5434297.70 18.31
 3456904.18 5434297.71 18.32
 3456903.43 5434297.63 21.02
 3456903.41 5434297.70 19.02
 3456902.65 5434297.61 21.82
 3456902.37 5434297.63 21.52
 3456902.12 5434297.65 20.96
 3456901.70 5434297.64 21.61
 3456902.19 5434298.03 9.61
 3456905.28 5434298.28 16.36
 3456904.83 5434298.26 17.15
 3456904.21 5434298.21 18.95
 3456903.74 5434298.18 19.85
 3456903.15 5434298.13 21.57
 3456902.83 5434298.14 21.52
 3456902.56 5434298.16 21.13
 3456902.67 5434298.18 20.40
 3456902.12 5434298.14 21.81
 3456901.89 5434298.16 21.21
 3456902.48 5434298.29 17.33
 3456902.84 5434298.44 12.82
 3456902.96 5434298.46 12.06
 3456902.24 5434298.38 14.61
 3456901.71 5434298.65 6.96
 3456904.44 5434298.82 19.47
 3456903.73 5434298.74 21.91
 3456903.48 5434298.76 21.41
 3456902.99 5434298.74 22.44
 3456902.74 5434298.76 21.97
 3456902.46 5434298.77 21.62
 3456902.04 5434298.76 22.25
 3456901.76 5434298.77 21.94
 3456903.06 5434299.12 11.27
 3456905.15 5434299.19 19.30
 3456904.83 5434299.20 19.25
 3456904.18 5434299.14 21.32
 3456904.54 5434299.21 19.00
 3456903.83 5434299.14 21.41
 3456903.41 5434299.13 22.04
 3456903.38 5434299.19 20.15
 3456902.76 5434299.14 22.01
 3456902.43 5434299.14 21.98
 3456902.23 5434299.17 21.20
 3456901.90 5434299.18 21.19
 3456901.70 5434299.21 20.32
 3456902.03 5434299.43 13.77
 3456905.42 5434299.46 19.19
 3456905.16 5434299.48 18.74
 3456904.89 5434299.50 18.37
 3456904.09 5434299.41 21.35
 3456904.42 5434299.47 19.26
 3456904.18 5434299.50 18.68
 3456903.58 5434299.44 20.48
 3456903.26 5434299.45 20.40
 3456903.09 5434299.49 19.37
 3456902.35 5434299.41 22.08
 3456902.75 5434299.49 19.43
 3456902.30 5434299.47 20.23
 3456901.99 5434299.48 20.11
 3456902.30 5434299.62 15.91
 3456902.59 5434299.68 13.99
 3456902.86 5434299.74 12.20
 3456902.15 5434299.74 12.51
 3456905.36 5434299.49 19.19
 3456905.10 5434299.51 18.77
 3456904.79 5434299.52 18.61
 3456904.35 5434299.50 19.29
 3456904.15 5434299.53 18.50
 3456903.51 5434299.48 20.51
 3456903.20 5434299.49 20.35
 3456902.88 5434299.49 20.32
 3456903.03 5434299.52 19.38
 3456902.70 5434299.53 19.37
 3456902.24 5434299.50 20.18
 3456901.93 5434299.51 20.10
 3456902.22 5434299.64 15.98
 3456902.51 5434299.70 14.08
 3456902.08 5434299.76 12.53
 3456905.39 5434299.42 19.20
 3456905.05 5434299.43 19.28
 3456904.82 5434299.45 18.63
 3456904.06 5434299.37 21.37
 3456904.42 5434299.44 19.08
 3456904.11 5434299.45 18.94
 3456903.73 5434299.44 19.28
 3456903.23 5434299.42 20.37
 3456903.07 5434299.45 19.29
 3456902.32 5434299.38 22.02
 3456902.69 5434299.45 19.61
 3456902.28 5434299.44 20.17
 3456901.75 5434299.40 21.49
 3456901.95 5434299.44 20.14
 3456902.27 5434299.58 15.84
 3456902.54 5434299.63 14.12
 3456902.20 5434299.63 14.12
 3456901.86 5434299.64 14.19
 3456905.67 5434299.95 18.16
 3456905.17 5434299.92 19.22
 3456904.98 5434299.95 18.32
 3456904.42 5434299.92 19.77
 3456904.17 5434299.94 19.27
 3456903.71 5434299.91 20.14
 3456903.57 5434299.96 18.91
 3456903.01 5434299.92 20.36
 3456902.75 5434299.94 19.92
 3456902.27 5434299.91 20.95
 3456901.98 5434299.92 20.68
 3456902.24 5434299.97 19.00
 3456902.59 5434300.04 16.69
 3456902.79 5434300.37 6.54
 3456905.41 5434300.58 18.67
 3456904.95 5434300.56 19.43
 3456904.58 5434300.55 19.72
 3456904.29 5434300.57 19.47
 3456903.84 5434300.55 20.26
 3456903.40 5434300.53 20.95
 3456903.06 5434300.53 21.05
 3456902.80 5434300.55 20.63
 3456902.42 5434300.54 20.96
 3456902.09 5434300.55 20.99
 3456902.61 5434300.65 17.56
 3456902.07 5434300.62 18.95
 3456901.66 5434300.60 19.47
 3456905.20 5434300.92 18.59
 3456904.69 5434300.89 19.73
 3456904.35 5434300.89 19.78
 3456904.09 5434300.91 19.36
 3456903.73 5434300.91 19.59
 3456903.39 5434300.91 19.63
 3456902.97 5434300.90 20.24
 3456902.86 5434300.95 18.82
 3456902.47 5434300.94 19.18
 3456902.06 5434300.93 19.76
 3456901.89 5434300.96 18.67
 3456904.98 5434301.27 19.42
 3456904.63 5434301.27 19.54
 3456904.29 5434301.27 19.66
 3456904.09 5434301.30 18.80
 3456903.65 5434301.28 19.50
 3456903.43 5434301.31 18.79
 3456902.82 5434301.26 20.60
 3456902.64 5434301.29 19.65
 3456902.97 5434301.36 17.49
 3456902.28 5434301.29 19.87
 3456902.16 5434301.34 18.43
