 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456890.82 5434358.03 16.08
 3456890.66 5434358.62 18.96
 3456890.86 5434358.65 17.31
 3456890.31 5434358.63 19.08
 3456889.77 5434358.60 20.79
 3456889.99 5434358.63 19.01
 3456889.67 5434358.64 18.91
 3456890.11 5434358.70 15.26
 3456889.35 5434358.65 18.79
 3456889.79 5434358.71 15.10
 3456889.00 5434358.65 18.96
 3456889.47 5434358.72 14.95
 3456889.13 5434358.73 15.02
 3456888.80 5434358.73 14.98
 3456891.01 5434359.05 17.30
 3456890.15 5434358.98 21.61
 3456890.49 5434359.03 18.82
 3456889.92 5434359.00 20.81
 3456889.83 5434359.04 18.81
 3456889.47 5434359.04 19.01
 3456889.10 5434359.04 19.27
 3456889.61 5434359.12 14.99
 3456889.28 5434359.12 14.96
 3456888.95 5434359.13 14.97
 3456890.93 5434359.29 18.94
 3456890.29 5434359.26 21.48
 3456889.97 5434359.26 21.42
 3456890.29 5434359.31 18.73
 3456889.93 5434359.31 18.91
 3456889.62 5434359.32 18.75
 3456889.32 5434359.33 18.51
 3456888.97 5434359.33 18.63
 3456889.41 5434359.40 14.94
 3456889.09 5434359.40 14.78
 3456890.48 5434359.66 -0.00
 3456890.14 5434359.66 -0.02
 3456890.77 5434359.69 21.85
 3456890.87 5434359.70 21.03
 3456890.53 5434359.71 21.11
 3456890.17 5434359.71 21.36
 3456890.48 5434359.75 18.80
 3456889.96 5434359.73 20.34
 3456889.71 5434359.75 19.68
 3456889.52 5434359.77 18.52
 3456889.73 5434359.80 16.76
 3456888.87 5434359.73 21.18
 3456889.16 5434359.78 18.70
 3456889.54 5434359.83 15.50
 3456888.56 5434359.74 21.02
 3456889.22 5434359.84 15.44
 3456888.84 5434359.84 15.77
 3456888.50 5434359.84 15.85
 3456888.59 5434359.85 15.02
 3456888.26 5434359.86 14.99
 3456889.65 5434360.12 0.04
 3456890.64 5434359.69 21.07
 3456890.28 5434359.70 21.22
 3456889.95 5434359.70 21.23
 3456889.81 5434359.73 19.64
 3456889.65 5434359.76 18.18
 3456889.17 5434359.75 19.48
 3456888.64 5434359.73 21.08
 3456888.95 5434359.82 15.69
 3456888.60 5434359.82 15.79
 3456888.36 5434359.84 14.99
 3456888.02 5434359.84 14.98
 3456890.68 5434359.75 20.99
 3456890.33 5434359.75 21.10
 3456889.99 5434359.76 21.19
 3456890.28 5434359.79 18.80
 3456889.84 5434359.79 19.66
 3456889.68 5434359.81 18.21
 3456889.20 5434359.80 19.47
 3456888.68 5434359.78 21.09
 3456888.34 5434359.79 21.12
 3456888.98 5434359.87 15.69
 3456888.64 5434359.87 15.74
 3456888.39 5434359.89 15.00
 3456888.05 5434359.90 15.01
 3456890.77 5434360.39 21.69
 3456890.99 5434360.41 19.91
 3456890.44 5434360.39 21.67
 3456890.08 5434360.40 21.91
 3456889.71 5434360.40 22.28
 3456889.87 5434360.42 20.95
 3456889.54 5434360.42 20.96
 3456889.26 5434360.43 20.54
 3456889.35 5434360.45 19.74
 3456888.88 5434360.43 20.93
 3456889.09 5434360.46 19.18
 3456888.75 5434360.47 19.22
 3456888.46 5434360.48 18.86
 3456889.62 5434360.79 0.10
 3456890.90 5434361.13 22.80
 3456890.70 5434361.15 21.73
 3456890.98 5434361.19 19.47
 3456890.31 5434361.15 22.27
 3456889.91 5434361.15 22.81
 3456889.70 5434361.17 21.90
 3456889.34 5434361.17 22.12
 3456889.46 5434361.19 21.10
 3456889.13 5434361.19 21.09
 3456889.49 5434361.24 18.08
 3456888.74 5434361.19 21.61
 3456889.14 5434361.24 18.20
 3456888.80 5434361.25 18.25
 3456888.43 5434361.25 18.55
 3456888.60 5434361.32 14.33
 3456890.99 5434361.43 22.85
 3456890.71 5434361.44 22.43
 3456890.35 5434361.44 22.67
 3456890.01 5434361.45 22.79
 3456889.81 5434361.47 21.70
 3456889.96 5434361.49 20.42
 3456889.44 5434361.47 22.07
 3456889.12 5434361.48 22.01
 3456889.23 5434361.49 21.10
 3456888.90 5434361.50 21.08
 3456889.23 5434361.54 18.25
 3456888.94 5434361.56 17.91
 3456888.20 5434361.50 21.37
 3456890.98 5434361.77 22.45
 3456890.66 5434361.78 22.41
 3456890.30 5434361.78 22.69
 3456889.95 5434361.78 22.87
 3456889.84 5434361.81 21.06
 3456890.58 5434361.91 14.87
 3456890.99 5434361.97 11.41
 3456889.52 5434361.82 20.91
 3456889.21 5434361.83 20.75
 3456889.62 5434361.88 17.36
 3456888.87 5434361.83 20.85
 3456889.23 5434361.88 17.78
 3456888.51 5434361.83 21.06
 3456888.17 5434361.84 21.18
 3456888.57 5434361.89 17.78
 3456888.43 5434361.93 16.08
 3456890.76 5434362.10 22.24
 3456890.97 5434362.13 20.55
 3456890.45 5434362.11 22.13
 3456890.40 5434362.15 19.79
 3456890.04 5434362.15 20.07
 3456890.37 5434362.20 17.31
 3456889.57 5434362.14 21.22
 3456889.30 5434362.15 20.76
 3456889.38 5434362.21 17.28
 3456888.55 5434362.15 21.50
 3456889.06 5434362.22 17.16
 3456888.74 5434362.23 17.06
 3456888.84 5434362.24 16.17
 3456888.51 5434362.25 16.14
 3456888.27 5434362.27 15.29
 3456890.93 5434362.27 21.78
 3456890.54 5434362.27 22.30
 3456890.23 5434362.27 22.22
 3456890.20 5434362.32 19.71
 3456889.72 5434362.30 20.94
 3456889.41 5434362.31 20.81
 3456889.80 5434362.36 17.48
 3456889.10 5434362.32 20.64
 3456889.46 5434362.37 17.58
 3456888.94 5434362.35 19.17
 3456889.17 5434362.38 17.17
 3456888.56 5434362.35 19.52
 3456888.84 5434362.38 17.10
 3456888.62 5434362.40 16.18
 3456888.29 5434362.41 16.16
 3456888.38 5434362.42 15.38
 3456888.05 5434362.43 15.25
 3456890.84 5434362.66 21.49
 3456890.94 5434362.68 20.61
 3456890.47 5434362.66 21.85
 3456890.64 5434362.68 20.45
 3456890.23 5434362.68 21.03
 3456890.05 5434362.70 19.84
 3456890.33 5434362.74 17.55
 3456889.98 5434362.74 17.66
 3456889.29 5434362.70 20.68
 3456889.66 5434362.75 17.53
 3456888.97 5434362.71 20.58
 3456889.37 5434362.76 17.17
 3456889.05 5434362.77 17.11
 3456888.82 5434362.79 16.21
 3456888.49 5434362.79 16.19
 3456888.16 5434362.80 16.12
 3456890.47 5434363.33 21.08
 3456890.85 5434363.38 17.98
 3456890.14 5434363.33 21.09
 3456890.27 5434363.35 20.04
 3456890.22 5434363.40 17.63
 3456890.34 5434363.41 16.63
 3456890.02 5434363.42 16.55
 3456889.56 5434363.41 17.62
 3456889.72 5434363.43 16.33
 3456889.39 5434363.43 16.31
 3456889.03 5434363.43 16.53
 3456888.68 5434363.44 16.60
 3456888.37 5434363.45 16.37
 3456891.01 5434363.85 17.45
 3456890.52 5434363.84 18.78
 3456890.95 5434363.89 15.22
 3456890.42 5434363.87 16.85
 3456889.69 5434363.82 20.21
 3456890.06 5434363.87 17.06
 3456889.74 5434363.88 17.00
 3456889.45 5434363.89 16.62
 3456888.98 5434363.88 17.81
 3456889.14 5434363.90 16.45
 3456888.79 5434363.90 16.54
 3456888.45 5434363.91 16.56
 3456890.44 5434364.15 18.80
 3456889.97 5434364.19 17.10
 3456889.63 5434364.19 17.21
 3456889.37 5434364.21 16.57
 3456889.04 5434364.21 16.56
 3456889.98 5434364.44 17.97
 3456889.91 5434364.48 15.81
 3456889.14 5434364.47 16.67
 3456891.02 5434364.38 17.19
 3456890.19 5434364.37 18.53
 3456889.94 5434364.38 17.88
 3456889.85 5434364.42 15.81
 3456889.09 5434364.42 16.61
 3456889.95 5434364.55 17.99
 3456888.77 5434364.59 16.64
 3456890.82 5434358.02 15.87
 3456888.88 5434358.22 18.69
 3456890.87 5434358.13 15.95
 3456889.78 5434358.32 15.07
 3456888.91 5434358.32 18.72
 3456889.63 5434358.57 15.11
 3456889.60 5434358.44 18.99
 3456889.25 5434358.49 19.03
 3456888.81 5434358.56 18.89
 3456890.74 5434358.80 17.54
 3456889.90 5434359.00 15.31
 3456890.44 5434358.84 17.74
 3456889.41 5434359.08 15.02
 3456890.55 5434358.78 19.01
 3456890.19 5434358.83 19.05
 3456889.81 5434358.89 19.03
 3456889.44 5434358.94 19.06
 3456889.77 5434358.83 20.89
 3456889.40 5434358.89 20.87
 3456890.97 5434358.80 17.59
 3456890.62 5434358.85 17.66
 3456890.74 5434358.79 18.96
 3456890.40 5434358.84 19.06
 3456890.03 5434358.89 19.05
 3456889.63 5434358.95 18.99
 3456889.34 5434358.99 19.21
 3456889.62 5434358.89 20.93
 3456891.01 5434358.68 17.39
 3456889.82 5434358.92 15.23
 3456890.41 5434358.75 17.77
 3456889.37 5434359.00 15.04
 3456890.50 5434358.70 19.01
 3456890.11 5434358.79 17.96
 3456888.98 5434359.05 15.02
 3456890.17 5434358.74 19.12
 3456889.76 5434358.81 19.03
 3456889.36 5434358.87 18.98
 3456889.76 5434358.74 20.98
 3456889.35 5434358.81 20.88
 3456891.01 5434358.78 17.56
 3456890.67 5434358.83 17.66
 3456889.77 5434359.04 15.28
 3456890.79 5434358.77 18.95
 3456890.45 5434358.82 19.05
 3456890.07 5434358.87 19.04
 3456889.67 5434358.94 18.98
 3456889.38 5434358.97 19.19
 3456889.65 5434358.88 20.88
 3456889.30 5434358.93 20.92
 3456890.72 5434358.98 17.64
 3456890.40 5434359.02 17.78
 3456890.46 5434358.97 18.95
 3456889.93 5434359.10 17.54
 3456890.14 5434359.02 19.07
 3456889.66 5434359.10 18.80
 3456889.41 5434359.12 19.12
 3456889.74 5434359.01 20.96
 3456890.79 5434359.24 17.53
 3456890.48 5434359.28 17.71
 3456890.51 5434359.24 18.77
 3456890.06 5434359.34 17.59
 3456890.21 5434359.28 18.96
 3456889.80 5434359.34 18.88
 3456889.46 5434359.39 18.96
 3456890.10 5434359.21 21.61
 3456890.95 5434359.57 13.57
 3456890.85 5434359.46 17.27
 3456890.09 5434359.64 15.28
 3456890.63 5434359.48 17.69
 3456890.70 5434359.43 18.87
 3456890.36 5434359.48 18.94
 3456889.97 5434359.54 18.90
 3456890.33 5434359.42 20.85
 3456890.19 5434359.43 21.44
 3456889.62 5434359.52 20.93
 3456890.90 5434359.57 13.55
 3456890.80 5434359.46 17.26
 3456890.58 5434359.48 17.69
 3456890.66 5434359.43 18.87
 3456890.33 5434359.47 19.01
 3456889.92 5434359.54 18.90
 3456890.30 5434359.42 20.87
 3456890.12 5434359.43 21.38
 3456889.59 5434359.52 20.97
 3456890.89 5434359.29 17.41
 3456890.59 5434359.33 17.60
 3456890.69 5434359.28 18.85
 3456890.24 5434359.38 17.66
 3456890.31 5434359.33 18.85
 3456889.93 5434359.39 18.81
 3456890.33 5434359.27 20.86
 3456889.53 5434359.45 18.74
 3456890.27 5434359.25 21.66
 3456889.88 5434359.31 21.61
 3456888.71 5434359.57 18.58
 3456890.63 5434359.59 17.51
 3456890.77 5434359.52 18.87
 3456890.42 5434359.57 18.92
 3456890.05 5434359.63 18.93
 3456890.40 5434359.52 20.82
 3456890.19 5434359.53 21.24
 3456889.70 5434359.61 20.96
 3456888.66 5434359.76 21.16
 3456890.53 5434359.78 17.34
 3456890.74 5434359.70 18.87
 3456890.66 5434359.69 19.64
 3456890.37 5434359.75 18.89
 3456890.11 5434359.78 19.16
 3456890.29 5434359.71 20.63
 3456890.20 5434359.70 21.37
 3456889.12 5434359.91 19.55
 3456888.66 5434359.98 19.31
 3456890.64 5434359.85 17.35
 3456890.39 5434359.88 17.66
 3456890.71 5434359.77 19.50
 3456890.23 5434359.85 19.21
 3456888.88 5434360.16 15.71
 3456889.98 5434359.88 19.55
 3456890.27 5434359.78 21.29
 3456889.91 5434359.83 21.32
 3456889.25 5434359.98 19.62
 3456889.34 5434359.93 20.83
 3456888.39 5434360.11 19.33
 3456891.01 5434360.09 19.48
 3456890.32 5434360.22 18.65
 3456890.82 5434360.07 20.96
 3456890.43 5434360.13 20.91
 3456890.42 5434360.10 21.84
 3456890.13 5434360.17 21.08
 3456890.08 5434360.15 21.94
 3456889.82 5434360.17 22.24
 3456888.64 5434360.44 19.18
 3456889.55 5434360.21 22.51
 3456890.52 5434360.74 18.10
 3456890.88 5434360.62 20.02
 3456890.74 5434360.59 21.64
 3456890.27 5434360.67 21.39
 3456889.46 5434360.82 20.29
 3456889.39 5434360.80 21.09
 3456888.50 5434361.01 18.76
 3456889.13 5434360.83 21.38
 3456890.53 5434360.50 17.95
 3456890.89 5434360.36 20.85
 3456890.49 5434360.42 20.80
 3456890.48 5434360.39 21.76
 3456890.14 5434360.44 21.84
 3456889.86 5434360.47 22.10
 3456889.43 5434360.56 21.00
 3456889.05 5434360.62 21.00
 3456888.47 5434360.75 19.45
 3456888.65 5434360.68 20.90
 3456890.80 5434360.30 19.79
 3456890.36 5434360.40 18.62
 3456890.81 5434360.27 20.79
 3456890.49 5434360.31 20.93
 3456890.46 5434360.29 21.81
 3456890.15 5434360.33 21.99
 3456889.83 5434360.37 22.16
 3456889.55 5434360.40 22.39
 3456890.84 5434360.58 17.86
 3456890.95 5434360.52 19.14
 3456890.88 5434360.51 19.93
 3456890.44 5434360.55 20.74
 3456890.43 5434360.52 21.70
 3456890.11 5434360.56 21.85
 3456889.42 5434360.68 21.05
 3456888.55 5434360.88 18.78
 3456889.07 5434360.73 21.13
 3456890.21 5434360.86 17.41
 3456890.68 5434360.67 21.57
 3456890.24 5434360.74 21.41
 3456889.45 5434360.88 20.36
 3456888.73 5434361.04 18.49
 3456889.35 5434360.87 21.08
 3456888.46 5434361.07 18.76
 3456890.25 5434360.94 17.38
 3456890.74 5434360.74 21.61
 3456890.28 5434360.82 21.38
 3456890.19 5434360.81 22.14
 3456889.57 5434360.94 20.53
 3456888.76 5434361.12 18.44
 3456888.51 5434361.15 18.75
