 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456740.41 5434192.18 11.21
 3456740.66 5434191.75 9.55
 3456740.69 5434191.71 10.59
 3456741.11 5434191.70 10.37
 3456741.37 5434191.68 10.66
 3456741.66 5434191.66 10.86
 3456741.83 5434191.64 11.43
 3456740.83 5434191.30 9.52
 3456739.73 5434191.16 14.19
 3456741.33 5434191.31 9.03
 3456740.82 5434191.22 11.80
 3456741.58 5434191.29 9.36
 3456741.17 5434191.21 11.78
 3456741.94 5434191.27 9.33
 3456740.48 5434191.10 15.13
 3456735.88 5434190.67 9.55
 3456738.80 5434190.37 14.93
 3456739.10 5434190.35 15.09
 3456741.00 5434190.52 8.98
 3456738.74 5434190.28 17.34
 3456739.43 5434190.34 15.15
 3456739.01 5434190.26 17.61
 3456739.37 5434190.25 17.55
 3456739.79 5434190.29 16.21
 3456740.50 5434190.31 15.07
 3456741.90 5434190.39 11.74
 3456733.91 5434189.75 12.86
 3456734.26 5434189.74 12.84
 3456734.76 5434189.78 11.19
 3456734.53 5434189.67 14.25
 3456735.88 5434189.80 9.82
 3456734.89 5434189.66 14.22
 3456738.45 5434189.47 16.29
 3456738.62 5434189.45 16.83
 3456738.76 5434189.42 17.52
 3456739.24 5434189.42 17.10
 3456739.20 5434189.37 18.32
 3456739.84 5434189.43 16.28
 3456739.58 5434189.37 18.22
 3456739.86 5434189.35 18.43
 3456740.50 5434189.40 16.41
 3456740.43 5434189.36 17.71
 3456740.91 5434189.40 16.22
 3456740.69 5434189.34 18.01
 3456742.34 5434189.48 12.78
 3456741.12 5434189.33 17.75
 3456742.76 5434189.47 12.55
 3456743.10 5434189.46 12.57
 3456733.82 5434189.05 13.57
 3456734.52 5434189.07 12.40
 3456734.76 5434189.09 11.62
 3456734.70 5434189.04 12.97
 3456734.84 5434189.01 13.66
 3456734.81 5434188.97 14.92
 3456735.16 5434189.00 13.76
 3456735.41 5434188.94 15.22
 3456735.74 5434188.92 15.29
 3456736.03 5434188.91 15.45
 3456736.48 5434188.91 15.13
 3456736.33 5434188.85 16.74
 3456737.65 5434188.80 16.99
 3456737.89 5434188.82 16.23
 3456738.10 5434188.80 16.69
 3456738.31 5434188.77 17.12
 3456739.09 5434188.80 15.75
 3456740.29 5434188.90 11.94
 3456738.73 5434188.73 18.01
 3456739.19 5434188.73 17.67
 3456739.45 5434188.71 17.93
 3456742.29 5434188.95 8.89
 3456739.87 5434188.70 17.74
 3456740.36 5434188.75 16.17
 3456740.10 5434188.68 18.08
 3456740.43 5434188.67 18.17
 3456740.98 5434188.72 16.41
 3456741.93 5434188.80 13.40
 3456741.03 5434188.68 17.36
 3456742.41 5434188.80 12.99
 3456741.70 5434188.70 16.35
 3456743.27 5434188.79 12.47
 3456734.03 5434188.41 13.81
 3456734.61 5434188.47 11.89
 3456734.38 5434188.40 13.81
 3456734.91 5434188.45 12.04
 3456734.51 5434188.37 14.53
 3456735.09 5434188.38 13.76
 3456735.50 5434188.42 12.41
 3456735.54 5434188.38 13.45
 3456735.86 5434188.41 12.38
 3456736.30 5434188.41 12.10
 3456735.62 5434188.30 15.45
 3456736.77 5434188.41 11.67
 3456735.91 5434188.29 15.62
 3456737.56 5434188.43 10.25
 3456735.89 5434188.24 16.85
 3456736.20 5434188.23 16.97
 3456736.87 5434188.29 14.77
 3456736.21 5434188.19 18.05
 3456737.53 5434188.26 14.91
 3456736.92 5434188.17 18.01
 3456737.38 5434188.17 17.66
 3456737.87 5434188.17 17.19
 3456737.99 5434188.14 17.93
 3456738.88 5434188.17 16.20
 3456738.45 5434188.10 18.68
 3456738.76 5434188.12 17.69
 3456738.98 5434188.10 18.08
 3456740.31 5434188.21 13.91
 3456739.41 5434188.10 17.86
 3456741.06 5434188.24 12.62
 3456739.82 5434188.09 17.69
 3456739.86 5434188.05 18.65
 3456740.33 5434188.05 18.28
 3456740.62 5434188.04 18.43
 3456740.99 5434188.07 17.30
 3456740.97 5434188.03 18.43
 3456741.63 5434188.08 16.34
 3456741.25 5434188.01 18.65
 3456742.26 5434188.05 16.55
 3456742.64 5434188.08 15.36
 3456742.59 5434188.04 16.61
 3456734.09 5434187.87 14.39
 3456734.83 5434187.93 11.93
 3456734.36 5434187.85 14.65
 3456734.78 5434187.85 14.39
 3456735.43 5434187.90 12.26
 3456735.15 5434187.84 14.33
 3456735.20 5434187.80 15.33
 3456735.60 5434187.84 13.99
 3456735.98 5434187.87 12.77
 3456735.46 5434187.78 15.61
 3456735.47 5434187.74 16.69
 3456735.81 5434187.77 15.61
 3456736.19 5434187.76 15.50
 3456737.09 5434187.84 12.55
 3456735.96 5434187.70 17.38
 3456737.27 5434187.82 13.12
 3456737.47 5434187.79 13.60
 3456736.49 5434187.66 17.90
 3456737.04 5434187.67 17.26
 3456737.70 5434187.73 15.14
 3456738.03 5434187.72 15.20
 3456737.91 5434187.66 16.71
 3456737.75 5434187.61 18.34
 3456738.55 5434187.68 15.78
 3456738.88 5434187.71 14.69
 3456738.16 5434187.61 18.13
 3456738.56 5434187.60 17.93
 3456738.97 5434187.59 17.74
 3456739.53 5434187.64 16.01
 3456739.41 5434187.59 17.49
 3456739.93 5434187.63 15.87
 3456740.20 5434187.66 15.02
 3456739.25 5434187.54 19.08
 3456740.24 5434187.62 15.97
 3456739.88 5434187.55 18.20
 3456740.38 5434187.55 17.78
 3456740.74 5434187.54 17.72
 3456740.94 5434187.56 17.09
 3456741.25 5434187.50 18.30
 3456742.29 5434187.59 15.05
 3456741.96 5434187.52 17.17
 3456742.58 5434187.54 16.30
 3456734.39 5434187.66 11.09
 3456733.46 5434187.53 15.39
 3456733.87 5434187.53 15.17
 3456734.31 5434187.52 14.84
 3456734.81 5434187.53 14.35
 3456734.91 5434187.49 15.13
 3456735.70 5434187.56 12.56
 3456735.20 5434187.48 15.35
 3456736.02 5434187.55 12.66
 3456736.28 5434187.53 12.97
 3456737.18 5434187.61 10.03
 3456735.85 5434187.45 15.51
 3456736.15 5434187.44 15.65
 3456738.21 5434187.62 8.96
 3456736.05 5434187.38 17.10
 3456736.42 5434187.42 15.92
 3456736.41 5434187.37 17.08
 3456737.64 5434187.48 13.10
 3456736.51 5434187.34 17.90
 3456737.30 5434187.41 15.34
 3456736.91 5434187.34 17.70
 3456737.59 5434187.35 16.65
 3456738.73 5434187.45 12.97
 3456737.86 5434187.34 16.89
 3456737.73 5434187.28 18.46
 3456738.47 5434187.35 16.07
 3456738.19 5434187.28 18.07
 3456738.68 5434187.28 17.59
 3456739.01 5434187.27 17.66
 3456739.44 5434187.27 17.42
 3456739.94 5434187.31 15.86
 3456739.68 5434187.25 17.75
 3456739.69 5434187.21 18.84
 3456740.44 5434187.23 17.60
 3456740.73 5434187.21 17.81
 3456741.29 5434187.26 16.04
 3456740.99 5434187.20 18.10
 3456741.37 5434187.23 16.90
 3456741.28 5434187.18 18.25
 3456741.55 5434187.20 17.41
 3456741.96 5434187.20 17.21
 3456742.59 5434187.25 15.23
 3456742.30 5434187.19 17.23
 3456743.02 5434187.25 15.00
 3456742.58 5434187.17 17.46
 3456743.10 5434187.21 15.86
 3456733.16 5434186.93 10.51
 3456733.65 5434186.89 11.21
 3456733.53 5434186.79 13.94
 3456734.30 5434186.86 11.34
 3456733.54 5434186.75 15.05
 3456734.58 5434186.85 11.58
 3456733.86 5434186.74 15.16
 3456734.13 5434186.72 15.40
 3456735.51 5434186.84 10.80
 3456734.55 5434186.72 15.14
 3456735.00 5434186.71 14.81
 3456735.43 5434186.75 13.39
 3456735.16 5434186.69 15.42
 3456735.98 5434186.76 12.74
 3456736.32 5434186.75 12.79
 3456735.68 5434186.65 15.99
 3456736.75 5434186.74 12.53
 3456736.38 5434186.67 14.86
 3456738.20 5434186.83 8.91
 3456736.86 5434186.67 14.44
 3456737.53 5434186.73 12.25
 3456738.44 5434186.81 9.30
 3456736.49 5434186.59 16.80
