 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3457114.24 5432657.87 16.95
 3457113.78 5432657.85 16.98
 3457113.48 5432657.83 16.75
 3457113.08 5432657.81 16.66
 3457112.72 5432657.79 16.52
 3457114.78 5432658.70 18.07
 3457114.52 5432658.65 17.02
 3457114.07 5432658.64 16.99
 3457113.79 5432658.62 16.69
 3457113.40 5432658.60 16.60
 3457113.07 5432658.58 16.39
 3457112.84 5432658.55 16.03
 3457114.77 5432659.16 18.31
 3457114.52 5432659.14 17.98
 3457114.76 5432659.11 16.86
 3457114.25 5432659.10 16.94
 3457113.78 5432659.08 16.94
 3457113.44 5432659.06 16.73
 3457113.22 5432659.03 16.36
 3457113.00 5432659.01 15.98
 3457113.03 5432658.44 0.07
 3457115.00 5432659.72 21.57
 3457114.76 5432659.59 18.30
 3457114.52 5432659.55 17.21
 3457114.32 5432659.52 16.80
 3457113.95 5432659.50 16.64
 3457113.57 5432659.48 16.51
 3457113.22 5432659.46 16.33
 3457113.08 5432659.44 15.82
 3457114.96 5432660.30 21.91
 3457114.54 5432660.28 21.85
 3457114.24 5432660.26 21.59
 3457114.31 5432660.10 17.09
 3457114.02 5432660.08 16.82
 3457113.60 5432660.06 16.76
 3457113.34 5432659.99 14.96
 3457112.86 5432659.97 15.00
 3457112.39 5432659.96 15.03
 3457114.29 5432659.87 10.41
 3457114.20 5432659.85 9.81
 3457114.14 5432659.82 9.15
 3457114.16 5432659.79 8.37
 3457114.53 5432659.52 0.09
 3457113.58 5432659.48 0.10
 3457114.49 5432660.44 21.87
 3457114.16 5432660.42 21.66
 3457114.63 5432660.30 17.98
 3457114.30 5432660.26 17.04
 3457113.99 5432660.24 16.80
 3457113.62 5432660.22 16.65
 3457113.48 5432660.20 16.14
 3457112.97 5432660.15 15.48
 3457112.64 5432660.13 15.28
 3457112.35 5432660.11 15.03
 3457114.23 5432660.05 11.18
 3457114.16 5432660.03 10.56
 3457114.11 5432660.00 9.88
 3457114.10 5432659.97 9.13
 3457114.92 5432659.69 0.14
 3457114.46 5432659.67 0.13
 3457113.55 5432659.63 0.07
 3457114.56 5432660.46 21.84
 3457114.19 5432660.44 21.71
 3457114.67 5432660.33 18.04
 3457114.34 5432660.29 17.08
 3457114.05 5432660.27 16.80
 3457113.69 5432660.25 16.65
 3457113.51 5432660.23 16.19
 3457113.04 5432660.18 15.48
 3457112.74 5432660.16 15.22
 3457112.38 5432660.15 15.07
 3457114.25 5432660.08 11.27
 3457114.16 5432660.06 10.65
 3457114.11 5432660.03 9.97
 3457114.11 5432660.01 9.23
 3457115.02 5432659.72 0.08
 3457114.52 5432659.70 0.13
 3457113.58 5432659.67 0.13
 3457114.93 5432660.91 20.94
 3457114.70 5432660.89 20.57
 3457114.63 5432660.77 17.02
 3457114.09 5432660.75 17.15
 3457113.73 5432660.73 16.99
 3457113.67 5432660.71 16.35
 3457113.16 5432660.69 16.44
 3457114.61 5432660.67 14.08
 3457113.23 5432660.67 15.59
 3457112.77 5432660.65 15.60
 3457112.48 5432660.63 15.34
 3457114.34 5432660.17 0.08
 3457114.89 5432661.45 20.49
 3457114.69 5432661.43 20.11
 3457114.40 5432661.31 16.93
 3457114.02 5432661.27 16.07
 3457113.69 5432661.25 15.86
 3457113.25 5432661.23 15.84
 3457112.88 5432661.21 15.69
 3457112.63 5432661.19 15.36
 3457112.95 5432661.16 14.09
 3457114.98 5432660.76 0.10
 3457115.01 5432661.90 20.34
 3457115.00 5432661.73 15.22
 3457114.34 5432661.71 15.63
 3457113.59 5432661.70 16.09
 3457113.24 5432661.68 15.93
 3457112.96 5432661.66 15.63
 3457112.65 5432661.64 15.39
 3457112.51 5432661.62 14.90
 3457113.62 5432661.16 0.13
 3457113.20 5432661.14 0.06
 3457114.95 5432662.20 19.96
 3457114.63 5432662.18 19.76
 3457114.77 5432662.06 15.86
 3457114.49 5432662.04 15.60
 3457113.94 5432662.02 15.80
 3457113.47 5432662.00 15.83
 3457113.04 5432661.99 15.79
 3457112.76 5432661.97 15.50
 3457112.47 5432661.95 15.24
 3457112.34 5432661.93 14.71
 3457114.72 5432661.52 0.10
 3457114.98 5432662.41 20.11
 3457114.66 5432662.39 19.93
 3457114.55 5432662.25 15.71
 3457114.16 5432662.23 15.64
 3457113.62 5432662.21 15.82
 3457113.21 5432662.20 15.74
 3457112.85 5432662.18 15.58
 3457112.56 5432662.16 15.32
 3457112.37 5432662.14 14.91
 3457112.08 5432662.12 14.63
 3457114.90 5432661.73 0.01
 3457114.97 5432662.43 20.12
 3457114.75 5432662.41 19.77
 3457114.57 5432662.26 15.69
 3457114.17 5432662.25 15.64
 3457113.58 5432662.23 15.89
 3457113.21 5432662.21 15.74
 3457112.87 5432662.20 15.56
 3457112.56 5432662.18 15.33
 3457112.33 5432662.16 14.97
 3457112.07 5432662.14 14.64
 3457114.86 5432662.96 20.11
 3457114.54 5432662.94 19.92
 3457114.07 5432662.78 15.61
 3457113.70 5432662.76 15.49
 3457113.28 5432662.75 15.47
 3457112.93 5432662.73 15.30
 3457112.60 5432662.71 15.09
 3457112.34 5432662.69 14.78
 3457115.00 5432663.52 20.13
 3457114.78 5432663.50 19.77
 3457114.75 5432663.48 19.09
 3457113.82 5432663.30 14.80
 3457115.01 5432663.89 19.38
 3457114.76 5432663.71 13.90
 3457113.34 5432657.59 16.92
 3457113.68 5432657.68 16.41
 3457113.35 5432657.74 16.69
 3457113.02 5432657.79 16.88
 3457112.72 5432657.81 16.52
 3457114.30 5432657.81 17.08
 3457114.03 5432657.80 16.24
 3457113.70 5432657.85 16.40
 3457113.36 5432657.90 16.68
 3457113.03 5432657.96 16.87
 3457112.73 5432657.97 16.52
 3457114.78 5432658.13 16.91
 3457114.46 5432658.16 16.82
 3457114.13 5432658.21 16.97
 3457113.81 5432658.25 16.92
 3457113.49 5432658.29 16.88
 3457113.19 5432658.30 16.51
 3457112.87 5432658.34 16.40
 3457114.97 5432658.65 18.24
 3457114.73 5432658.59 16.66
 3457114.39 5432658.65 16.91
 3457114.07 5432658.69 16.97
 3457113.76 5432658.72 16.71
