 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456901.33 5434335.26 16.30
 3456899.99 5434335.39 17.02
 3456900.39 5434336.15 16.78
 3456900.60 5434336.18 15.26
 3456900.36 5434336.20 14.64
 3456899.91 5434336.19 15.39
 3456900.05 5434336.21 14.41
 3456899.59 5434336.20 15.33
 3456899.76 5434336.23 14.11
 3456899.48 5434336.24 13.75
 3456899.09 5434336.24 14.14
 3456899.68 5434336.53 0.04
 3456899.34 5434336.54 0.01
 3456898.99 5434336.55 0.04
 3456898.65 5434336.56 0.00
 3456901.36 5434336.85 17.69
 3456901.58 5434336.88 16.21
 3456901.22 5434336.89 16.36
 3456900.84 5434336.89 16.69
 3456900.51 5434336.90 16.67
 3456900.14 5434336.90 16.97
 3456899.82 5434336.91 16.89
 3456899.95 5434336.92 15.98
 3456899.63 5434336.93 15.85
 3456899.78 5434336.96 14.74
 3456899.53 5434336.97 14.19
 3456899.20 5434336.98 14.12
 3456900.48 5434337.27 0.05
 3456899.80 5434337.29 -0.01
 3456897.66 5434337.04 13.11
 3456897.32 5434337.05 13.15
 3456896.98 5434337.05 13.19
 3456896.62 5434337.05 13.38
 3456898.42 5434337.32 0.03
 3456896.42 5434337.08 12.34
 3456896.10 5434337.09 12.24
 3456901.56 5434337.10 19.11
 3456901.23 5434337.11 19.13
 3456901.29 5434337.17 16.42
 3456900.93 5434337.17 16.62
 3456900.57 5434337.18 16.83
 3456900.22 5434337.18 16.88
 3456899.86 5434337.19 17.05
 3456899.68 5434337.22 16.00
 3456899.32 5434337.22 16.16
 3456899.27 5434337.27 14.15
 3456898.94 5434337.27 14.12
 3456900.56 5434337.55 0.01
 3456898.07 5434337.31 13.11
 3456897.71 5434337.32 13.27
 3456897.39 5434337.33 13.19
 3456897.02 5434337.33 13.38
 3456896.61 5434337.33 13.91
 3456896.33 5434337.34 13.47
 3456896.15 5434337.37 12.36
 3456895.84 5434337.38 12.15
 3456901.57 5434337.54 18.34
 3456901.44 5434337.57 16.98
 3456901.11 5434337.58 16.91
 3456901.36 5434337.61 15.20
 3456900.78 5434337.59 16.93
 3456900.38 5434337.58 17.35
 3456900.05 5434337.59 17.34
 3456899.73 5434337.60 17.27
 3456899.85 5434337.62 16.37
 3456899.47 5434337.62 16.78
 3456899.17 5434337.63 16.45
 3456898.88 5434337.64 16.20
 3456898.87 5434337.70 13.84
 3456900.79 5434337.96 0.07
 3456898.53 5434337.70 13.91
 3456899.07 5434337.78 9.98
 3456900.45 5434337.97 0.01
 3456898.67 5434337.78 10.42
 3456900.10 5434337.98 0.03
 3456897.96 5434337.73 13.14
 3456897.60 5434337.73 13.34
 3456897.25 5434337.74 13.44
 3456896.91 5434337.75 13.44
 3456896.55 5434337.75 13.64
 3456896.24 5434337.76 13.44
 3456896.02 5434337.79 12.51
 3456901.41 5434337.80 18.61
 3456901.15 5434337.82 18.16
 3456901.28 5434337.83 17.22
 3456900.95 5434337.84 17.22
 3456900.49 5434337.83 18.07
 3456900.64 5434337.85 17.05
 3456900.85 5434337.88 15.62
 3456900.27 5434337.85 17.30
 3456899.91 5434337.86 17.53
 3456899.70 5434337.88 16.62
 3456899.39 5434337.89 16.45
 3456899.62 5434337.92 14.86
 3456899.03 5434337.89 16.63
 3456899.04 5434337.95 14.17
 3456898.76 5434337.96 13.82
 3456898.20 5434337.94 15.41
 3456900.33 5434338.23 0.00
 3456898.55 5434338.04 10.43
 3456899.99 5434338.24 -0.01
 3456897.81 5434337.99 13.33
 3456897.46 5434338.00 13.47
 3456897.12 5434338.00 13.55
 3456896.83 5434338.02 13.19
 3456896.42 5434338.01 13.66
 3456896.16 5434338.03 13.11
 3456896.35 5434338.06 11.72
 3456897.92 5434338.28 0.01
 3456895.91 5434338.05 12.44
 3456901.47 5434338.03 18.45
 3456901.17 5434338.04 18.26
 3456901.42 5434338.08 16.50
 3456900.71 5434338.04 19.13
 3456900.43 5434338.05 18.77
 3456900.16 5434338.06 18.33
 3456899.75 5434338.06 18.86
 3456899.50 5434338.08 18.30
 3456899.88 5434338.13 15.59
 3456899.63 5434338.15 15.03
 3456899.08 5434338.13 16.56
 3456898.85 5434338.15 15.79
 3456899.06 5434338.18 14.31
 3456899.18 5434338.19 13.47
 3456898.50 5434338.15 15.89
 3456898.18 5434338.16 15.78
 3456897.89 5434338.18 15.44
 3456897.59 5434338.19 15.19
 3456898.08 5434338.26 11.65
 3456897.49 5434338.23 13.48
 3456896.82 5434338.19 15.92
 3456896.88 5434338.25 13.07
 3456896.50 5434338.25 13.37
 3456896.63 5434338.27 12.35
 3456896.16 5434338.26 13.32
 3456896.34 5434338.28 12.03
 3456896.04 5434338.30 11.74
 3456895.70 5434338.31 11.71
 3456901.35 5434338.47 18.73
 3456901.45 5434338.48 18.01
 3456900.74 5434338.44 20.62
 3456901.07 5434338.48 18.39
 3456900.68 5434338.48 18.74
 3456900.33 5434338.49 18.90
 3456899.98 5434338.49 18.97
 3456899.74 5434338.51 18.37
 3456899.96 5434338.54 16.81
 3456899.39 5434338.52 18.51
 3456899.72 5434338.56 16.14
 3456899.08 5434338.53 18.29
 3456898.74 5434338.53 18.36
 3456899.06 5434338.58 16.07
 3456898.77 5434338.59 15.77
 3456898.34 5434338.59 16.43
 3456898.10 5434338.61 15.78
 3456897.61 5434338.59 16.87
 3456897.77 5434338.61 15.74
 3456897.28 5434338.60 16.88
 3456897.76 5434338.67 13.34
 3456896.96 5434338.61 16.78
 3456896.63 5434338.62 16.75
 3456896.80 5434338.64 15.53
 3456896.77 5434338.69 13.24
 3456896.52 5434338.71 12.57
 3456898.21 5434338.95 0.00
 3456896.21 5434338.72 12.35
 3456897.86 5434338.95 0.01
 3456895.91 5434338.73 12.10
 3456897.52 5434338.96 0.00
 3456901.63 5434339.05 19.15
 3456901.26 5434339.05 19.39
 3456900.78 5434339.04 20.41
 3456900.69 5434339.08 18.70
 3456900.20 5434339.06 19.83
 3456900.43 5434339.09 18.24
 3456900.11 5434339.10 18.14
 3456900.02 5434339.14 16.49
 3456899.46 5434339.12 18.03
 3456899.05 5434339.12 18.55
 3456898.72 5434339.13 18.53
 3456898.41 5434339.14 18.39
 3456898.79 5434339.19 15.67
 3456898.22 5434339.16 17.35
 3456898.45 5434339.20 15.68
 3456897.90 5434339.17 17.32
 3456897.59 5434339.18 17.08
 3456897.26 5434339.19 17.12
 3456896.89 5434339.19 17.33
 3456901.65 5434336.16 14.96
 3456901.65 5434338.46 18.92
 3456902.61 5434334.88 12.71
 3456902.58 5434335.32 12.31
 3456902.30 5434335.23 12.73
 3456903.25 5434335.40 13.03
 3456904.21 5434336.09 15.74
 3456903.82 5434336.09 16.08
 3456903.84 5434336.14 13.72
 3456903.54 5434336.15 13.50
 3456903.19 5434336.16 13.58
 3456904.29 5434336.83 15.94
 3456903.94 5434336.83 16.01
 3456903.93 5434336.88 13.84
 3456902.86 5434336.80 18.75
 3456903.66 5434336.90 13.36
 3456903.85 5434336.92 12.10
 3456902.49 5434336.80 19.05
 3456902.14 5434336.80 19.15
 3456904.20 5434337.09 17.03
 3456903.95 5434337.11 16.51
 3456904.30 5434337.15 14.15
 3456904.00 5434337.17 13.95
 3456903.70 5434337.18 13.69
 3456903.92 5434337.21 12.17
 3456902.64 5434337.09 18.57
 3456903.37 5434337.19 13.63
 3456902.13 5434337.08 19.76
 3456901.83 5434337.09 19.54
 3456905.47 5434337.53 14.61
 3456904.86 5434337.51 16.42
 3456904.43 5434337.50 17.02
 3456904.52 5434337.56 14.26
 3456904.17 5434337.57 14.28
 3456903.20 5434337.49 18.60
 3456903.90 5434337.58 13.88
 3456902.82 5434337.50 18.85
 3456903.82 5434337.62 12.12
 3456902.46 5434337.50 19.07
 3456902.03 5434337.49 19.75
 3456901.71 5434337.50 19.69
 3456902.13 5434337.56 16.80
 3456901.74 5434337.56 17.16
 3456905.15 5434337.78 15.95
 3456905.34 5434337.80 14.75
 3456904.66 5434337.77 16.97
 3456904.33 5434337.77 16.88
 3456904.70 5434337.82 14.42
 3456904.19 5434337.85 13.38
 3456902.95 5434337.75 19.44
 3456902.59 5434337.75 19.63
 3456902.33 5434337.77 19.17
 3456901.86 5434337.76 20.08
 3456901.69 5434337.79 18.97
 3456905.39 5434338.03 14.61
 3456904.73 5434338.00 16.74
 3456904.41 5434338.01 16.68
 3456904.53 5434338.02 15.83
 3456904.69 5434338.04 14.78
 3456904.27 5434338.04 15.29
 3456903.81 5434338.03 16.16
 3456903.92 5434338.04 15.47
 3456902.98 5434337.98 19.49
 3456902.61 5434337.98 19.77
 3456902.29 5434337.99 19.69
 3456901.96 5434337.99 19.69
 3456901.68 5434338.01 19.34
 3456905.00 5434338.43 16.64
 3456904.67 5434338.44 16.63
 3456904.47 5434338.46 15.74
 3456904.03 5434338.46 16.37
 3456903.25 5434338.41 19.37
 3456903.71 5434338.47 16.25
 3456902.84 5434338.41 19.86
 3456902.55 5434338.42 19.63
 3456904.14 5434338.62 8.83
 3456902.59 5434338.47 17.05
 3456901.90 5434338.44 19.49
 3456905.16 5434339.05 15.58
 3456904.85 5434339.06 15.44
 3456903.72 5434339.02 18.49
 3456903.13 5434338.99 20.20
 3456903.41 5434339.03 18.34
 3456903.19 5434339.05 17.60
 3456902.72 5434339.04 18.55
 3456902.53 5434339.06 17.55
 3456903.44 5434339.18 11.37
 3456901.95 5434339.04 19.25
 3456900.47 5434334.94 16.73
 3456899.73 5434335.08 15.71
 3456901.58 5434335.10 16.82
 3456900.86 5434335.20 16.91
 3456900.49 5434335.25 16.90
 3456902.98 5434335.58 12.87
 3456902.39 5434335.69 12.26
 3456901.31 5434335.70 16.54
 3456900.99 5434335.74 16.70
 3456900.82 5434335.75 17.26
 3456900.18 5434335.91 15.48
 3456899.62 5434336.04 13.95
 3456897.85 5434336.37 12.15
 3456903.52 5434336.27 13.60
 3456903.99 5434336.11 15.98
 3456903.68 5434336.15 16.14
 3456902.33 5434336.45 13.42
 3456901.83 5434336.58 12.02
 3456901.99 5434336.50 13.52
 3456901.41 5434336.64 11.92
 3456901.68 5434336.54 13.71
 3456901.88 5434336.45 15.27
 3456902.25 5434336.32 17.35
 3456901.34 5434336.55 14.85
 3456902.01 5434336.34 17.69
 3456901.71 5434336.38 17.89
 3456901.20 5434336.47 17.53
 3456900.18 5434336.72 14.72
 3456897.73 5434337.14 13.15
 3456897.40 5434337.19 13.24
 3456897.04 5434337.24 13.29
 3456896.70 5434337.29 13.37
 3456896.42 5434337.32 13.61
 3456903.91 5434336.22 15.89
 3456903.60 5434336.26 16.08
 3456902.31 5434336.55 13.50
 3456901.80 5434336.67 12.09
 3456901.36 5434336.75 11.93
 3456902.14 5434336.52 15.12
 3456901.67 5434336.63 13.81
 3456901.83 5434336.56 15.31
 3456901.61 5434336.61 14.72
