 species:	beech
 species_id:	5
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456918.49 5434301.36 25.81
 3456918.18 5434301.48 22.21
 3456918.48 5434301.32 25.80
 3456918.25 5434301.45 21.78
 3456918.41 5434301.46 25.76
 3456921.12 5434302.16 23.69
 3456920.16 5434302.24 21.71
 3456918.75 5434302.13 25.68
 3456919.35 5434302.22 22.54
 3456919.10 5434302.24 22.10
 3456918.14 5434302.15 25.44
 3456918.35 5434302.18 24.31
 3456918.58 5434302.27 21.33
 3456917.53 5434302.16 25.15
 3456917.19 5434302.16 25.22
 3456917.68 5434302.24 22.57
 3456917.88 5434302.27 21.54
 3456917.54 5434302.28 21.56
 3456919.86 5434302.70 7.15
 3456920.01 5434302.73 6.34
 3456919.52 5434302.71 7.15
 3456921.01 5434302.78 23.75
 3456919.68 5434302.74 25.52
 3456919.32 5434302.74 25.69
 3456919.87 5434302.82 22.78
 3456920.12 5434302.86 21.50
 3456919.54 5434302.83 22.81
 3456918.79 5434302.77 25.02
 3456919.32 5434302.85 22.18
 3456918.55 5434302.78 24.54
 3456918.87 5434302.83 22.83
 3456918.18 5434302.78 24.78
 3456918.37 5434302.81 23.76
 3456918.58 5434302.84 22.63
 3456918.18 5434302.84 22.98
 3456918.58 5434302.96 19.04
 3456920.59 5434303.28 8.23
 3456917.75 5434302.88 21.73
 3456920.21 5434303.28 8.45
 3456917.41 5434302.89 21.77
 3456917.15 5434302.90 21.37
 3456919.80 5434303.33 6.95
 3456920.03 5434303.55 0.04
 3456919.70 5434303.56 -0.03
 3456921.04 5434302.85 24.00
 3456919.75 5434302.81 25.58
 3456919.38 5434302.81 25.78
 3456919.93 5434302.90 22.89
 3456919.07 5434302.82 25.68
 3456919.62 5434302.90 22.78
 3456919.37 5434302.92 22.35
 3456918.59 5434302.85 24.74
 3456918.94 5434302.91 22.84
 3456918.00 5434302.82 26.10
 3456918.62 5434302.92 22.79
 3456918.26 5434302.91 22.94
 3456918.15 5434302.95 21.76
 3456918.52 5434303.01 19.78
 3456918.68 5434303.04 18.89
 3456917.80 5434302.96 21.82
 3456920.29 5434303.35 8.39
 3456917.49 5434302.96 21.72
 3456920.21 5434303.39 6.99
 3456917.22 5434302.98 21.40
 3456917.72 5434303.05 18.68
 3456919.83 5434303.39 7.21
 3456920.11 5434303.61 0.03
 3456919.76 5434303.61 0.02
 3456919.41 5434303.62 0.05
 3456921.17 5434303.01 23.86
 3456920.91 5434303.03 23.51
 3456919.73 5434302.96 26.27
 3456919.53 5434302.98 25.56
 3456920.01 5434303.05 23.01
 3456919.20 5434302.98 25.56
 3456919.70 5434303.06 22.91
 3456919.97 5434303.10 21.47
 3456918.82 5434302.98 25.82
 3456919.48 5434303.08 22.32
 3456919.99 5434303.16 19.59
 3456919.05 5434303.07 22.85
 3456918.38 5434303.02 24.66
 3456918.59 5434303.05 23.53
 3456918.01 5434303.02 24.88
 3456918.47 5434303.09 22.40
 3456919.20 5434303.20 18.47
 3456918.25 5434303.11 21.80
 3456918.62 5434303.17 19.80
 3456917.98 5434303.12 21.46
 3456920.42 5434303.50 8.29
 3456917.60 5434303.12 21.71
 3456918.16 5434303.21 18.69
 3456917.86 5434303.22 18.52
 3456920.22 5434303.76 0.01
 3456919.87 5434303.76 0.04
 3456919.53 5434303.76 0.02
 3456921.52 5434303.09 23.38
 3456921.12 5434303.08 23.72
 3456920.07 5434303.03 25.76
 3456919.64 5434303.02 26.26
 3456921.03 5434303.22 18.96
 3456919.35 5434303.03 26.07
 3456919.92 5434303.11 23.06
 3456919.62 5434303.12 22.91
 3456919.30 5434303.13 22.83
 3456918.63 5434303.08 24.62
 3456918.98 5434303.13 22.78
 3456918.32 5434303.09 24.53
 3456918.52 5434303.12 23.47
 3456917.93 5434303.08 24.84
 3456918.36 5434303.15 22.53
