 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3456825.84 5433770.16 17.14
 3456825.53 5433770.13 17.41
 3456825.22 5433770.10 17.63
 3456824.91 5433770.06 17.47
 3456826.18 5433771.04 18.13
 3456825.26 5433770.93 18.15
 3456824.95 5433770.88 18.04
 3456824.64 5433770.84 18.01
 3456824.33 5433770.80 17.90
 3456826.49 5433771.36 18.98
 3456826.18 5433771.33 19.16
 3456825.87 5433771.26 18.33
 3456825.25 5433771.18 18.39
 3456824.94 5433771.13 17.93
 3456824.63 5433771.09 17.93
 3456824.32 5433771.05 17.88
 3456826.86 5433771.98 23.20
 3456826.55 5433771.97 24.08
 3456826.56 5433771.80 19.29
 3456826.24 5433771.93 24.16
 3456825.93 5433771.89 24.16
 3456825.63 5433771.86 24.22
 3456826.88 5433772.41 22.91
 3456826.57 5433772.41 24.14
 3456826.27 5433772.38 24.27
 3456825.96 5433772.35 24.41
 3456825.66 5433772.30 24.21
 3456825.35 5433772.26 24.08
 3456826.79 5433772.63 23.18
 3456826.48 5433772.58 22.95
 3456826.17 5433772.60 24.55
 3456825.87 5433772.56 24.51
 3456825.56 5433772.51 24.20
 3456825.25 5433772.47 24.20
 3456826.80 5433772.95 23.88
 3456826.50 5433772.92 24.05
 3456826.19 5433772.88 24.21
 3456825.88 5433772.84 24.17
 3456825.58 5433772.67 20.28
 3456824.95 5433772.10 6.50
 3456824.65 5433772.57 20.74
 3456826.75 5433773.76 25.82
 3456826.45 5433773.73 25.80
 3456826.14 5433773.64 24.27
 3456825.84 5433773.60 24.23
 3456825.53 5433773.57 24.42
 3456825.23 5433773.54 24.55
 3456824.92 5433773.48 24.11
 3456824.62 5433773.46 24.50
 3456824.31 5433773.41 24.30
 3456824.00 5433773.36 23.86
 3456823.08 5433773.26 24.12
 3456822.78 5433773.21 23.93
 3456822.64 5433772.36 0.00
 3456822.05 5433772.58 8.46
 3456821.67 5433772.24 0.08
 3456821.03 5433772.16 -0.02
 3456820.71 5433772.12 0.01
 3456820.39 5433772.10 0.54
 3456820.07 5433772.05 0.25
 3456819.75 5433772.01 0.04
 3456826.89 5433774.32 26.01
 3456826.59 5433774.28 25.98
 3456826.29 5433774.24 25.91
 3456825.98 5433774.23 26.50
 3456825.68 5433774.19 26.59
 3456825.37 5433774.17 27.11
 3456825.07 5433774.14 27.27
 3456824.77 5433774.10 27.30
 3456824.46 5433774.06 26.98
 3456824.16 5433774.02 26.94
 3456823.85 5433773.96 26.53
 3456823.55 5433773.93 26.61
 3456823.24 5433773.88 26.22
 3456823.23 5433773.81 24.30
 3456822.62 5433773.74 24.53
 3456822.32 5433773.71 24.61
 3456822.01 5433773.65 23.99
 3456821.58 5433773.07 8.87
 3456819.90 5433772.57 0.44
 3456819.58 5433772.52 0.18
 3456819.26 5433772.48 0.06
 3456818.93 5433772.44 0.04
 3456826.97 5433774.90 27.06
 3456826.66 5433774.87 27.38
 3456826.36 5433774.80 26.16
 3456826.05 5433774.78 26.67
 3456825.75 5433774.74 26.62
 3456825.45 5433774.71 26.83
 3456825.14 5433774.69 27.33
 3456824.84 5433774.65 27.35
 3456824.54 5433774.62 27.41
 3456824.23 5433774.58 27.50
 3456823.93 5433774.55 27.66
 3456823.62 5433774.47 26.43
 3456823.32 5433774.43 26.37
 3456823.00 5433774.34 24.84
 3456822.70 5433774.31 25.00
 3456822.39 5433774.25 24.47
 3456822.08 5433774.20 24.07
 3456821.66 5433773.63 9.14
 3456821.34 5433773.60 9.17
 3456819.33 5433773.04 0.01
 3456819.01 5433773.00 0.07
 3456818.69 5433772.96 -0.02
 3456826.84 5433775.44 27.09
 3456826.54 5433775.41 27.28
 3456826.24 5433775.36 27.00
 3456825.93 5433775.31 26.60
 3456825.63 5433775.29 26.88
 3456825.32 5433775.23 26.37
 3456825.32 5433775.07 21.60
 3456825.02 5433775.22 27.22
 3456824.72 5433775.19 27.36
 3456824.41 5433775.16 27.46
 3456824.11 5433775.10 26.93
 3456823.81 5433775.07 27.15
 3456823.50 5433775.04 27.16
 3456823.49 5433774.96 25.02
 3456823.19 5433774.91 24.71
 3456822.88 5433774.88 24.76
 3456822.58 5433774.85 24.99
 3456822.27 5433774.81 24.90
 3456821.96 5433774.77 24.75
 3456821.55 5433774.26 11.43
 3456820.58 5433774.03 8.33
 3456819.87 5433773.71 1.37
 3456819.21 5433773.59 0.10
 3456818.88 5433773.55 0.12
 3456826.79 5433775.70 28.33
 3456826.79 5433775.65 26.97
 3456826.48 5433775.66 28.48
 3456826.18 5433775.58 27.02
 3456825.88 5433775.53 26.70
 3456825.58 5433775.54 28.16
 3456825.27 5433775.44 26.24
 3456824.97 5433775.44 27.40
 3456824.67 5433775.40 27.10
 3456824.36 5433775.35 26.84
 3456824.06 5433775.31 26.82
 3456823.75 5433775.27 26.77
 3456823.45 5433775.23 26.64
 3456823.14 5433775.20 26.77
 3456822.83 5433775.09 24.61
 3456822.52 5433775.05 24.61
 3456822.22 5433775.02 24.86
 3456821.91 5433774.98 24.68
 3456821.88 5433774.83 20.50
 3456821.57 5433774.79 20.47
 3456821.18 5433774.43 11.42
 3456820.86 5433774.34 10.10
 3456820.84 5433774.29 8.77
 3456820.52 5433774.23 8.19
 3456820.11 5433773.91 0.12
 3456819.88 5433774.14 7.81
 3456819.81 5433773.91 1.33
 3456819.15 5433773.80 0.43
 3456818.83 5433773.75 0.24
 3456826.80 5433775.78 28.43
 3456826.50 5433775.74 28.49
 3456826.20 5433775.70 28.40
 3456826.20 5433775.65 26.99
 3456825.90 5433775.60 26.65
 3456825.59 5433775.62 28.21
 3456825.29 5433775.51 26.16
 3456824.98 5433775.52 27.32
 3456824.68 5433775.47 27.06
 3456824.38 5433775.43 26.90
 3456824.07 5433775.39 26.73
 3456823.77 5433775.35 26.72
 3456823.46 5433775.31 26.59
 3456823.16 5433775.28 26.83
 3456822.84 5433775.16 24.59
 3456822.54 5433775.13 24.60
 3456822.23 5433775.10 24.76
 3456821.93 5433775.06 24.66
 3456821.90 5433774.90 20.52
 3456821.58 5433774.86 20.45
 3456821.20 5433774.50 11.45
 3456820.54 5433774.30 8.20
 3456820.13 5433773.97 0.13
 3456819.90 5433774.21 7.82
 3456819.17 5433773.86 0.39
 3456818.85 5433773.82 0.27
 3456826.34 5433776.44 28.55
 3456826.04 5433776.41 28.74
 3456825.73 5433776.37 28.58
 3456825.43 5433776.33 28.42
 3456825.13 5433776.22 26.34
 3456824.83 5433776.22 27.29
 3456824.82 5433776.13 24.76
 3456824.52 5433776.17 26.78
 3456824.22 5433776.14 26.99
 3456823.91 5433776.08 26.42
 3456823.61 5433776.04 26.42
 3456823.30 5433776.01 26.50
 3456823.28 5433775.85 21.79
 3456823.00 5433775.98 26.70
 3456822.97 5433775.80 21.41
 3456822.67 5433775.76 21.47
 3456822.36 5433775.72 21.28
 3456822.05 5433775.67 20.98
 3456821.64 5433775.17 8.07
 3456821.58 5433774.88 -0.02
 3456821.34 5433775.20 10.08
 3456820.93 5433774.81 0.24
 3456820.61 5433774.77 0.21
 3456820.29 5433774.74 0.24
 3456819.97 5433774.70 0.20
 3456824.27 5433776.35 16.93
 3456823.34 5433776.24 16.83
 3456823.05 5433776.36 21.41
 3456823.03 5433776.21 16.98
 3456822.74 5433776.33 21.50
 3456822.44 5433776.29 21.54
 3456822.13 5433776.25 21.47
 3456821.66 5433775.46 0.00
 3456821.34 5433775.42 0.10
 3456821.02 5433775.38 0.10
 3456820.69 5433775.35 0.21
 3456819.41 5433775.20 0.20
 3456822.79 5433776.28 11.56
 3456821.45 5433775.72 0.05
 3456821.12 5433775.68 0.10
 3456820.80 5433775.64 0.11
 3456820.52 5433776.21 0.15
 3456826.64 5433776.47 28.30
 3456826.95 5433776.50 28.06
 3456827.02 5433777.07 28.30
 3456826.72 5433777.04 28.32
 3456826.42 5433777.00 28.42
 3456826.11 5433776.97 28.53
 3456825.81 5433776.94 28.69
 3456825.51 5433776.90 28.58
 3456825.20 5433776.86 28.56
 3456824.89 5433776.50 19.16
 3456824.59 5433776.69 25.54
 3456824.29 5433776.68 26.39
 3456824.28 5433776.48 20.67
 3456823.99 5433776.64 26.32
 3456823.68 5433776.61 26.40
 3456823.38 5433776.57 26.38
 3456826.82 5433777.35 28.52
 3456826.52 5433777.32 28.57
 3456826.22 5433777.28 28.63
 3456825.91 5433777.25 28.90
 3456825.61 5433777.23 29.11
 3456825.31 5433777.17 28.61
 3456825.01 5433777.13 28.46
 3456824.70 5433777.01 25.92
 3456824.40 5433776.98 26.19
 3456824.40 5433776.95 25.42
 3456824.09 5433776.94 26.18
 3456823.78 5433776.86 24.85
 3456823.48 5433776.88 26.25
 3456823.44 5433776.53 16.59
 3456823.13 5433776.51 16.95
 3456822.54 5433776.59 21.33
 3456822.23 5433776.55 21.29
 3456821.92 5433776.52 21.30
 3456826.86 5433777.93 28.23
 3456826.56 5433777.90 28.61
 3456826.25 5433777.87 28.65
 3456825.95 5433777.84 28.87
 3456825.65 5433777.80 28.85
 3456825.34 5433777.76 28.77
 3456825.04 5433777.65 26.41
 3456824.74 5433777.61 26.30
 3456824.43 5433777.56 26.01
 3456824.13 5433777.52 25.83
 3456823.82 5433777.47 25.48
 3456823.79 5433777.20 17.76
 3456823.47 5433777.01 13.38
 3456823.15 5433776.97 13.16
 3456822.84 5433776.96 13.95
 3456822.82 5433776.79 8.95
 3456822.50 5433776.74 8.73
 3456826.94 5433778.52 28.70
 3456826.64 5433778.48 28.60
 3456826.33 5433778.45 28.79
 3456826.03 5433778.41 28.69
 3456825.73 5433778.36 28.23
 3456825.43 5433778.33 28.54
 3456825.12 5433778.29 28.32
 3456825.12 5433777.77 13.27
 3456824.81 5433777.92 18.67
 3456824.49 5433777.72 13.96
 3456824.18 5433777.77 16.46
 3456823.88 5433777.77 17.31
 3456823.87 5433777.73 16.18
 3456823.56 5433777.71 16.61
 3456826.76 5433778.48 28.64
 3456826.46 5433778.44 28.54
 3456826.16 5433778.40 28.59
 3456825.86 5433778.36 28.35
 3456825.86 5433778.29 26.25
 3456825.55 5433778.33 28.43
 3456825.25 5433778.28 28.25
 3456824.93 5433777.73 13.41
 3456824.93 5433777.67 11.81
 3456824.63 5433777.88 18.67
 3456824.31 5433777.76 16.46
 3456824.01 5433777.85 19.96
 3456824.01 5433777.76 17.48
 3456823.69 5433777.70 16.64
 3456822.74 5433777.45 12.68
 3456826.91 5433778.86 28.78
 3456826.60 5433778.82 28.64
 3456826.30 5433778.79 28.73
 3456826.00 5433778.76 28.75
 3456825.69 5433778.70 28.20
 3456825.39 5433778.63 27.28
 3456825.08 5433778.10 13.25
 3456824.77 5433778.26 18.78
 3456824.45 5433778.04 13.61
 3456824.14 5433778.01 13.62
 3456823.83 5433778.04 15.42
 3456823.52 5433777.95 13.88
 3456823.21 5433778.00 16.41
 3456826.07 5433779.62 28.41
 3456825.77 5433779.59 28.51
 3456824.84 5433778.94 12.74
 3456824.53 5433778.90 12.83
 3456825.77 5433770.18 17.23
 3456825.44 5433770.15 17.55
 3456825.11 5433770.12 17.80
 3456824.80 5433770.10 17.55
 3456825.87 5433770.72 17.31
 3456825.53 5433770.69 17.73
 3456825.19 5433770.66 18.17
 3456824.87 5433770.63 18.23
 3456824.56 5433770.62 18.07
 3456824.25 5433770.60 17.88
 3456826.28 5433771.20 18.22
 3456825.96 5433771.18 18.15
 3456825.02 5433771.13 18.00
 3456824.70 5433771.11 17.97
 3456824.38 5433771.08 17.97
 3456824.08 5433771.07 17.76
 3456826.69 5433771.81 19.31
 3456826.38 5433771.79 19.23
 3456825.77 5433771.64 24.06
 3456825.46 5433771.74 18.67
 3456825.15 5433771.99 7.14
 3456824.85 5433771.98 6.74
 3456826.78 5433772.28 24.39
 3456826.86 5433772.32 23.07
 3456826.48 5433772.27 24.17
 3456826.17 5433772.25 24.05
 3456825.85 5433772.22 24.24
 3456825.55 5433772.21 24.03
 3456825.23 5433772.19 24.07
 3456825.55 5433772.33 18.67
 3456824.65 5433772.57 6.07
 3456822.68 5433772.58 0.07
 3456819.70 5433772.38 0.21
 3456826.98 5433772.50 23.20
 3456826.61 5433772.45 24.20
 3456826.68 5433772.48 23.00
 3456826.29 5433772.43 24.22
 3456825.97 5433772.40 24.39
 3456825.66 5433772.38 24.35
 3456825.36 5433772.37 24.08
 3456823.15 5433772.78 0.12
 3456822.43 5433772.56 7.59
 3456822.81 5433772.75 0.15
 3456822.15 5433772.71 0.14
 3456821.50 5433772.67 0.05
 3456821.17 5433772.65 0.09
 3456820.84 5433772.63 0.09
 3456819.52 5433772.54 0.12
 3456819.18 5433772.51 0.28
 3456826.68 5433772.94 23.97
 3456826.35 5433772.91 24.24
 3456826.03 5433772.89 24.27
 3456825.71 5433772.87 24.28
 3456825.62 5433772.95 20.64
 3456825.29 5433772.92 20.76
 3456825.42 5433772.98 18.56
 3456824.97 5433772.90 20.80
 3456824.63 5433772.87 21.23
 3456824.35 5433772.86 20.72
 3456824.30 5433772.97 15.82
 3456822.95 5433773.14 5.04
 3456822.62 5433773.11 5.13
 3456822.87 5433773.25 0.13
 3456822.17 5433773.03 7.49
 3456821.07 5433773.05 3.45
 3456820.56 5433773.09 0.34
 3456819.90 5433773.05 0.35
 3456819.57 5433773.03 0.20
 3456819.25 5433773.01 0.13
 3456818.92 5433772.99 0.04
 3456826.92 5433773.53 25.35
 3456826.60 5433773.51 25.48
 3456826.28 5433773.48 25.49
 3456826.04 5433773.49 24.39
 3456825.73 5433773.47 24.37
 3456825.41 5433773.46 24.29
 3456825.09 5433773.43 24.38
 3456824.79 5433773.42 24.29
 3456824.46 5433773.39 24.52
 3456824.17 5433773.38 24.11
 3456824.41 5433773.50 19.81
 3456824.63 5433773.61 15.84
 3456824.59 5433773.86 5.15
 3456822.92 5433773.30 24.13
 3456823.29 5433773.77 5.12
 3456822.15 5433773.63 8.26
 3456821.78 5433773.58 9.10
 3456820.20 5433773.50 8.38
 3456819.86 5433773.64 1.43
 3456819.55 5433773.63 1.09
 3456819.26 5433773.63 0.09
 3456818.93 5433773.61 0.16
 3456826.83 5433774.19 25.98
 3456826.53 5433774.17 25.93
 3456826.59 5433774.20 24.81
 3456826.21 5433774.14 25.99
 3456826.28 5433774.18 24.82
 3456825.85 5433774.11 26.62
 3456825.57 5433774.10 26.11
 3456825.19 5433774.05 27.27
 3456824.86 5433774.02 27.55
 3456824.58 5433774.01 27.11
 3456824.27 5433773.99 27.01
 3456823.99 5433773.99 26.46
 3456824.09 5433774.04 24.69
 3456823.68 5433773.97 26.42
 3456823.37 5433773.95 26.44
 3456823.16 5433773.98 24.56
 3456822.81 5433773.95 25.15
 3456822.53 5433773.94 24.69
 3456822.22 5433773.92 24.57
 3456821.93 5433773.92 24.04
 3456821.62 5433773.90 24.02
 3456821.29 5433774.18 11.50
 3456820.77 5433774.21 8.75
 3456820.48 5433774.21 8.20
 3456820.16 5433774.19 8.06
 3456819.87 5433774.36 0.16
 3456819.53 5433774.34 0.40
 3456819.19 5433774.31 0.57
 3456827.00 5433774.72 26.82
 3456826.65 5433774.69 27.33
 3456826.41 5433774.70 26.28
 3456826.08 5433774.67 26.58
 3456825.76 5433774.65 26.55
 3456825.42 5433774.61 27.07
 3456825.10 5433774.59 27.18
 3456824.77 5433774.56 27.56
 3456824.45 5433774.53 27.79
 3456824.13 5433774.52 27.71
