 species:	pine
 species_id:	3
 site:	Karlsruhe
 pt_density:	12
 date_flight:	2011
 param5:	xx
 param6:	xx
 param7:	xx
 param8:	xx
 param9:	xx
 param10:	xx
 param11:	xx
 param12:	xx
 param13:	xx
 param14:	xx
 param15:	xx
 param16:	xx
 param17:	xx
 param18:	xx
 param19:	xx
 param20:	xx
 
 x y z
 3457082.74 5432708.52 24.39
 3457082.80 5432708.91 24.55
 3457082.51 5432708.86 24.31
 3457082.61 5432709.51 25.32
 3457082.33 5432709.46 25.08
 3457081.82 5432709.43 25.24
 3457082.09 5432709.33 24.03
 3457081.24 5432709.10 22.54
 3457080.66 5432709.08 22.85
 3457080.31 5432709.03 22.74
 3457080.00 5432708.98 22.57
 3457082.92 5432709.80 25.79
 3457082.52 5432709.76 25.75
 3457082.54 5432709.69 24.96
 3457082.09 5432709.65 25.01
 3457081.60 5432709.62 25.14
 3457082.97 5432709.35 21.21
 3457081.04 5432709.29 22.41
 3457080.39 5432709.27 22.85
 3457080.07 5432709.22 22.68
 3457079.75 5432709.17 22.53
 3457082.95 5432709.80 25.78
 3457082.53 5432709.76 25.79
 3457082.58 5432709.68 24.95
 3457082.11 5432709.65 25.04
 3457081.66 5432709.61 25.10
 3457081.07 5432709.28 22.42
 3457080.46 5432709.26 22.80
 3457080.08 5432709.22 22.73
 3457079.85 5432709.16 22.42
 3457082.81 5432710.35 26.46
 3457082.49 5432710.30 26.28
 3457082.16 5432710.25 26.12
 3457081.82 5432710.21 25.99
 3457081.54 5432710.16 25.74
 3457081.22 5432710.11 25.57
 3457080.81 5432709.99 24.81
 3457081.01 5432709.90 23.70
 3457080.60 5432709.86 23.71
 3457080.57 5432709.79 23.03
 3457080.28 5432709.74 22.80
 3457079.96 5432709.69 22.65
 3457079.59 5432709.64 22.57
 3457079.43 5432709.58 22.10
 3457078.98 5432709.24 19.17
 3457078.75 5432709.18 18.82
 3457082.78 5432711.09 26.72
 3457082.45 5432711.04 26.57
 3457082.12 5432711.00 26.42
 3457081.87 5432710.94 26.12
 3457081.48 5432710.90 26.06
 3457081.09 5432710.86 26.00
 3457080.75 5432710.81 25.88
 3457080.82 5432710.73 25.01
 3457080.49 5432710.68 24.86
 3457080.28 5432710.62 24.50
 3457080.38 5432710.54 23.57
 3457080.04 5432710.49 23.45
 3457079.83 5432710.43 23.08
 3457079.65 5432710.37 22.66
 3457079.52 5432710.31 22.16
 3457079.04 5432710.27 22.28
 3457078.79 5432710.22 21.98
 3457078.62 5432710.16 21.54
 3457078.66 5432710.08 20.71
 3457078.44 5432710.02 20.34
 3457078.52 5432709.94 19.44
 3457078.15 5432709.89 19.35
 3457083.02 5432711.42 27.03
 3457082.75 5432711.37 26.76
 3457082.45 5432711.32 26.55
 3457082.04 5432711.28 26.54
 3457081.84 5432711.22 26.14
 3457081.75 5432711.15 25.56
 3457081.15 5432711.13 25.88
 3457080.80 5432711.08 25.75
 3457080.76 5432711.01 25.09
 3457080.57 5432710.95 24.70
 3457080.31 5432710.89 24.43
 3457081.34 5432710.73 21.80
 3457080.27 5432710.74 23.01
 3457081.03 5432710.68 21.61
 3457080.11 5432710.68 22.57
 3457079.64 5432710.64 22.67
 3457079.57 5432710.57 22.05
 3457078.96 5432710.55 22.41
 3457078.74 5432710.49 22.05
 3457078.58 5432710.43 21.60
 3457078.44 5432710.36 21.08
 3457078.34 5432710.29 20.51
 3457078.48 5432710.20 19.49
 3457078.17 5432710.15 19.29
 3457077.77 5432710.11 19.27
 3457082.75 5432711.55 26.87
 3457082.41 5432711.50 26.74
 3457082.04 5432711.46 26.65
 3457081.89 5432711.40 26.17
 3457082.04 5432711.31 25.17
 3457081.27 5432711.30 25.79
 3457080.92 5432711.25 25.65
 3457080.86 5432711.18 25.01
 3457081.31 5432711.14 24.22
 3457080.48 5432711.13 24.94
 3457082.30 5432710.97 21.71
 3457080.37 5432711.07 24.42
 3457079.99 5432711.02 24.38
 3457080.91 5432710.86 21.94
 3457079.70 5432710.82 22.67
 3457079.43 5432710.76 22.41
 3457079.08 5432710.71 22.31
